,user_embed
152,"0.5037041560529465,0.4839926839401336,0.5164650716787068,0.47492097406501677,0.2794398663871684,0.49213484994708706,0.2854021718703812,0.4235080850191988,0.349480689067091,0.10016599595662658,0.5282189968397276,0.5737260443557208,0.5694708572172277,0.5422746986923201,0.3463706738119798,0.5688696150094108,0.5629911606536014,0.3847883734843765,0.40542924296711347,0.41145669897270715"
153,"0.48242044791900346,0.16329824242625435,0.5780494591368115,0.32659971255377146,0.15925418992629325,0.19790350606166512,0.2930032054752818,0.1517011020824401,0.2873088249359737,0.4243967530939233,0.3877746273085364,0.47193730191344896,0.3227180923940354,0.39270375307064315,0.42860309382380485,0.5275114614697594,0.3882539417699517,0.3343068241119365,0.2336143023035597,0.49302101006074134"
154,"0.45052508041062655,0.633731360906526,0.31699714757198716,0.6241796268463211,0.291359075821094,0.3638796111476035,0.4326833822491769,0.33918425626449983,0.6400648240926123,0.38214945270553563,0.12864422840433556,0.4519348408852151,0.29454000891271254,0.5059595731975078,0.1156639022033658,0.4829473101037898,0.7068853079640217,0.5414083204806223,0.17232584657261954,0.4169679570476299"
155,"0.49720670711628245,0.2998128200138175,0.42187838217173446,0.1475554106973243,0.351314501955611,0.007655919355597913,0.05318172429489208,0.1264654555920838,-0.03475796196745768,0.4296684955245548,0.4287039130984101,0.6893420234286427,0.36899542080175474,0.6608151086380251,0.3775216525102879,0.5300100783416091,0.10962345691342414,0.49955620768253933,0.00310799618622944,-0.015079601663570879"
156,"0.2356700990586203,0.5058321488872445,0.7147488622931117,0.3821624062645244,0.4243262201301253,0.5148321721176138,0.5175943214481072,0.6248951425977711,0.4449180302565067,0.5057989780784568,0.5600775561157453,0.4603415308489623,0.44090125650596645,0.3031239278698206,0.29179300557206306,0.31786778629073575,0.5231535773707545,0.3593426855637715,0.3037024442332097,0.3693097213927121"
157,"0.04601560799555898,0.26073272396668107,0.8182719711699696,0.5033423951104896,0.7334576871704828,0.40954356651727897,0.4007310909087765,0.6590907182342715,0.29049995347590296,0.7286722505430516,0.8040565746597511,0.17920277872092258,0.3897014438143063,0.21649949721431858,0.41240790083794837,0.5022457215405358,0.6799386387986909,0.5229221792041536,0.7342467716725839,0.6657623017070381"
158,"0.2735842599648653,0.35561832761423123,0.2215745992854583,0.5226237556527394,0.22146511979023653,0.15880075872068003,0.35838509590616663,0.5955786694617502,0.4347754916091177,0.41712170186457515,0.21200980767206765,0.2769385804314084,0.44080407210873535,0.2660493456767042,0.430565818643217,0.4420021604686867,0.025694589680041048,0.44090909536918904,0.6597079203929564,0.3962117412471542"
159,"0.572918863370841,0.22317254255891306,0.4103038144928858,0.45684337491082844,0.7514577641413074,0.08946392481161902,0.6658615191068006,0.1642065452108076,0.44842969436761754,0.2755973946004089,0.5806187109664809,0.35039064819502524,0.13776887180251604,0.5434809684923708,0.4248789877340755,0.46024067710854893,0.12205400918049787,0.5862061982574533,0.46617209706499196,0.41860082573936547"
160,"0.479466976481562,0.30752109367387953,0.6417838709659367,0.5375855719814272,0.2476939650680553,0.14639379128726832,0.6313139870305395,0.6914901567778591,0.2310439319053306,0.05629386294501082,0.7602808459521507,0.1790085333505465,0.32875607934780465,0.4420609857236258,0.16479942594604188,0.3485356428483251,0.6193120425808616,0.3775374571987267,0.553107846223233,0.4398131773516333"
161,"0.2833780288220417,0.42564708526897677,0.4314252948881489,0.2768825952425067,0.18713661466045173,0.4118335459395506,0.3664207556332273,0.41428156209626926,0.3686281154420539,0.49095364222788723,0.5531822187781331,0.4192291934764023,0.2578725399742667,0.3461780980757205,0.37859973843655664,0.32860098159807355,0.46847091893603354,0.5602466796050325,0.48148205400998667,0.5456535988839367"
162,"0.4304565357298249,0.47173549826385314,0.5624907761534046,0.29561798292463326,0.2116002877764209,0.6023776038436596,0.3570686532456626,0.2819953144012855,0.5307290652746645,0.7752125436867534,0.7487080402499143,0.47763861944497027,0.2830558245484582,0.5549481207900875,0.44234598448949836,0.2594032978011468,0.4241093545964712,0.8000355485151701,0.6496186591616248,0.6198855110220665"
163,"0.5492685870233623,0.1746823914100831,0.637038956283386,0.37890665040353966,0.5829750226362278,0.2418549591430661,0.5553675746773549,0.43872720383271413,0.29324285804412975,0.3884080513932834,0.3443016185731932,0.47747131637261747,0.6179042543262715,0.36420342742636996,0.4289324641816201,0.3186630674784647,0.4018988444182504,0.36436606306769964,0.3301675013806815,0.6859982679397376"
164,"0.5685335365796359,0.3841504004352061,0.39522570008310415,0.3961084165571632,0.3531914457979676,0.3649603111173576,0.43201681661909636,0.37575220478511745,0.32537344609746965,0.406253680032867,0.39469738318537884,0.431454212413464,0.33239456413882706,0.34585044464780135,0.34732022433882925,0.22282334879700463,0.3793662554010916,0.4309675238848205,0.35287211784186434,0.27716914072595367"
165,"0.6322929156881403,0.6353056622436168,0.4481737162778569,0.24631747369741888,0.6374526182553177,0.5000195783204826,0.353690605065959,0.5396903870917172,0.3493401128634214,0.2692142232384695,0.08302447369387465,0.5176013672857559,0.6182022412604629,0.41877753229772474,0.47073911972750526,0.43824689061163513,0.42232636606492807,0.38919631616042705,0.26598544824363657,0.48392323258148195"
166,"0.4900955881874924,0.1860751328563049,0.48061754852980343,0.09321415200463708,0.499722745783037,0.4189709751336655,0.353384718352889,0.14193893204691307,0.5657047977954702,0.19567810164300412,0.3223300404606844,0.5223334131037547,0.6330431540465649,0.36404312131791944,0.6863595765384006,0.03535086434132825,0.21294064237809818,0.19745526702888494,0.20819098545950296,0.38154446758151545"
167,"0.32453400193877363,0.47822991796203507,0.4762482747916418,0.19600084661668407,0.28325494388814465,0.13515945350938272,0.4446152101869471,0.5038901214910901,0.38497956854759285,0.49890720050705617,0.4907516162329366,0.5953228223273278,0.5822519968763521,0.5008459594836848,0.619282317876408,0.5604857253033658,0.0725375256170156,0.3381809336471906,0.29894333268182083,0.5671641854774542"
168,"0.48391482619865284,0.48815324030611257,-0.1552108560921271,0.14213680806489948,0.592313128182558,0.5203216342167397,0.5377233549741215,0.20755123481622567,0.0025418227222536224,0.08098264768253499,0.18555823438138644,0.011748995057672408,0.32045708353412133,0.454892218748363,0.41101298828037025,0.5152709395381764,0.5316284876630986,0.5110067398219348,0.03897049345008727,0.33526197081591863"
169,"0.5018492576520877,0.397812599979555,0.4703804134914652,0.6769853906276497,0.5205482602794901,0.3420305914100187,0.2912657021805701,0.4129703667539085,0.45734103869339227,0.22738680446310028,0.40681471068988917,0.49360432709328567,0.11925049888044473,0.6553500933583969,0.09506826976355238,0.4589070488549393,0.4091536384282113,0.4293145478087305,0.6890017683536317,0.3455677102558844"
170,"0.3373108097119124,0.27145873411137883,0.2982258285558053,0.516024365227589,0.3665580636420781,0.45293168215908475,0.48988159546714966,0.6243508579122455,0.4615931900378614,0.39448494161132275,0.33661483441734147,0.419166520173314,0.27953434926809984,0.351904699226914,0.12913243253347317,0.37699124854457455,0.4657636076120718,0.3430320599660312,0.45181318368684414,0.6352722367196806"
171,"0.37259676032520916,0.7308642531678583,0.23660952078417877,0.8915484172322915,0.8092571698854327,0.5852609851379859,0.5835336249805906,0.4603414632767114,0.35662061151430435,0.241013604617515,0.5406627696104401,0.36272744701964127,0.37880583600139495,0.789602140601666,0.6151177345630613,0.5699406938704074,0.4128455564341549,0.09719738307831957,0.6746597364181527,0.543417342425506"
172,"0.4385139433231876,0.4084988615141647,0.3348448086849986,0.3753473670992704,0.2778044551218347,0.30361220590623067,0.43992378542633215,0.4951527825076454,0.33431621272428647,0.24702378194525157,0.2795940631145318,0.3480305695822452,0.1172783750355117,0.2551833309336578,0.4140000393250414,0.30567674406760587,0.3207391716063382,0.07130330818652084,0.45535767542343436,0.3373142877180858"
173,"0.565281019412649,0.4656139373680068,0.6416271436225414,0.5734247150704948,0.3343969271515005,0.4734234657868995,0.40995666545349957,0.44867923175753827,0.44654742421794624,0.6181799775810519,0.4789788795103524,0.5038814005477058,0.5486509095816137,0.40727534120905345,0.437865273109774,0.4605911686070295,0.5220653716210895,0.4201245532128532,0.3173995118001443,0.4378857926132285"
174,"0.40896565709178767,0.4085759841212874,0.6592788353881297,0.5385441954319025,0.40145124589560927,0.3751777923405363,0.38513416255451743,0.3113119978137766,0.3725762801715753,0.4065681701352994,0.6246068671253858,0.2724255618642043,0.6953954770552921,0.39107858020097586,0.3923789921549293,0.47149935979350416,0.5633460035034071,0.38754181074641575,0.7213893094587536,0.38756485345499264"
175,"0.6948292388234779,0.7711460156811356,0.3467249749776699,0.8407359666198546,0.4185033881284246,0.5192815901545322,0.4177507674348509,0.5986384374818428,0.4947349650261283,0.3678965514737516,0.33284118969946647,0.3462030774355683,0.7146084493871875,0.3645870670442802,0.09246573770056433,0.5260676894549253,0.25985155877513,0.35614498302294495,0.3804780684591879,0.5041037135943112"
176,"0.44382178178982745,0.6532143043105063,0.5974314729418972,0.4806370287156022,0.6390950442990728,0.2690598945642378,0.46219914755034996,0.4623403794103614,0.577458697832919,0.5666345078385343,0.21464399491507186,0.4561835945671601,0.44012194785032915,0.37902928155494037,0.384249637325205,0.40289270932738014,0.4318522992322883,0.46933405905809034,0.28876155831299405,0.2940412882939085"
177,"0.5364874380146918,0.3614674338746033,0.5041628811571895,0.3530648782485305,0.4884985292261162,0.183290271717799,0.5670945324758225,0.3629916825070909,0.6453735649982291,0.3969052069065817,0.5701755002522291,0.5053833587613819,0.4003727141812423,0.18739596909863374,0.4237188707756476,0.5369025344420872,0.31111603271294513,0.6692109030845539,0.48085448213052245,0.4624506078606647"
178,"0.14835693084694,0.3913825576682956,0.7810896084158043,0.4891427612867591,0.5117517067374111,0.2304540044487388,0.5740907825593717,0.3654712313619691,0.46000525617447136,0.34528980658088754,0.46519513027958237,0.39416985198567717,0.0811160567018828,0.19093637836481386,0.1566265860934291,0.2426082910320562,0.6238027183659993,0.5741896135869059,0.7307701212380397,0.23876000228358377"
179,"0.41494792515971574,0.3575315617770132,0.22174244051924846,0.34423653172440866,0.4935774313398281,0.25815653701195507,0.34249251251748797,0.2482137913608217,0.023967026087968805,0.4281864350043192,0.4764814174068603,0.2787505220497815,0.31976867074707693,0.41815741886573465,0.6100673384753893,0.32666375138462933,0.4446780984784222,0.3163145638723247,0.2824388853128712,0.5685907976452046"
180,"0.3663657007509991,0.36237155959666784,0.25236843593341557,0.597556403802491,0.48962023485484024,0.32528671183080077,0.5311230457653254,0.25087198184113046,0.2673129900650549,0.36782858436261245,0.44965642031196906,0.4706838591216111,0.45048462028319053,0.46549483441976963,0.3751357240412494,0.34849199585252033,0.49567217859490303,0.4614174631766764,0.428965465268766,0.6006521980085255"
181,"1.0754291602546546,0.6892902835756323,0.26000828375565804,0.49620313360664964,0.7663351637197746,0.7128713996531767,0.4340876531353156,0.6044660768099402,0.34983595940880746,0.4197266345585128,0.35678034126841845,0.9025224497566465,0.525653573540474,0.5456262278196768,0.980403639551997,0.3035682264615847,0.3949759001750897,0.74165940670309,0.2961371022604467,0.3868420980856338"
182,"0.35993488280767744,0.2444838549699992,0.2040116551682548,0.2837234122221696,0.5477458025301375,0.19509188314153225,0.3888860576507082,0.4751995545790521,0.6246155523504258,0.5954373818487364,0.7830516871820462,0.6980921441999763,0.025963457310026958,0.6917298610810118,0.4338211009308382,0.6143042227163095,0.4421946207588178,0.30251705556838887,0.5275415958212251,0.6245709054137186"
183,"0.4304559028637884,0.3478435795965582,0.2598435728119318,0.5262168322313644,0.7236402066305873,0.5767219452120821,0.8829627138685463,0.3012370711756806,0.6961444999410017,0.32130421841229934,0.23699328842881606,0.0902550386563327,0.4836198975656861,0.6112997886470211,0.2657221050728911,0.21633705899513217,0.6233380206857945,0.07567784735499979,0.366172134207797,0.2257104325117673"
184,"0.32019594825916936,0.3894900520758835,0.22716095859266414,0.7406357282941577,0.15597028227380705,0.23130378690993025,0.5303106730147065,0.5225594536590422,0.4003494534496345,0.2490616609449796,0.5254055045997043,0.1488641733793019,0.5590966040621332,0.4543745066407248,0.5222437622221238,0.526904652066808,0.5614106073581485,0.23125196091948377,0.5924402658069465,0.6593939635575861"
185,"0.3263734413481937,0.5636184513991775,0.269482270804152,0.49138539847314067,0.4605989652205415,0.4689600533155388,0.3548031752457356,0.6155856654194215,0.46125981672985916,0.5456913949683709,0.7074715704247061,0.4595912572943774,0.6782596590594145,0.7398685699074443,0.44380561167161653,0.5539077548229495,0.40634918195385,0.5241502320893278,0.1562410150924906,0.2458945286267968"
186,"0.5177855594473405,0.40158458398547897,0.18065189081679656,0.28447712553996585,0.2849617192673133,0.46057261093583113,0.27248542616311994,0.6015383668954892,0.3001857725214717,0.20533365976491993,0.21645917572571916,0.4876340052094237,0.5798788582297038,0.6041218966248599,0.32311045964800306,0.2588158856388321,0.2450732952965838,0.362487346306372,0.3074262807037546,0.3109950983512027"
187,"0.192588226593102,0.6719068792083688,0.5198525296236391,0.24474020259230833,0.3750939694272629,0.3189159646898354,0.6954039767899372,0.45720504826825337,0.4975761509821118,0.2546445926084963,0.47862247438298716,0.600811943362195,0.5554173925939321,0.22636869201022017,0.22129546441738135,0.09220415999862323,0.21414529426024248,0.41768737602091793,0.7521378458184608,0.3980111418953396"
188,"0.3043436808803338,0.5122615748122731,0.43414582019990716,0.5009263483329954,0.4823887993727329,0.40954741319821647,0.5810937670879914,0.4223628576079699,0.49592291222317453,0.4728293509776582,0.4365443192208364,0.3475123230013177,0.46859161567514174,0.37271977753812835,0.3983600691991533,0.14512476346388184,0.32011778481338654,0.40516831010036014,0.766253881601146,0.35926831741167997"
189,"0.0707123804843337,0.3503094424600577,0.17766968571524186,0.09302178610715378,0.3701144735652513,0.2739248620851558,0.09872638115333117,0.17230852570684824,0.2882686609838987,0.22407885960738214,0.27698524950523123,0.3365127843747727,0.3170448523649775,0.05578153154310209,0.2539386176763067,0.40681846920535686,0.3246008637670052,0.3024490867065973,0.18454606725536332,0.2989210815714756"
190,"0.2948809632758979,0.3862529283100616,0.34634135134991134,0.17590052476507928,0.33024145593684207,0.2423705816901466,0.27003628612846875,0.07823546304478086,0.038252154257956555,0.12103963326566551,0.3070550052388159,0.12238042351957486,0.042996173861491585,0.07573498036099954,0.2634762824692168,0.3327155136858357,0.20097945472324003,0.1165208744882463,0.016455245746754367,0.3752717700107281"
191,"0.7422664780397353,0.3768950728967225,0.2899617527100126,0.39355141782222636,0.31689823483185287,0.5483225273775192,0.6586248268019252,0.6492439476391857,0.2264967591950098,0.4072602719014921,0.37778032739300627,0.4044278397364669,0.42990480254465224,0.4686393651617152,0.6254857606319925,0.37194890969710137,0.6198740084527119,0.6311852591631406,0.6691961613459836,0.3537750563218987"
192,"0.3874790746920405,0.4784857457528298,0.32590537139164166,0.5281518210277953,0.607341866956371,0.3418765286260203,0.4002145849371671,0.42239324792174926,0.406569846659154,0.5181823701564665,0.48427466591413354,0.44398399095978336,0.5160278086096943,0.5427501227106646,0.6061694824951845,0.4740802506894043,0.5024882931930252,0.28492643677564233,0.285725275320724,0.625821867446643"
193,"0.31903328357181143,0.41757344346513603,0.35564650593015495,0.7056195664495803,0.4444607096732386,0.21882131418589185,0.48510255966288135,0.2068130209285053,0.27092791621328444,0.43511273097754727,0.592521084787835,0.3821388099807417,0.5308281250080483,0.5060060151580017,0.20415259072604972,0.5469201859145436,0.47339177784693964,0.3381493032857958,0.2831863193932555,0.5344464913296302"
194,"0.3922459747642469,0.4398565609335386,0.36759206135739203,0.16721302157840265,0.40458023607197036,0.32063656379741823,0.36973234617576184,0.3837104901210629,0.35108422810128015,0.11135795434709578,0.4018164507660853,0.3878885089661169,0.2558018841459844,0.17469991159113316,0.275678542295752,0.2272826829116086,0.1897634422379975,0.3014377820104795,0.3477641159720409,0.13387160916555438"
195,"0.21922494131733145,0.3555016981946851,0.2071383703907111,0.35544512342840545,0.18355341110147633,0.06573325512869437,0.1355274536070542,0.10521202923862107,0.10284223147447293,0.13729990235267403,0.09443992288169875,0.3309441316942725,0.33710579511146777,0.11751720045404951,0.23631327268955576,0.326565042330752,0.34292610842973603,0.05559872090042501,0.2532364400717393,0.21801656057531726"
196,"0.513685411283568,0.4932221465556386,0.11685317970661455,0.2966817063422839,0.48753444230547005,0.4344702787741522,0.4363838140907302,0.2660748554895467,0.4507525472154658,0.6572523121048194,0.2113410096031907,0.3812944415705524,0.36879011433797876,0.6206410332111554,0.5222854182620732,0.6270672329156197,0.3707563771535554,0.4397514997314488,0.35174956616556746,0.5856870973270308"
197,"0.2752670527241946,0.6348944767729348,0.4554207380436554,0.30269738829108794,0.07323106481517724,0.5206245668814141,0.39845286782930606,0.29437894380962043,0.32618620026787387,0.4235954851893369,0.07390840797454383,0.34346644412490984,0.3912682820763279,0.5980011494639662,0.19980094362111223,0.06027444101301112,0.5336372640742857,0.48235976385127394,0.6729420402427072,0.7763604440949664"
198,"0.2924569216533053,0.45291350131972763,0.314144893326113,0.5521250794150164,0.30231809841123786,0.371623722248101,0.39808155398105144,0.8195484572799004,0.7580535390970322,0.433672479769195,0.31451303619411525,0.1995272534891498,0.44558118026157,0.27062883137153143,0.8238367555723334,0.7556325969668135,0.6340444372138555,0.43608319622952707,0.48755251787660087,0.31107070419308164"
199,"0.5205971621793475,0.4992894458280414,0.3724135487594535,0.5589979469935106,0.7496083929081558,0.14832609782963319,0.4506624527379876,0.74905303237146,0.203844315812126,0.7497005177609776,0.28194574338072914,0.45978884160234207,0.6803186197813037,0.48699766648246606,0.06311806013411736,0.38562616956779144,0.33473162834018083,0.6850536062325007,0.48210154282958556,0.684501656325948"
200,"0.41913497387035104,0.343104304815694,0.4261437209057608,0.38884825514833854,0.44161323701105226,0.25614876557071414,0.3101100776084312,0.3964288138741748,0.39860588229754357,0.3376124550727818,0.24326813099190434,0.4369899693265553,0.48745883688524366,0.4674823196110057,0.42254267969223136,0.31844511788798646,0.5083804459955953,0.4016275194968577,0.44688403643820934,0.2093772675223658"
201,"0.549582568499259,0.4691442347955796,0.39865179803842704,0.4800365066859915,0.3331315239479851,0.2661910756061775,0.46069938555098305,0.5198881183137899,0.4958970089654834,0.5989559580229886,0.47847109410312244,0.4328376251598204,0.6057427203456816,0.3085588774940172,0.20565870247904364,0.47374897303483143,0.48677858530983087,0.3603971399233967,0.2211069408271808,0.4466145899555386"
202,"0.5326506671015503,0.1506859636535922,0.2710760231792955,0.18282191230189343,0.22331727869233237,0.6085041092719705,0.3636875468340497,0.48488653663195563,0.445316786346463,0.4144421030210461,0.3889917966808902,0.34001675036112855,0.5685610775397393,0.3125923809945154,0.2807998748024412,0.11870989859883126,0.5511292605195656,0.4951718087552162,0.3397654455805588,0.45802197908178865"
203,"0.36624258180629005,0.4507904209811232,0.4456467003713171,0.2845841279925316,0.23605298803694127,0.4934317245254606,0.36876179069475223,0.6412472501649582,0.4280967719933329,0.28733537810086984,0.2758777444834553,0.32257593588655625,0.45259839819511616,0.1617679152875088,0.6628912068650649,0.5564479162241805,0.6065754034112396,0.3186700213412844,0.5329587473509722,0.6376154307937837"
204,"0.3856541265512352,0.5656072882895972,0.36332973333129104,0.4175312970044844,0.1583970594536626,0.3012110009831615,0.5355374499294425,0.4172019110436816,0.2830992402527399,0.40528423477545716,0.1215327626691966,0.15255629797530357,0.4100926824261385,0.13324800761199526,0.6791060558313795,0.34644892502096025,0.20778802037420874,0.3858369819810781,0.7667583919579423,0.7580834217035906"
205,"0.46253385509256706,0.7346806651908023,0.503090895585097,0.5249792693993736,0.4312374909620464,0.6261305963048553,0.22963573753426003,0.5787499536849469,0.43598888457965435,0.481859206663547,0.640688229788719,0.2032267221574517,0.24589498260123363,0.7199355182819153,0.3383373852184604,0.3893905942011475,0.014793134967606768,0.22145352711129604,0.5451934001825995,0.5021093103177197"
206,"0.21199284634660454,0.5051956505393571,0.6379869570728549,0.07711112422904584,0.7315442768169322,0.1462442170266189,0.5160337091588877,0.5638969660512547,0.6787716989991733,0.3780680012940044,0.3850210928706528,0.8097350050763069,0.6093077790048803,0.4698359352146921,0.49157014320867226,0.18928663672506166,0.5597127734268251,0.3344146333125722,0.4831118955295773,0.6048525241324966"
207,"0.6417847537360536,0.5355165502658253,0.6486972904057106,0.25490684319060813,0.36838504221870705,0.20828776934055349,0.4865741585324517,0.4188280471139788,0.5118162402673061,0.10332345850811439,0.6189283428661173,0.7139590776399227,0.5287171029895685,0.49580502057379144,0.5955356245150595,0.5000921359331921,0.3283258812044718,0.5838687649025256,0.45013303260073134,0.5294054812700184"
208,"0.4174850853713172,0.7015144596878267,0.3187198848349314,0.10100354071337675,0.3909392235251375,0.21399213167433137,0.5539526013981338,0.802307216548208,0.48496367807494706,0.3811910510351368,0.22129904647379137,0.4208286424557269,0.3463144773302074,0.595422254834795,0.6633005743776524,0.7973690895430284,0.6957889200409663,0.055479781584975844,0.39804752265934973,0.3239565721163064"
209,"0.26484618910032837,0.3486347124522125,0.2030449575966635,0.2894463126964903,0.29704928825342647,0.259726042322903,0.22392648068874862,0.16196733302088748,0.3100650953111344,0.20609964023663005,0.14699560018648009,0.36375344548671057,0.06262668423565715,0.33797053858440484,0.10417851563071608,0.12294446642792504,0.2551449489425508,0.11347628359373492,0.14492981083396622,0.306772869635719"
210,"0.7518986227456114,0.28773281939350215,0.6067618045725283,0.6252318823629948,0.6250298670376491,0.4745031619323758,0.6409526711209141,0.31102852614012094,0.3393862158937204,0.6240651378016002,0.6596697431638819,0.6813303905824877,0.5134299822669137,0.2966105944782143,0.38296921161187525,0.3376843552085892,0.3584604319658946,0.4346067600948229,0.3184088656438705,0.3451669563117491"
211,"0.20242623259449138,0.3647661205305849,0.48953185542788763,0.5144134471652936,0.44193242524661214,0.3215155884635286,0.7104438611344914,0.24308600702271177,0.25429720150316615,0.43425446171988047,0.5369383542393801,0.4581588233941794,0.4388321119734663,0.5086715369872171,0.5156468573952846,0.35702865330395733,0.5404073047486747,0.2696629647096456,0.747754985144518,0.1528159656382804"
212,"0.5905181106074985,0.43733293652578153,0.24761276977136865,0.4916501983273723,0.4587767444556893,0.36130911162753887,0.4010830192817838,0.5424657621655788,0.4566974531148098,0.47868283372516035,0.14358224854424584,0.41542665255371475,0.6574266200134139,0.6019063550934668,0.4401683066926462,0.2787017016420052,0.42361886528773285,0.7394781872320353,0.40861516227192674,0.6119992093650319"
213,"0.6072578434118254,0.2785100709842758,0.049154887210941925,0.42286664114158673,0.34536009831825293,0.48620684798593494,0.4471510952215889,0.4635201292239276,0.3721580117060659,0.3072030459078995,0.6061182144075603,0.4986934686746836,0.5785737550295525,0.8220631187998871,0.6291037222510569,0.5302188980981698,0.7013375903576682,0.16769515183833716,0.3552030177412321,0.632859079406064"
214,"0.5795243765649888,0.7286546792960943,0.3010437004251402,0.32293216636413474,0.5905150364535556,0.4516453685972121,0.5575631167850795,0.6026263051064875,0.14814898283673034,0.4944750844570115,0.30652062393784296,0.6800999597746387,0.06783886101190921,0.2717095670566225,0.180453531132948,0.32605165175944817,0.4054774350816495,0.4496501929080631,0.21232185872594286,0.18135569570445936"
215,"0.26195224213936114,0.22574337609515127,0.4857575319391739,0.42967921421113225,0.1632277914859394,0.4276340598649597,0.4327899658820965,0.3479933980876142,0.5203982549512456,0.3916634917623619,0.41394357905229506,0.5111845170005335,0.2512221064176577,0.5268656554169137,0.31064143406811584,0.3279776711450389,0.20255059169125816,0.34872562442289073,0.18631528800263947,0.22469833552011392"
216,"0.5240986555803078,0.5422459588801374,0.7279476273284833,0.4500605435352724,0.20034085646783456,0.5564546179964941,0.3370202451363568,0.4756542066767252,0.42578758568430425,0.5095708816717051,0.4333916443823103,0.48035792868788046,0.32288175514301337,0.5278254205692298,0.41511527425286754,0.4463808007311953,0.4018000307236207,0.5129503301847648,0.47620524790064717,0.6316519870920976"
217,"0.45619326339323507,0.10394834757671023,0.5323286482743244,0.19013511363073948,0.2175208406422472,0.2827780302799893,0.20882527860810063,0.3246033963731193,0.2811449891854127,0.15189922998257152,0.2843858850714583,0.48513503491694,0.24803005064016104,0.061133185869296405,0.21544957110090318,0.3320215645898322,0.2840822500847921,0.3096867328564972,0.17624510079216976,0.1806427306557081"
218,"0.5533433764925619,0.48694805104999206,0.3180906755315357,0.34839068339452,0.2692403008507525,0.5067786157738801,0.22153914229217822,0.24806178022661796,0.5989587075912172,0.5544081958426509,0.3870454962367238,0.5026161274422225,0.47856876265214143,0.05955888374479348,0.3630487314883705,0.4640686611440521,0.4853124889513089,0.5621401685164241,0.29906358971763636,0.37869996049128873"
219,"0.5499604064488451,0.8301959981710693,0.5736510381970185,0.563326917218895,0.3602309889701354,0.2835174693947752,0.3387384678731123,0.4337793412598107,0.5361389967422876,0.5566491114238415,0.6571714695007776,0.6186476934363906,0.4942840419593467,0.2787007957642295,0.344162980905224,0.37760008359314073,0.41367903993914823,0.2866457161679571,0.33904001272831785,0.30165101718314835"
220,"0.7422889982186212,0.47293434851406474,0.09651224056571919,0.3866116466654126,0.4590778188994886,0.16254180396509688,0.2277533141885888,0.634737813255191,0.5199302986425293,0.7186735905572548,0.5611411688947681,0.6029728331342634,0.3231078390282597,0.4077727699648895,0.49928745444703965,0.11927833032573915,0.7961368018098498,0.42827869500954785,0.5979019640080652,0.4935490848363996"
221,"0.3976881367130979,0.25219906338974246,0.4480451850979409,0.331368752780704,0.32726602407187744,0.4137281073403046,0.3690895576687093,0.16281722589232772,0.24503376544800096,0.11473034552815989,0.41428213426534705,0.24900039979095542,0.47387532825203815,0.07401901427258252,0.4273711584224289,0.3221836883626637,0.1707982465843176,0.20704133242208386,0.201673362673683,0.2821454626213342"
222,"0.4988382205380729,0.44584827666747656,0.4594027281592113,0.5486313990602227,0.34215985289483153,0.14712359058877125,0.30529026730866665,0.5117227570775206,0.6259343886170919,0.45043617212123493,0.2508826703745426,0.430824984164751,0.5744423174474115,0.1838403838535822,0.45500998773568374,0.33893518607132217,0.3952806460003644,0.34680449341742997,0.11356808630809787,0.7486385145007373"
223,"0.5675349547341871,0.3836715521246042,0.5495360445684929,0.4663287689192216,0.3115394736417407,0.23254644856167017,0.4209334985453409,0.279937993332138,0.5828229090733407,0.5844772903503597,0.3685654274086662,0.255401447655633,0.4842450348179473,0.29700737871437743,0.20555142182340014,0.33220323093961895,0.3990242815271555,0.5219090891384627,0.2708617354656054,0.6732222195113131"
224,"0.7974894083723862,0.4158225749838558,0.13508466529662966,0.22606209346937325,0.6276070011426544,0.5294301792754548,0.6975386482686942,0.5036482443635442,0.27761834445790956,0.46657505679746075,0.8430692692404109,0.7280798799460236,0.3222256029345016,0.49491166318040725,0.3045622824603305,0.5403287430717174,0.2928271760262591,0.35425798085786525,0.36916608004344875,0.10595811809949876"
225,"0.2632822065573455,0.49591850644146046,0.33871148556216285,0.0649670465361461,0.5297375647936222,0.5647907661705942,0.17748408333343027,0.5699116375888825,0.5644756893996952,0.3941090442203974,0.5390585397563159,0.44940896658120694,0.578322742676959,0.5054299987938096,0.7354958015059263,0.19412856182458632,0.5713292848802273,0.0756329373436858,0.25095268070689075,0.2872096664661048"
226,"0.4269858065581134,0.23899776333813186,0.6034927584322987,0.49002895740893065,0.4016116082193286,0.13857132067121472,0.5742253481290742,0.38200362524709136,0.4158149356764228,0.09820188957892552,0.5876391911296427,0.1754498267048476,0.12737443292045098,0.7019658695295493,0.44698474788719705,0.6432746322415243,0.3617453075297815,0.593713982842017,0.3714955009500283,0.33172618563487793"
227,"0.4509297068783051,0.3995433349163756,0.4299236414196074,0.5121440471222222,0.5425844986696742,0.41489494675314437,0.2747488832224061,0.2847417625505961,0.4214078910935132,0.5934290507745013,0.35579090033574995,0.4682627208996703,0.4806261974850537,0.48579538246734744,0.5699599376922396,0.59580938701801,0.51513928322057,0.40679705947133227,0.39083505233132976,0.5675688340712388"
