,item_embed
438,"0.47118784737679864,0.4665828394280754,0.4421130631914243,0.31302269608262207,0.5140209940504338,0.29015427240645547,0.24154270289003954,0.5118080765165982,0.655273623621078,0.36859981209946674,0.3234588030217927,0.4174359195996724,0.2578243074068672,0.2295148698946462,0.2109400641357209,0.29944316313281377,0.4234970125706407,0.35214473049779915,0.23086353786871516,0.4017554185606173"
439,"0.459201559535128,0.21693148166357734,0.5606381030586305,0.30656085516508874,0.0605403260132859,0.3754389444043436,0.5547131268087656,0.536950883944009,0.689619051490581,0.14640785758416439,0.10761871795432083,0.3358227082488924,0.4595750592626078,0.2441785974077121,0.24015969023139294,0.47180033242212377,0.3174702755998935,0.7329785521674224,0.3805708853858963,0.4986256026859655"
440,"0.3291971957113465,0.6682833464579804,0.7295433213753073,0.23047590288951247,0.35642146731495056,0.44794649372863754,0.1904897195234518,0.5144396251271367,0.4974477386944552,0.390215531535485,0.3474877107913471,0.3843408410082369,0.6682617682590138,0.8487445290014972,0.20026542906170586,0.2017412370813015,0.26050453801129153,0.17478681964493756,0.16058877596897636,0.3251192398193555"
441,"0.4818591713820509,0.4817504535563817,0.3543527916679651,0.2723568118079144,0.5557078654307629,0.20864833141540634,0.4576370467094343,0.516905158290635,0.5518870716874614,0.25213192393845824,0.6015622854654542,0.4530311106806002,0.3075038729108289,0.3317256538104882,0.3167657493268535,0.397004304398557,0.42639304869477235,0.6517394418691613,0.4417374579974451,0.40054223505952785"
442,"0.1250004926393289,0.3583932223688949,0.8458202752635191,0.7820277876431683,0.25271494524883376,0.6160326841475222,0.9151132650930344,0.09624770214854284,0.5194681546845,0.42707459525635094,0.1703579838601268,0.7071381338401647,0.5443977318900448,0.3466762071159081,0.4910738657939281,0.2074246125393806,0.9428107481304826,0.7975216139750694,0.351580433721272,0.9159326939077325"
443,"0.28311621795632336,0.3165512001993889,0.39258073084159256,0.40219138805443344,0.26530142290981423,0.25999388155296105,0.23681275223205123,0.40070116095355873,0.20001938943879868,0.20961791926344187,0.3616722560463924,0.17595139934821294,0.3250110520150556,0.057689698763115936,0.13235901192312444,0.34627965146425815,0.259564447722554,0.36654902837571945,0.13656302915523402,0.19809607857643932"
444,"0.6876256564898596,0.8557724363461878,0.4374979930915169,0.6116291079439102,0.8886143598685873,0.432654866993128,0.45042310304923666,0.16698226331224067,0.2946163187405713,0.6470831062002758,0.2075274828150059,0.15376723585928417,0.44726741348058613,0.4841359338152245,0.6487768501046906,0.4888642155316636,0.3691520616794001,0.36388596071700396,0.2934358835547372,0.6841404604262723"
445,"0.6133904686596826,0.2676542272426279,0.7855459865732513,1.03159766764457,0.6872308871163866,0.499440191422885,0.6605010804769158,0.34687424753845636,0.8410924290376065,0.7449075962890922,0.24619691414398948,0.2144735247070695,0.5322479472212363,0.5145415423294729,0.4878207648494562,0.6361331582523312,0.1933475107803866,0.14838895350628134,0.4000938138462184,0.8985837764756881"
446,"0.3583540549395524,0.3365108969322586,0.4493916898632853,0.46147129858807867,0.27867738561824246,0.41358490557377997,0.6531390975866034,0.7043810468138956,0.6114545664026009,0.46964231870854933,0.20187224591043912,0.2551290138513227,0.5314296113586632,0.42824138372423665,0.4529152371579435,0.2438565947686525,0.6873057472167624,0.2749510692547826,0.46228834702191274,0.13738516978214899"
447,"0.47631037057603676,0.4302166095715761,0.21728638721852375,0.7413344961993946,0.21394403857751387,0.045339691499324125,0.5541580978919599,0.2555899140471549,0.664242486457362,0.3799035649099374,0.5789592302717537,0.5646029248622381,0.10501277746929029,0.30939415150547883,0.4522855208312637,0.5491559000804624,0.4714831164705657,0.2197817371346987,0.30541175250550967,0.7212433380570689"
448,"0.3368251573463209,0.7132101090186468,0.531341263386935,0.5552471572083505,0.6636605416552961,0.3483618528965579,0.3002986631934798,0.2258937895292945,0.1585139624632851,0.5503972594189989,0.11846178106695333,0.1066703487557679,0.3410720922476169,0.3601473125000635,0.3017828977399964,0.46978821834797097,0.3382678618264981,0.32663399005965704,0.42164702810764804,0.6336270209948818"
449,"0.47937643912587874,0.5165587443016101,0.6689886293021386,0.6177962900161488,0.40715746099485894,0.5366836995720199,0.5911754980195572,0.8599165253521165,0.5396517444670741,0.6683594485461006,0.4717534112125451,0.49770180310275713,0.4260577132449316,0.5191743001869744,0.5472469661237157,0.2736008448865943,0.33313786486274205,0.31348534833176833,0.6368845177828262,0.5133923581283195"
450,"0.20194739044099883,0.6232015173227979,0.29040802891803774,0.2727062090779809,0.5710197473932055,0.7875809079678661,0.4317981039817103,0.422354256713751,0.4699595305130843,0.3195753353607081,0.2731589620804042,0.6515539698363009,0.3524441422718748,0.5414233449004382,0.41814115979971905,0.4433134831794538,0.5346226850707261,0.14250802508719504,0.4231185726858469,0.27454786273904264"
451,"0.6002318501248266,0.027351056890915992,0.5922074519050442,0.3937005010599961,0.03754139301629089,0.19308880565786601,0.6235275666918213,0.4091380690009344,0.8661396096729663,0.7189598600061412,0.24405025130269908,0.6207308952396935,0.7069892154257785,0.7664658038509822,0.1887517891009476,0.9210053580628669,0.542588342414356,0.5558355159909438,0.9561606090619686,0.16916699854690442"
452,"0.7438690221926265,0.6234211288912057,0.4617793577061656,0.3053289134564954,0.04651853024368702,0.6355853068513672,0.06982880555477589,0.9025167762581232,0.4051323908071902,0.3014620763828151,0.012077653087086526,0.0003927133382980452,0.5579753021652083,0.17381242311442968,0.7674790890143101,0.42845768439192566,0.7995252738182101,0.5450538335006361,0.7129721976997409,0.8500590039889162"
453,"0.7177730105636204,0.5459910148735807,0.25379206711200386,0.43242029191254994,0.7829015795680019,0.6020151582333538,0.8790665747608242,0.8790429835484647,0.9153041958202317,0.6975614030290019,0.2506142862217754,0.6378575939389625,0.9588939458307522,0.850271886979602,0.9127509733016096,0.9329725358738917,0.7165843145194364,0.8908704092482386,0.9097107061856737,0.15732040326230434"
454,"0.6044896195029013,0.3316126621676953,0.36422415587419266,0.39221146881039237,0.28480854810895273,0.6975035373239891,0.5184704973109286,0.6075304116891209,0.5817839029998045,0.4916736002132247,0.45855353509354285,0.4341772911752107,0.6189032828430083,0.3117391968378056,0.4350978542175022,0.28415775278180394,0.6479615739433673,0.5708953604391843,0.49781909325776175,0.5886343246624848"
455,"0.16278774645822852,0.37241362288014807,0.25910710920257995,0.21671397658081773,0.20816212280724603,0.210499855121092,0.3362150175980474,0.41878557696406205,0.38300936223724996,0.05686741126528915,0.33961331085367424,0.20192787236663884,0.06403633173481309,0.23484131498242375,0.14509399408618756,0.07042914452687378,0.09346491370189237,0.2907339939943154,0.29545843170255803,0.22277063992716029"
456,"0.16247736039173052,0.5112908112106697,0.4997092659134196,0.5619407185363626,0.634187149860735,0.6275448857579357,0.18068775464628087,0.49059950150115894,0.4926882006230019,0.14695101059069596,0.5208078043477272,0.38822339665382527,0.35172791745690807,0.5801880017318236,0.4073864464273082,0.10080964873617328,0.6036081355876378,0.5149072529493961,0.5610793620484261,0.3475332847536759"
457,"0.28576690747598277,0.487498798270234,0.8447056071066397,0.8436441015200988,0.39191450871203126,0.5472331163712905,0.034978095686117205,0.09425210254009475,0.7817162774058856,0.444924008742576,0.016467529871291076,0.35038161889680297,0.909841967780648,0.20527929636050335,0.8165885578974224,0.238022355930688,0.6571311995480772,0.3149273451108173,0.08358263650854003,0.9213436910904882"
458,"0.2032432152605071,0.5541337412952121,0.7502318807019696,0.315761351203046,0.22628373398934248,0.5244633142690766,0.22073953504030427,0.2821040092572821,0.4496040262743728,0.22950615488036766,0.36971201952957733,0.7595939421602453,0.6702259640456495,0.29797810757456866,0.17931683817910377,0.41933555997001987,0.5851200354165887,0.4089146097174942,0.3734188629395689,0.4611444635267494"
459,"0.20382216899969374,0.27961839100938113,0.34141505019962876,0.29063584481487464,0.5603920698924637,0.6044726454012235,0.315053601935157,0.5487864395315836,0.775308716977733,0.4599960405533466,0.595009575626491,0.3220918682402639,0.5789282845974926,0.6186244894132956,0.213151001123396,0.5761773120417899,0.6185871355187643,0.4791761409733255,0.7210672371518895,0.49595504702663246"
460,"0.39770760137577077,0.29795323230495285,0.604173657149474,0.6804007617416,0.9198962337190404,0.25616261020979847,0.2939588843249309,0.9451589060653053,0.7097972635713836,0.2122139321543013,0.10149805866845485,0.26286573068275954,0.27606203382806804,0.6776220419865169,0.46231906613849383,0.41061922626838465,0.5584703254718656,0.19422787223052362,0.5097282953116009,0.7944872058933011"
461,"0.4094528612669141,0.5042071262748078,0.3254493742007387,0.41658380790961114,0.397527170288242,0.18348498889066667,0.4071617958457247,0.40097863746792284,0.346661433001015,0.16171445911321775,0.40497998116636524,0.5823912748906162,0.3904127057770153,0.24507304960241147,0.3059056607658472,0.316986041911883,0.2391102125984978,0.08644762344640136,0.26024400563704053,0.45245312993903775"
462,"0.5620355801193787,0.6417370930027757,0.3400955190443902,0.6470268225587488,0.6007751678133152,0.5027544667893187,0.22572029873995006,0.5383483233617713,0.632428119267165,0.4758149286465573,0.2826994518928852,0.16709939525348572,0.6686529072707416,0.4391489167159226,0.3110171660951309,0.04500265866850077,0.44032093333387257,0.0970472160033396,0.35587747484373927,0.059925353598217046"
463,"0.307855417670651,0.6418416293070653,0.6814021461164093,0.814002773939368,0.7379087096445363,0.7655543602959518,0.15041587544260976,0.17269691643489463,0.710963506767456,0.49400449662423956,0.6189471120551,0.7912848443995926,0.7423678713415758,0.31343519055259234,0.48005475691088123,0.6522853513297101,0.4900181832101484,0.0899073982935458,0.18656439803316288,0.2608673255525197"
464,"0.12990904765358577,0.27747424428086226,0.3908782102603617,0.08697834634898836,0.30890253450593014,0.1726382789636306,0.2016721736547521,0.24573675217806598,0.37284029593674584,0.10360613939530774,0.4150332065698343,0.2845776788431798,0.39416537946123087,0.056049228609400904,0.2545635200244306,0.21204271073037717,0.3954073245934333,0.3955193229900812,0.32051884644591455,0.20950690189899432"
465,"0.5327338249914566,0.5555974130973378,0.3189278480316178,0.3950227230939541,0.33245901245685,0.615253047334842,0.5339107008197564,0.3504568118485816,0.3175419159085334,0.25358663033829193,0.5336086187482256,0.546123694990561,0.30083039490793334,0.669917835613092,0.6515646615055479,0.20021696014523688,0.35673980869745153,0.4703060953872761,0.49708053932262103,0.3871427508719997"
466,"0.8757697857104363,0.8397716450459646,0.9762718934304964,0.8617581446911743,0.0023732160036677996,0.6473902316351816,0.27431574008095105,0.08407972448515455,0.7060485639604496,0.7837340221398775,0.2918696880639564,0.25415091447363936,0.24930913923594356,0.645501074404623,0.7662526135024048,0.5315517696862677,0.5083639967282251,0.31867630583496787,0.6176339867088407,0.7745319176889077"
467,"0.41972416259239487,0.731987675617768,0.3634728834355089,0.4998020891802619,0.4646930701784386,0.5033348542516954,0.23574669881993432,0.400668376081263,0.8125911105351292,0.4322236018558385,0.7117627120989044,0.34842334896888466,0.46888128564824,0.20718430747381725,0.3841847608789401,0.5632675690834957,0.2654587214027894,0.550319353444789,0.8274961230570604,0.379952555854416"
468,"0.3697155823842968,0.7777464999904953,0.24559489014429625,0.06610082328091382,0.6426921071002238,0.1656333882599229,0.8991017115939199,0.9068589532209231,0.3624980589651159,0.6442304894987132,0.9788092835019233,0.17419334326325853,0.42183343672571805,0.16714833261919126,0.06492814034459182,0.00672572849862596,0.97233061511449,0.3260550027011462,0.4706836299309356,0.2888090275678782"
469,"0.7660982563470812,0.5200616324326046,0.7679679091968964,0.26342150113163926,0.8079730917411427,0.5839745622200208,0.280308026908625,0.07589243518321981,0.39527547798834545,0.48114145664769,0.25034393100185387,0.3796275927469718,0.14709109519669863,0.6048648764264678,0.3267695123309618,0.4045248722517069,0.8130429288590023,0.4046537212318112,0.5361823993039065,0.5538648491795933"
470,"0.4362220061385941,0.582703663671392,0.24898428788751173,0.5275495481882879,0.5904592341793364,0.4098894273383031,0.758042061164219,0.2896893758237072,0.3019694288522236,0.8252320100284561,0.35087039763352357,0.12302004792027409,0.1849596692533444,0.3585786703513741,0.836440044209337,0.639540805458619,0.15237946617762782,0.17215280573132588,0.4673302741492623,0.7081943582856373"
471,"0.03439511668107937,0.310128218083128,0.10286150455773804,0.12151068614758795,0.41699769385066093,0.2293071645403187,0.22047465000065258,0.14794736393450303,0.2903951920890899,0.30794448316853357,0.2762434222834659,0.37920099640867827,0.3047360389783303,0.02043560860591427,0.31867680333084486,0.22180890207565912,0.32647403361681815,0.21371882922927662,0.392454534208728,0.12029724947877343"
472,"0.9914735047481146,0.8431297177026735,0.9358100750761746,0.9547828255641391,0.5841733113469867,0.1481300448870051,0.29499406765481206,0.7292915213101878,0.5849712028084979,0.572987807045209,0.3897680679101335,0.4668392550970337,0.5041853343570589,0.08119976199174239,0.8432521364339349,0.8296216585195124,0.9331148268695514,0.49160116453348346,0.9689458227373788,0.26824605104855337"
473,"0.5014490582497003,0.5383491721374225,0.24723832243745447,0.2598781168824496,0.5162318786805636,0.7381497160812304,0.3283628167419469,0.3668396844983663,0.4898270179679282,0.36633835994665753,0.5448537916322046,0.6746861673185902,0.25690205830538293,0.43738247779456496,0.5126531026973361,0.4234832207183327,0.2780977976514842,0.21685855432705917,0.2775913453585186,0.46478660759741686"
474,"0.20769538416592215,0.1605945994529944,0.16702519050848244,0.3115494505304286,0.1448300171068351,0.3195214669085668,0.31504323794161876,0.15000690210089734,0.42917946149256314,0.2283125934380806,0.3771177849554516,0.22590801373959166,0.1349111580608926,0.3680711281807943,0.27660303523533464,0.3542613003177615,0.06199913057094185,0.20802171984556142,0.2442406903027765,0.30582897676251164"
475,"0.7571837412596991,0.23018735800796442,0.4197908496942686,0.17754253132252684,0.25128489488613626,0.6303925092405165,0.12890125513033068,0.06262343707682838,0.06039252871933942,0.844989025505149,0.7352590735212773,0.25216820468290146,0.9465199591173407,0.8882934246606212,0.8936424677962471,0.7792220706287962,0.3698494833094208,0.12787684242790676,0.7962688966786493,0.9866441403009413"
476,"0.3331249345901733,0.40006586224048624,0.3658257630256743,0.5209652186588145,0.5083775011088176,0.3515105835052391,0.3882542509247374,0.3615147117202216,0.49421320282950953,0.39784865717529383,0.6453460617880947,0.28917397071982703,0.4216731857228554,0.35433134790107945,0.4381894424121408,0.5651077162098335,0.24884845314489681,0.4593102531117238,0.5863818136312408,0.2609089788733623"
477,"0.5750545153632886,0.1143569728864927,0.45303530927818153,0.22311305020857158,0.3160332576851956,0.41268861481699637,0.018572872189492322,0.40085891152991693,0.7085718879377414,0.6898319749677821,0.47013749417936734,0.4803447923858018,0.3393161649177882,0.3522731349614917,0.40360291470720916,0.5391919497350455,0.3271008235086257,0.25556394794035525,0.7219426686003425,0.20968372906265473"
478,"0.5969194465343941,0.5126215454775293,0.40736129529076026,0.20598864035579617,0.47625800073652735,0.2386484652425417,0.3169311275763735,0.1580659492856851,0.3449102996987428,0.7668505707614159,0.5539809182065362,0.2949389415400456,0.5427287970042995,0.40989649296747416,0.44303449736625283,0.33559422044720594,0.7327321868786685,0.7142295072762568,0.5060134963003398,0.5501637647622165"
479,"0.6045042985431996,0.42945229036261906,0.6815053700502234,0.4202206083700148,0.5704581773161114,0.7052087314075834,0.1372656505854343,0.5175375259179483,0.2705183282860366,0.39765327848198784,0.5879430895456641,0.3425931905236288,0.5477640373778843,0.5606276653166514,0.6656881642899911,0.48566655988915297,0.44929083423151306,0.3894148682991585,0.4824977425257532,0.4450480768840668"
480,"0.5331899711680114,0.12011807811434826,0.7692199335842839,0.1276749578045494,0.39284916326598135,0.09896507975052685,0.38656366311065576,0.7095906738638594,0.598697303135064,0.5835338369635208,0.4992317867657889,0.27413968999603533,0.5487509423533216,0.17264870997483855,0.44396756898348627,0.3928819252332261,0.6215134906442957,0.03605339388346787,0.7848527234562565,0.7903269411781083"
481,"0.6158418776283112,0.12408280494414858,0.27303642509327763,0.6640702050269993,0.34586594592436193,0.16362595533885582,0.2656071286083836,0.08314101743503073,0.511082477041216,0.3728038904599275,0.5038850023477373,0.46269677687400734,0.12679566381294757,0.17417005808131908,0.20793635401672989,0.39577036278061595,0.07866318948075918,0.3660751380458121,0.49306326894544245,0.4450528314187293"
482,"0.5625331886492401,0.34827821636956335,0.1969966274248806,0.3902518831218006,0.3992692562311474,0.31050633284313767,0.711673864358732,0.6141769617505071,0.6737000213415416,0.27519454954133754,0.16695906647831577,0.1210982871873484,0.34687672359261384,0.3362044343949575,0.2603409611053418,0.7693767769765899,0.3233391534724437,0.5496978896574055,0.4634808166929856,0.37012238766807715"
483,"0.4046263892798184,0.6754777658272599,0.9031121408062829,0.03827333261094412,0.89399843036385,0.9071662409376926,0.46205510412785,0.8356377970345197,0.9237586494766322,0.7493343381016104,0.40224914069679085,0.3284975335729574,0.9518979149766706,0.7291703622952566,0.7545615711959309,0.5452835518665227,0.7522379178141109,0.8439953388433762,0.7247644471553963,0.15410620625903193"
484,"0.26017467752184165,0.1970616919300104,0.15915714888297375,0.6629836591854711,0.9297402564573036,0.8197809828873295,0.3481890692344897,0.6164651554498773,0.5100295266916919,0.2301911720714871,0.16530999517285386,0.574205047505025,0.9263049687455563,0.2569095995436368,0.5531901334095413,0.5898369497518825,0.390613947124167,0.7300038594820812,0.5520113898697517,0.8619061943130512"
485,"0.18534795541623694,0.9086890097549357,0.6799812288919609,0.701353692410571,0.4757852920061535,0.34495402049191215,0.88745827575814,0.8076348716091502,0.08858949007968986,0.6637093628951509,0.34030044321427777,0.5175269423618094,0.6597707007386514,0.6314022950760209,0.3629861699189493,0.29163585434760697,0.7336548012069355,0.21419510391374463,0.2746915112864604,0.15006170844879163"
486,"0.5458152235488284,0.5649108261483767,0.48540903529887514,0.5511676319830735,0.594621852408006,0.6409100540665905,0.2177939138825362,0.48272670534658363,0.5506805341245391,0.08066849288068847,0.34825105971890347,0.4027210341565544,0.12776526969422192,0.5505136322057561,0.4101313028728197,0.3482605408989381,0.5119792962874732,0.44678992005212287,0.29831266662353556,0.6098092160213503"
487,"0.45963167829035256,0.21937624739025807,0.957770759749429,0.3102124800552296,0.38088386211511005,0.830825050246833,0.8444588165251112,0.09441974751856863,0.9090451355114073,0.5536801362019238,0.11920166093829299,0.6633392886245278,0.7104874368237839,0.05945176821182996,0.8515253268134574,0.10613322904196831,0.18537323650486626,0.46005434602811146,0.06771523007560509,0.47885515870291395"
488,"0.4141299914033926,0.28201407715182525,0.48371893919803965,0.44677307337330996,0.5183223301471526,0.34031391147574575,0.3377878502804295,0.4612234462027815,0.4448333253353495,0.42522420903546304,0.3728178696809017,0.48607315981102583,0.16627443013076693,0.47355191120556117,0.3550795863929916,0.3817748393010082,0.449855690003016,0.5031164090175309,0.42467062643548353,0.5352338896298027"
489,"0.28839205088830927,0.6348817894617291,0.414060572551114,0.2003375791741287,0.5391186647166849,0.36743872525664123,0.6949119565328905,0.5312065822338268,0.4829591164235969,0.07228154147333131,0.44308799489239437,0.17147557331210886,0.6517217640849942,0.3513196695803545,0.5392352248313388,0.15998449755292596,0.3801768212918359,0.4171697306367773,0.6702354513744377,0.5295115880612432"
490,"0.31832065089678896,0.3512649408119294,0.2859181682437901,0.2855626548818816,0.30193262587181907,0.38983940067715095,0.35388986955710405,0.41132003100080033,0.49487365823767443,0.2716784779708468,0.3582357176383219,0.39384730126864037,0.3777336357586925,0.2694389261300444,0.3979606048589539,0.45874538406867854,0.11390194531501112,0.5295599864277952,0.498155698531574,0.33237020406161827"
491,"0.6371908085197101,0.31193736213149653,0.4644937827808595,0.46441345584748633,0.32773756024685313,0.24977810652238516,0.399276239810799,0.37881917682291805,0.7900639915042306,0.2133533827620085,0.6452551446952042,0.6381399095964714,0.6182411044417695,0.6020989912268548,0.2795853988466851,0.6624283163846899,0.6085075934560943,0.45389569767963645,0.3840394844938908,0.5251291853646236"
492,"0.5084464587351204,0.3106225074512713,0.5162620273738447,0.6239738842079925,0.7173446921727642,0.7315134971240346,0.705854784887153,0.4822192817031413,0.297673660717672,0.31248450755958834,0.5003305664628764,0.8637269394604135,0.21549469537437715,0.6142327147568142,0.09775440781931477,0.493562394123337,0.009430167368754572,0.17939332639811478,0.5636482332743409,0.31441554414242545"
493,"0.7105258742345403,0.30088434637139616,0.524906859885765,0.32869708454760416,0.17976593002756924,0.5582542509590104,0.29198653607553604,0.17404383229252363,0.6837506948255173,0.3790381667532903,0.20650029775049827,0.2082113607775804,0.4687998149717022,0.6563339102677463,0.364016808658719,0.89290225493333,0.9026133816465076,0.5808270350819935,0.29965116602008957,0.47369317472779127"
494,"0.6075514365161515,0.7499494223815117,0.48474540971014374,0.41553745390071906,0.296192792727983,0.38510469889679244,0.49656448821642435,0.6682109697533777,0.5270404809090794,0.21805068602747296,0.23187021738979965,0.35053467837912233,0.7025537523072846,0.28983812649819635,0.5123267963014045,0.47254210757751836,0.535815768852918,0.5024116510974164,0.32687688790834096,0.40503407415665615"
495,"0.46121796333153664,0.4372282051412964,0.5105120212523375,0.3373309242151364,0.38575262897586327,0.5750775358532989,0.45944065479232943,0.33433859029738183,0.06390487108271227,0.4297307056968791,0.12362767500873803,0.23892942183002427,0.17849666131971478,0.45928032800935836,0.6103734746239833,0.16102365542312244,0.4780328324695675,0.45381262485840296,0.47711910865565954,0.33681620287047764"
496,"0.5420573947045734,0.538652311533721,0.6397690539011823,0.6013508067306593,0.5913191542981789,0.5581031390604523,0.40191658519797274,0.3129332225202533,0.4806409820561267,0.39669957411748363,0.45455870765723017,0.4625952122974455,0.27190365208722195,0.27718181254900004,0.48722165486580027,0.2897166405894358,0.5670735833152176,0.3646901619793192,0.5942260920681597,0.5475258958854083"
497,"0.18818709491652522,0.4529182707386916,0.37864916567121615,0.2098641482285736,0.35386187807343167,0.4125750034143119,0.29818456914210706,0.41045597471114365,0.37179410647753663,0.28282231508726485,0.5579408516246267,0.3373974219443335,0.37591833447099676,0.3642171082270125,0.23023900701551747,0.46896963498708305,0.3633487718807304,0.32867684662496005,0.5153826761368141,0.21971244393693107"
498,"0.37164042179425316,0.5040868901792034,0.35638589046525576,0.012785507751583164,0.4572492087674348,0.13604153759953552,0.23957497085957832,0.3212782897944568,0.49207827935085585,0.49783464589540544,0.341156774528531,0.3674012040372447,0.3652212543126022,0.24279296798253847,0.3345295574245539,0.22897150022096907,0.267952728418872,0.14578450190909692,0.3090629024804258,0.42017744592778994"
499,"0.42523140871169623,0.24745673779384916,0.34689851549737966,0.4031504943408116,0.44427900526575165,0.2953769126085755,0.2964249941902253,0.17766313038024203,0.4857539292957321,0.5186246236063817,0.23644292239389728,0.308442370034745,0.4430631306771427,0.16728386536835715,0.23053711476875882,0.20842807277557004,0.22733643684290347,0.5035387650196099,0.38710682353545844,0.450321542099178"
500,"0.4795711538381041,0.481346227038252,0.3340519723955379,0.48313812389071603,0.27967784481568536,0.45028088834635777,0.46830463717571474,0.5158946874573002,0.5826778615489652,0.3293016538240068,0.42545470064783514,0.3756548667989801,0.3165650508113581,0.5087005714556487,0.3124293457723668,0.36242354216462686,0.2930036649511386,0.2617311754565135,0.6324919781749654,0.3600516326198202"
501,"0.83575783537785,0.22803002751192403,0.3651804951607551,0.9091825442406581,0.6762844522599099,0.03517952743043118,0.005777415494073401,0.2605571908687665,0.9042332318790398,0.8330686840115149,0.1732480066512032,0.7601137697288127,0.7171424127022819,0.1352618345057578,0.29363863888915487,0.6151348305934902,0.5795450726843546,0.8779177170703422,0.15593864457432693,0.24476155410331213"
502,"0.6726385664014939,0.8981945887447378,0.3219043470385161,0.4542070983957194,0.47720122077800464,0.6196134946439824,0.9629565064211171,0.40333112892899237,0.6863689906295471,0.30951784280363626,0.2360608359694194,0.8454178788233233,0.26072427846868507,0.44401327575084903,0.8254429124136755,0.8330010425096301,0.2529564351318323,0.793764105067029,0.780182982496882,0.6841221881272752"
503,"0.6891060485626864,0.2761485323728606,0.48824262426285686,0.8204018259956645,0.4397821815736526,0.4656376313701689,0.4526562956882039,0.5220421904845676,0.5420081284861189,0.3896796188756028,0.8915889003618339,0.46996771808934396,0.28453113251917506,0.7353888503804765,0.8113213771697984,0.3171786599442363,0.5627926134055625,0.6415398193042021,0.5260300545390687,0.5287950090859079"
504,"0.1357752347772687,0.3410199069954748,0.48432058523725763,0.3125405653855342,0.3684498712827447,0.3107535231864578,0.4050316933538015,0.3815667925767266,0.5345739238445419,0.29651657693245886,0.38016384534341374,0.45417161154079405,0.3253830923943382,0.2139910597949093,0.5655474635755489,0.6593659749471622,0.7759277738808805,0.4094830158887885,0.3991821335292435,0.3235921354581784"
505,"0.5878238497954702,0.6280151215935466,0.6322822590339143,0.6162230169439648,0.9396941555526319,0.7801726635821674,0.5715964234101104,0.16134797546845714,-0.027020230326959813,0.2132374453197197,0.6682057825206873,-0.1071807980102664,0.24339861175716465,0.5178744586878511,0.6633565011913618,0.4637317968348513,0.7159759118102876,0.396425396762319,0.4309985528090864,0.4346554462078868"
506,"0.031788614503053814,0.2540166485932177,0.2834019487276761,0.05839961970892116,0.16424565914385203,0.2905506862402579,0.979358479608919,0.14801327295519928,0.4970574706389994,0.7303823630616226,0.010548939925286271,0.5209613217489807,0.547469457918096,0.6924315253172785,0.3182013638807636,0.6314170059007527,0.20514760606305404,0.5470106962334091,0.13701812347008246,0.08231581821670675"
507,"0.24381264096602243,0.6446684411746174,0.5870574702448481,0.6830881388427117,0.18878849090171843,0.251279639256464,0.5753720551945977,0.46245347301506096,0.06507472992134834,0.23402363003257304,0.36593074890119576,0.4863075433005954,0.12045689466066109,0.49481759941868064,0.4850431873917404,0.30045788749677976,0.45814981829906026,0.9508755506787567,0.4567860843817218,0.32517721671349364"
508,"0.8025588911887689,0.5239064803284382,0.21641896277990563,0.601702506518292,0.6001040394075987,0.46359707604553835,0.24292172189901765,0.6303608753686226,0.5053585110574151,0.4641957093903839,0.44153187695678253,0.38678274267545565,0.2983950543307013,0.32769496507538604,0.6121842563319005,0.5065589567511023,0.381180096470676,0.6612225054270587,0.6203467258732502,0.7118036584458766"
509,"0.6190597496315834,0.814797017719039,0.697352868282107,0.4326122907444606,0.47419595862605424,0.5125728015846849,0.4320898416406024,0.7789472260308555,0.900988130041481,0.812517559976561,0.5425948569943572,0.08157846957972681,0.19325290755383506,0.05994892767819071,0.4143651491160584,0.003343779714822581,0.22356939582220725,0.012713385485592199,0.6954606051253387,0.8576149834786077"
510,"0.43053128881374947,0.47190289558517123,0.535887525747387,0.2652761093660008,0.3075108504925749,0.6490646827652263,0.36445637576926815,0.8306187213608998,0.6145008041674137,0.31033907812050554,0.37249338374903507,0.4436760392433153,0.5886538368959932,0.1928310286645179,0.8095960889389638,0.6897683693201353,0.820089075343985,0.4261540120879314,0.532654544542581,0.8035962851564175"
511,"0.5944300324715486,0.31698575827776165,0.5063751630111657,0.35617146414673234,0.3228845699031533,0.4704009153299436,0.5109640545567851,0.3861474865006352,0.6947081312393631,0.45492539926198794,0.2550854481415276,0.25446854923081824,0.2836134433688467,0.42182892846968795,0.4677202320206591,0.3581273314075485,0.25739606476725496,0.4021981320992384,0.3316203396775847,0.2965309055785254"
512,"0.13253592916058507,0.6074971005467498,0.5577590256521255,0.323403518128875,0.3118636647256833,0.20686556035233253,0.28026070432627537,0.8952217839855806,0.7794356600587437,0.42589698029922846,0.4455508035176746,0.5575011321994325,0.6574504207558058,0.2877704579764749,0.3884032694785862,0.5808383182467094,0.7371707390159161,0.679106491970593,0.7194318037422446,0.6181998584472296"
513,"0.5923200334610517,0.4304751486982218,0.5383311718629943,0.5259469016064261,0.6844301061305453,0.6147622209151963,0.44704092704132997,0.5982701020046013,0.3688871725856191,0.48346591357518515,0.488368434688079,0.46551539541699377,0.4580561337546344,0.7028919517707115,0.36989537769710334,0.32533596132840203,0.5625482699604427,0.7184766109930389,0.5208638318771935,0.5472120594370105"
