,item_embed
299,"0.6265241352612672,0.6879957023364606,0.6431082665108804,0.3487091739874242,0.8899754432647333,0.5728653068958725,0.8145748834533348,0.3015277354087002,0.6892737195402661,0.6461108139972171"
300,"0.5506137867957009,0.4273943678716898,0.5737133677266506,0.3700484486724723,0.6196599303223483,0.33344426791755116,0.41298887136797685,0.2688222117895084,0.4288832493826299,0.6830213987150426"
301,"0.5306696770318393,0.5435676993757311,0.8741629697185745,0.6357238893233061,0.8071142390212243,0.5202918367896228,0.7300117729395598,0.42899391606971926,0.45021070941276,0.5716624507293369"
302,"0.82704814641601,0.6719620394684506,0.46746945300731835,0.7785322622557731,0.7888077466355632,0.6676167976658016,0.6037641363939664,0.7156997134567358,0.8070747631943147,0.7063079981294977"
303,"0.8949955047689018,0.7522236100539147,0.8141047568206033,0.5754858739515445,0.565035202257503,0.6343298773725198,0.6250779838027489,0.5426594409610117,0.6719504606819382,0.4768940313063196"
304,"0.47028311698008046,0.5330763087887515,1.0850760706812976,0.7705967233647063,0.6629846396350566,0.7862905187286543,0.8188914105720173,0.5483230843076647,0.9774625168825191,0.49950830952104336"
305,"0.8322790127280992,0.09114344922724736,1.074143641166016,0.37897990952181837,0.6563511642005474,0.8160200034446252,0.240516232166282,0.6131651218189188,0.6823924871687687,0.47705066951023095"
306,"0.3585239327389659,0.8069108659757138,0.586317957316866,0.06112011249188287,0.0003337710872816091,0.7045875520207183,0.6931430241581322,0.5340524349529121,0.6508619535258175,0.7334622079043933"
307,"0.11847163573725805,0.9618337638155144,1.4796201875769495,0.7360305874635599,0.29952356182986895,0.6506340223415249,0.7845241997388149,0.3287358410022319,0.28436892483219617,-0.10634386501459343"
308,"0.9758033446849279,0.4914402114456712,0.47419667897929074,0.9812991291663631,0.33072980616870035,0.4662112189361676,0.7392463723928334,0.7417616994853911,0.5370690459569905,0.38660289782643154"
309,"0.23836153440825075,0.9423233511053553,0.5657757272560738,0.3545602659880317,0.6911439373549496,0.8583996737186953,0.4607659276049817,0.7237257482543797,0.6192299890451677,0.5151036351734434"
310,"0.306176516939861,1.0744967085287824,0.2789267211770393,0.7711266694363609,0.6061168471996635,0.17461736532943206,0.8571960685448602,0.5096446204237507,0.45971524819255244,0.6892110423887803"
311,"0.30082544096762415,0.26613992074451653,0.5274714333786266,0.33038505214149455,0.4081730488207412,0.14671579804734078,0.3776358082557184,0.43631671209670975,0.32523751319124317,0.29066450245078485"
312,"1.061711658838252,0.37068536943991576,0.38322283646491084,0.9828578974985073,0.259739531891816,0.4412118219398414,0.8055877204298469,0.7784866732222067,0.568318511094256,0.2682015420771982"
313,"0.7145447054031573,0.8147882305868902,0.37084100145650056,0.331957977434718,0.8036678901166112,0.43245875986575977,0.1578700828342141,0.2899512173591714,0.3351307406542109,0.9046673290250915"
314,"0.05366806756398206,0.24322956656940128,0.16292343595686656,0.4900710338599282,0.3878845070491612,0.6019530678711902,0.3229912018745544,0.7661713812022478,0.1435437039965396,0.8507638285450426"
315,"1.1667068311628996,0.14431602624159098,1.2998601963997813,0.42308300825850237,0.6747403651231431,0.16737929728426024,0.6346203847948617,0.45659566538827673,0.6059855627618588,0.8957003233917654"
316,"0.45864584593091196,0.6392350617929904,0.5831364104572666,0.5813023837465241,0.7672503843671473,0.49405490648969536,0.7159598784525475,0.4600807042155415,0.8621788311063869,0.6264727787780056"
317,"0.6250627717153432,0.8877992503331952,0.7655741897513079,0.5136296549041621,1.2245423238920117,0.838985055475716,0.9729099189710699,0.3033714054134454,0.8823801982836808,0.7936507721242433"
318,"0.2858572551865271,0.6574032630790317,0.7295885309048431,0.3563098433023767,0.4379135727211168,1.0241819280998812,0.6774510786909315,0.587088945435105,0.4137209968686753,0.7325145220503817"
319,"0.11250863820226609,0.20244338698711506,0.27424862683221496,0.37362193201410876,0.23290103818740582,0.43540832597646073,0.505300984948023,0.8103617263733759,0.21126583086733264,0.9144761956166227"
320,"0.6747019229034417,0.7513264008858439,0.835664734826607,0.4112110970209681,0.4551415640503559,1.0102678608554416,0.6397628466105562,0.7849355505066065,0.5740780491663287,0.6569568137243561"
321,"0.9691631377881434,0.778030609241152,0.9823930524786013,0.9932053546207185,0.7177572803182473,0.9430791893856754,0.6838879077873252,0.8666778715101123,0.6510801671032271,0.950706014730153"
322,"0.6564150574857216,0.204465549586065,0.9366016204614971,1.1729823101079118,0.7076011213346483,0.07881978372347118,0.5562075564801844,0.5569313728179837,0.8949253935743691,0.7824099089272512"
323,"0.6718071105393549,0.3777143213686927,0.5057152070148603,0.2181933661167187,0.6111473731272651,0.23428025850904421,0.4186950137529219,0.3919026363470839,0.3706390927345676,0.21215441378058636"
324,"0.458264441317671,0.609402990464578,0.47881603689177515,0.6812215064113287,0.4233361836141708,0.529994774485827,0.4107990050091751,0.5409959665544297,0.5341734878062984,0.36073839884753306"
325,"0.7625119118601754,0.7800270717928776,0.6269760693680139,0.40934270474412504,0.28850066552295467,1.5876617203631773,0.7759903571424339,0.7401389676816799,0.7714536741549826,0.39532312540742454"
326,"0.4274022804924465,0.3021928731827351,0.9700948116411712,0.39182296884045087,0.7944062717026523,0.9599365055453373,0.738270559965782,1.1595933094243003,0.7048108611666979,0.5689564034520938"
327,"0.8092975766889559,0.40795962931871,0.8755323371404906,0.8079254172087827,0.7126036053367497,0.13604933385134088,0.9523994368288295,0.40805283001378834,0.9675165775240633,0.853352321225133"
328,"0.458773931397794,0.38220286802605874,0.5607213299289455,0.8560439884774088,0.8254036461194604,0.4517425659469187,0.8384554412035063,0.9715834365795882,0.5556657437586439,0.8631989723388538"
329,"0.41600640438853964,0.40343830816191945,0.9607668040902773,0.37679707729948164,0.846520676303058,0.98740171368599,0.7804602917312928,1.0860651655290299,0.5734697950244297,0.6541559393439097"
330,"0.6754095550844433,0.5658189122030942,0.5069025705215138,0.8401127372690609,0.4992282054552537,0.4150676548318555,0.2946716662045972,0.31099580938267435,0.38242496562166006,0.2174125360369861"
331,"0.25926893986121785,0.12946346172894158,0.34957695136760797,0.29799129941830454,0.7621290788819931,0.5842412060812495,0.9972515443725374,0.6882702250109386,0.3816729443547862,0.6266902428016985"
332,"0.3374667347455488,0.28810349415376074,0.7720247887507382,0.3073386143757241,0.6594352451202616,0.7811396948446657,0.6101922248846339,0.8956962386620361,0.5067734683926536,0.49348125012245436"
333,"-0.03421071947578447,0.24043972167348052,0.7671447999167654,0.26984455400674673,0.439713277460131,1.0303536551537937,0.3485215312331559,0.8388522147713259,0.6042948414563671,0.10944200598942397"
334,"0.36508061199996916,0.5303490017301717,0.2678494102217913,0.3969456108768734,0.4944901689144099,0.11227735357441483,0.27863482169788206,0.08035547282696422,0.334603590262163,0.43083501352951087"
335,"0.8885072513458411,0.7789559006764207,0.9899014601239297,0.7797798006504756,0.032132350761274076,0.022694431360629874,0.6567003526884216,0.9481811318404697,0.5517516779766077,0.867874621482181"
336,"0.9979179000089359,0.45556122214356665,1.0296191462055355,0.6290487943208619,0.6680210861770357,0.40675227291597266,0.3013143858394995,0.3943448300845093,1.0374133729981783,0.6040580389736557"
337,"0.728000090497439,1.0640730460095604,0.5370717888436636,0.7692123571093239,1.0028266871649452,0.22372316567642955,0.561160792271919,0.1449926921001109,0.6642551286875698,0.8588304057633367"
338,"0.3371709157653632,0.9173918242724979,0.9247076224637741,0.8400636561023218,0.55826802757587,0.9322241416957504,0.8577466022910827,0.8712767917292281,0.8713895164388424,0.829129673975699"
339,"0.33714046303459744,0.6609205324739715,0.3423508030726281,0.00999120885987137,0.0491147281083294,0.13117198346819725,0.3180575536385264,0.5452844790931926,0.1932286937943284,0.48055794086945014"
340,"0.43668927422948745,0.6653315325068052,0.3388651150542667,0.34110094761896725,0.49008018886983395,0.8500622019117268,0.8066325431116215,0.3084455227795633,0.6783900330936796,0.9780926005982863"
341,"0.48246399391459427,0.8939365919894738,0.5256655135146231,0.6202277988621234,0.06508530952116613,0.6202603306701452,0.7684308819811574,0.5877945798160614,0.9271752241390185,0.3449569628347977"
342,"0.6377279563678704,0.8430575535016256,0.40212007426231644,0.5781980565966771,0.4571277033210887,0.9197898590215318,0.5245188999507376,0.4333269980523231,0.897530859020967,0.6994693267790315"
343,"0.0925880773335529,0.9829534105922569,0.21393959932806683,0.6523716874751682,0.8388816609493759,0.8604707560073244,0.6883437286863052,0.8096745492544128,0.13084746617957865,0.4446072660408116"
344,"0.29809172099258086,1.0729899154820135,0.2608906964550418,0.7752091773354758,0.6102574239759637,0.18600938256011837,0.8613380918317955,0.5143714869485456,0.4524248872529522,0.6817217868467648"
345,"0.4892158007826244,0.8653184472128564,0.8238336378211256,0.3120476060623347,0.2593559874848661,0.22492802325231387,0.10863671929911256,0.886452737994678,0.8741945311137139,0.5542363107178366"
346,"0.19868151674511234,0.47696787400693336,0.9063316473328817,0.9938256241327166,0.6003162819380208,0.7004784653740086,0.7815747937905554,0.5593777805693373,-0.039961049362706474,0.32691206016346586"
347,"0.49986410389938585,0.4257022877632455,0.742321588912395,0.8771301171953749,0.6371074730196198,0.7610757668099283,0.38336143171931203,0.6745385177399529,0.41849515864517106,0.17260866420748278"
348,"0.9693971861652548,0.8874734393030764,0.10998261657597252,0.17636071375060236,0.23080492114972384,0.13987410755099794,0.5858176051984368,0.558195678222945,0.5283221103048302,0.8780394524740549"
349,"0.7965469690235597,0.6654254332591928,0.9352210385309072,0.845445227449818,0.3347459143767283,0.9722062693379346,0.2724764894974749,0.7418627908198016,0.4205846693319206,0.6816089798206324"
350,"0.07195381211349294,0.8555364922910283,0.22610249474100175,0.12527239323198391,0.5280946608067913,0.023956576865140633,0.5638827182214533,0.3564771020485453,0.0826123805489496,0.04314614122124594"
351,"0.6181468177666566,0.36594144875359164,0.30328997288708925,0.4139071918161054,0.4292912016486214,0.7982109795192239,0.4107661729698577,0.8442661857516108,0.3317933504448729,0.24137694759881306"
352,"0.3108037383436807,0.38095055744649453,0.20508002597234265,0.08127951037026826,0.5747834384938261,0.40485203790528956,0.2703648466838253,0.7504100753007492,0.5547642973750783,0.4008778952902229"
353,"0.4943000485295897,0.17922303103424958,0.8419993105219625,0.7060807050970477,0.8775461919758263,0.5139989236694795,1.2903711528769937,0.6459577364377155,0.5318610326846485,0.30559275963290294"
354,"0.6953290281463028,0.1631078801411266,0.2980251917434228,0.4708636344818178,0.544116706819964,0.59558439715634,0.8522138525049855,0.671200052657901,0.7313329008973061,0.4558422805887702"
355,"0.508557429808411,0.8350252041101064,0.915148787823905,0.8860613532546945,0.19362834171009502,0.34813647433340933,0.8664358145916451,0.47754738588652285,0.2966360858691936,0.43130767035029277"
356,"0.11495212987065874,0.0049045537708915414,0.38116963210722027,0.1347720739013882,0.7239251853638468,0.5207850498940432,1.1564010548522452,0.6502396812158864,0.34358810766536285,0.5118070399750967"
357,"0.6156856730423925,0.4100688404346725,0.40306414399668256,0.46033605568828795,0.16713120723683728,0.3594122195598862,0.32861071280427456,0.8069926786852611,0.6311645984921507,0.5489420401532599"
358,"0.9773701895532744,0.6714837079483602,0.42485149228816593,0.43553914810760297,0.16746520705601375,0.8030833087761501,0.8281168276856761,0.3128466138245591,0.8640849417013418,0.10184353695863631"
359,"0.2804007051339518,0.7136398277615815,0.5660928192367175,1.004625897205689,0.6863974303787302,1.240663285565984,0.6555347562653223,0.9850661091175903,0.6515739865722083,0.5463931270377137"
360,"0.9028710339935537,0.516538300623666,0.9631907540218028,0.027034293565074585,0.27045479912923087,0.9260347356392127,0.3997544485478014,0.5471865741616008,0.8513081339494832,0.9723467924549036"
361,"0.37227840109163,0.05647801959420573,0.9254538873198578,0.8157840429010894,0.8719200338882385,0.4727314032271145,0.991603468087386,0.67887362651947,0.9884967198168436,0.13866807204378973"
362,"0.5357087960295961,0.27612529865742935,0.2791881667153174,0.19849806400875827,0.22075775460138927,0.4681094556390205,0.3723917611358506,0.2488550603943457,0.3984934738003818,0.41639003068186287"
363,"0.9886811316210352,0.698027176742734,0.9648853726111355,1.1080036350052187,0.11233477684912511,0.812638376155194,0.5634487950465051,0.5647672291485919,0.8147897185361496,0.6741524036449972"
364,"0.608801755658506,0.7750297559831353,0.04244354052724231,0.2555216569336374,0.9199074935055295,0.9241005576573275,0.2828267908802641,0.49328264437430347,0.5410896384586535,0.8681027189055328"
365,"0.4086295636762936,0.1501670314215018,0.667837485501133,0.5632687105992558,0.6990913955694357,0.41422470532570055,1.01992947753995,0.5229574007782805,0.43972685668146616,0.25522222324357097"
366,"0.3904108390242886,0.6333418348559814,0.7324490872844296,0.957218596635465,0.8108857965807335,0.731936102574864,0.5409943144399658,1.0825105231035608,1.121276827427797,1.0773149690007569"
367,"0.4998971963098173,0.40186940777156593,0.28022394487034996,0.4663639958121351,0.47499620499373607,0.40020598057895956,0.36382065561804494,0.42872884520170973,0.48070854355946907,0.4234941062515653"
368,"0.6320389358482253,0.6580062911420136,0.7299287713779508,0.6626113739880759,0.6584030394351449,0.4749405363284141,0.684615685005366,0.46803200659817507,0.8016699584839523,0.6561207559117529"
369,"1.4632096889302142,0.6545869023839388,0.6927783536737706,0.4310575558300409,0.6438397195271272,0.26181009175932796,0.420728211852022,0.8410050757125968,0.8001318988976537,0.07829759518944887"
370,"0.7586644525519217,0.3845371596294016,0.9466064588342963,0.37021015005215885,0.6664295824211274,0.5199151058059558,0.5971005942465779,0.3791008272797244,0.6750843393867719,0.7857578786049991"
371,"1.0147644813310561,0.48010645338049224,-0.03372971860457219,1.031358475150113,0.3298456558310222,1.0051567948739326,0.7153761715884002,-0.025728109366693338,0.716951168678721,0.5838614586580217"
372,"0.665980873645299,0.6517947053912962,0.8870776219623958,0.7333677227173545,0.877574046087964,0.7954133548638088,0.6046416485982167,0.9130137340645834,0.927463212320119,0.6442659000900228"
373,"0.9065794063028908,0.7508608917702169,0.6802064228576301,1.1193088215023246,0.6644913109779893,0.5489110779411889,0.3933109825135023,0.4131723939604142,0.5095176907273141,0.29119806102235307"
374,"0.42122270762549135,0.7850690329767778,0.9068604907820609,0.382507802316102,0.7680900386747569,0.26459942317998664,0.47932633486748355,1.004909021513617,0.9132221507514213,0.5385971863284401"
375,"0.3367295795700213,0.7293587916747345,0.02985397964533627,0.49575315338116865,0.36664151646445825,0.08568854618238944,1.0296447284855759,0.32743267061443987,0.19462151821295728,0.33300058204354316"
376,"0.46618648078438574,0.9698684313848924,0.5760105771981762,0.7452316874881811,0.06749249912646808,0.5697705338034177,0.4569296907297671,0.8420745116234901,0.2044285239434933,0.8099492692855484"
377,"0.503923124212382,0.936947652045024,0.5420726026963401,0.42735391830279645,0.967464848073852,0.18669003837504228,0.9803222227308063,0.35015503198462594,0.47643241055789276,0.6976323922093632"
378,"0.9191453091655846,0.5862471515183669,0.46025242109751663,0.47795038219279,0.4794640459002326,0.5743257285691439,0.00890906802386411,0.47687922131059124,1.0556823119716394,0.6778920477439254"
379,"0.5177801186272951,0.8938571928766524,0.11659480707745062,0.35234567559961405,0.8580904475143944,0.6399181407344797,0.8833530788807148,0.5522702245843362,0.06780141889458213,0.6328540136311541"
380,"0.2852177286540305,0.44655909211529327,0.8278240749152358,0.8541296202965235,0.7673858918996287,0.09547422964000116,0.8967385617635714,0.7174240916533754,0.5020924617603052,1.1598680577290517"
381,"0.5776453822325716,0.39336947106223097,0.32099728249962467,0.4085230875981497,0.16136404955739192,0.9701577291748267,0.7645872086751236,0.5775137879208567,0.86102030587967,0.1597167144033872"
382,"0.8078146651080986,0.32331168207966426,0.9270371159054328,0.4673150341069018,1.019384425539032,0.4844723752005746,0.7620813672609121,0.8258606932072993,0.4615435377450844,0.6794569045685561"
383,"-0.1590718632620351,0.37364413306839483,0.32819456850933626,0.0054851324612162486,0.5532578704385626,0.5424274642954309,0.46786297475896843,0.6971009899037168,0.5455174380073886,0.6833992165865962"
384,"0.5723012086860386,0.6255921019521544,0.8548940294597913,0.9513536269476047,0.6665717371898792,0.9457026453900769,0.6404403387058462,1.0348638266317358,0.29772313925913685,0.5550572430115995"
385,"0.807380283152541,0.4187205421631739,0.4155668768638382,0.30090206699375555,0.3277445565147009,0.7027318913748137,0.5560954851201447,0.37076235866553625,0.6015400866811569,0.6211194344584534"
386,"0.7549414899246526,0.635576049299292,0.4895047525815276,0.9929642345788763,0.23053575109093527,0.929927080927781,0.05282725695345447,0.25690827870493294,0.7159734435681334,0.9427035782822203"
387,"0.14686125747385123,0.6341881483092621,0.5318560932268502,0.49891879747011125,0.5112348145137313,0.5040095135333783,0.27101899312704597,0.27516191947015095,0.18377297495546083,0.5590641690390314"
388,"0.17385599195376178,1.0550643929916557,0.4582400009862245,0.9212091542675483,0.4318546343923439,0.8202671396973436,0.48665989211231825,0.6996326539033927,0.26989213450217214,0.8101635442987059"
389,"0.4402267150027188,0.7587543181384352,0.4500849991349899,0.5158400116249964,0.3373627591386899,0.6256368616983435,0.5583339009867446,0.845334693566625,0.8146988595784606,0.5756484312211356"
390,"0.756240516199428,0.9580836231922112,0.9707576247416838,0.34619208100605575,0.35881891333779115,0.5011783602943496,0.5841288567418512,0.4561238737387441,1.0763402569268812,0.4796785627570427"
391,"0.2203652776639032,0.08770761636279654,0.108274965654413,0.22292533184765947,0.16168952278741544,0.09176109815139866,0.20294784653132725,0.03171914175490988,-0.0023071588068721426,0.09174149352917561"
392,"0.3473263055661755,0.37264628317393506,0.5134065130915194,0.5698680446696753,0.3991761115554942,0.5673992627433981,0.38514049321362753,0.6189324716896194,0.18266477379502732,0.3328535468839866"
393,"0.47538912641296405,0.38673660144029764,0.47240139101135975,0.44349302870756,0.5779838459025531,0.48483525424525453,0.4592456611535931,0.43375257505433684,0.3124170103781582,0.5807455846736449"
394,"0.45824434118408264,0.5833556415740673,0.42727198521534804,0.9222733034104608,0.09749130737769429,0.96033834549561,0.7781781196391626,0.974556467014291,0.04773384440808992,0.6830983775617654"
395,"0.6126478538094806,-0.06873650316741649,0.1380937218173483,0.9734341021347435,0.320767216877158,0.2185823879845901,0.3068336537683359,0.36779605030735696,0.6171880353537533,0.5484853428326805"
396,"0.141100936093299,0.5500310477453793,0.1510134740691036,0.8790462843772793,0.9726331669938278,0.09687616997323945,0.16953401079632557,0.3174633343096891,0.853751823109179,0.6021427356835231"
397,"0.6364083452958693,0.46264112889017595,0.5023092832385002,0.4691936731915973,0.4790746945303772,0.4138020788468496,0.38470640040943627,0.45088802193703315,0.5443316751904662,0.9680097823601048"
398,"0.4877863897939889,0.3744686928937711,0.45205411442948656,0.6482577969310731,-0.05123132770551286,0.3063995015882116,0.359108279280406,0.6798767964023655,0.31039622280255547,0.4690879094929491"
399,"0.5174461120191443,0.028171065625889002,0.5536701473558728,0.8536062565389613,0.2184971548554634,0.11562911560421385,0.5319275702818846,0.03267029697522539,0.9449811905490235,0.738161001059099"
400,"0.46120889239150664,0.6378865102975302,0.5874512191592044,0.5791840954186694,0.7690464364932272,0.49784797103728756,0.7130593236885662,0.46009632701660974,0.8599896181865292,0.6250493917831328"
401,"0.4750956515644761,0.9697204069712925,0.6490578783058202,0.560381732615072,0.9504831103951271,0.7550397993636657,0.36386224516749655,0.36314010024705945,0.6550384111073736,0.960107395285697"
402,"0.11193500495046148,0.4179005832230699,0.8046228330896951,0.39912851526353205,0.684942173848064,0.840151949059531,0.6815975258256602,0.7985644707827816,0.4047724261093283,0.44731099698784055"
403,"0.6750709522139574,0.6776318153967408,0.13197039756965945,0.18418483220990567,0.038277354562619936,0.45627479552517347,0.7935715524573146,0.6323889202865176,0.8327214279445719,0.20748469091176713"
404,"0.34182919269078615,0.5481801528447363,0.4531717397119978,0.3437937500719857,0.48458785798373566,0.5784415546870624,0.3617593378160347,0.43897393168852644,0.7803707021388447,0.5015523276675425"
405,"0.051278698079934015,0.026486599850896964,0.4198716301218187,0.36979255829701074,0.8637645151583669,0.8441297070553241,0.34169094042094184,0.2678717128497501,0.2988947877657272,0.30220452779054974"
406,"0.9801803950854385,0.8311621313908665,0.6757726389976729,0.4896856435494968,0.7540875166641379,0.9076679145961183,0.545200744592268,0.711511896393877,0.897539375578685,0.6118624188592023"
407,"0.6693905113388016,0.6014609820032808,1.4118906801459488,0.7366091047730948,0.704845877331103,0.5447809221395198,0.7157296295477814,0.49573242067419787,0.7194981205880563,-0.36307816987563185"
408,"0.7976217131558091,0.4961698495586079,0.5270538582969245,0.11466012306512131,0.4517931383523968,0.13658029208056463,0.05729665734674075,0.39842476054069675,0.49265840259440574,0.02637699660894141"
409,"0.8127612497561505,0.6053282020226658,0.5428158177339735,0.6925527670868127,0.4447264947793329,0.3033574745981791,0.9755086242274935,0.9273267913952175,0.13172349570836994,0.8240537478244871"
410,"0.26732781685949636,1.0250499038616567,0.8996021165881631,1.0207969847389509,0.276331715792301,0.6151123325396066,0.7400735161598463,0.5763205718890227,0.8156711859621283,0.12882679885810838"
411,"0.20946842524635703,0.117743208162209,0.11914041855961761,0.15743610280075698,0.1325186581735438,0.2438609796842701,0.14555761783875487,0.2717709832165196,0.12547268050352842,0.10102871965028032"
412,"0.03330137826938252,0.5052553956445767,0.3841583971081559,0.555398357001367,0.5875320307375801,0.06901383780222452,0.30160932499893434,0.7916829622304231,0.45480781664542663,0.10320797754773123"
413,"0.16398192551268598,0.029230063548657204,0.7931099766870566,0.38080763072896673,0.828448801601062,0.18290506871997547,0.1296823199998257,0.6166674626899392,0.08307954500716497,0.1643769734721151"
414,"0.5964218157293739,0.22858533226849723,0.27293040172589667,0.5836349051942197,0.7674502214305975,0.9294004097388264,0.6599695011009762,1.2068712512514659,1.0527885066703628,0.8802778780515664"
415,"0.44450551029700536,0.7693325067382156,0.3105418160305972,0.8625667524554631,1.0753119700378264,0.9966776584817799,1.168942485940808,1.2573986508033521,0.6819522534805857,0.9036145113802353"
416,"0.4484249144420056,0.26652679081614417,0.3379568384534474,0.47043761314271043,0.25388865247546366,0.2143691574318958,0.43434882974680195,0.49562117557957347,0.20792309264940204,0.2539830329379749"
417,"0.816566350299595,0.7453792475080558,0.36686715362327316,0.5993035018028693,0.19726361188202768,0.31813788195835013,0.04374096635956326,0.9921856304164667,0.8051253017272401,0.09268758856363513"
418,"0.6008667235476358,0.365949777991228,0.49754868811632164,0.4202639889757233,0.7410976606451128,0.6817097758061069,0.5911733784168484,0.5731709554133945,0.8223315030490858,0.3866291199596519"
419,"0.7801410011431678,0.6204689892683183,0.9340663428089453,0.48949844475870097,0.6842665216028887,0.9841701627650901,0.07709519136627763,0.8880400951596794,0.5306752694691704,0.4751267651984712"
420,"0.3111628517163878,0.024634645578798353,0.4669062464586189,0.7878516332685188,0.15549452667728392,0.3323083033616493,0.25511949860174754,0.5913330367669603,0.7163741659485608,0.5915690838100739"
421,"0.9376658433409389,0.02418706145470877,0.37947538008178583,1.7121988667958317,0.4714487250166665,0.2141444997294281,0.2931440713247022,0.7343276638633132,1.0974585368452263,0.9112378557930585"
422,"0.41332719989861133,0.39650587684901384,0.8915028440712588,0.6348012998852408,0.7653045905787412,0.6114118015234167,0.34142349446485276,0.45276123749405284,0.20992073285720958,0.2716174532820901"
423,"0.8799899903787956,0.7589385058027387,0.8261198104339044,0.5698118478113262,0.5638782084311416,0.6553415430587863,0.634685793225271,0.5459994597664819,0.6604050632105894,0.4526299416421097"
424,"0.7951476089215951,0.6425486948678486,0.7020350892365794,0.5850378380427786,0.057692038053426486,0.2939753778056976,0.26096741411686086,0.021675386993926127,0.3045144876530045,0.5524466102001435"
425,"0.3157269072520595,0.2823312857201897,0.15040719930212515,0.30552302410679677,0.39777798580040435,0.04325988130252162,0.7202131971865606,0.1778974316896297,0.33590383837193327,0.28656262992977594"
426,"0.3401770707074458,0.4791996466622611,0.6151040839001968,0.3015455106462209,0.590767512249436,0.30407945668847325,0.8290916498238101,0.625129895824779,0.7005794989503623,1.0793170827938363"
427,"0.31864854478318305,0.3584240545200035,0.7722432284038812,0.8778516075445062,0.7270837236843873,1.1527642157937557,0.8604829038085634,0.27555397777671664,-0.1980306311642724,0.6167802325505015"
428,"0.5842339470337307,0.5757469766203224,0.4960530009333685,1.2482371327078143,0.6306505265539745,1.0851798776078951,0.5576000350831728,0.8191282647010498,0.87373516378531,0.38874898194711294"
429,"0.20762828452193471,0.6949209911769262,0.2115202909149203,0.885457132242955,0.5909739167795869,0.9768270994613574,0.26172729690995633,0.6340476488366428,0.969685092740982,0.8198854262434148"
430,"0.41329883048098914,0.5703017478120506,0.7202358567191977,0.8442754295716246,0.48427082857177817,1.2708339098303731,0.5092758832702564,0.9060193375156214,0.542044561542948,0.22887798336943643"
431,"0.2606300848236607,0.6233198985583859,0.4616948990983184,0.1864324189527078,0.6816645192615662,0.7426349227917162,0.057737264468578076,0.317819534011221,0.47516997735312105,0.00013002904054237874"
432,"0.6670810146076418,0.26426175124131207,0.3141610848005434,0.6642513852187654,0.49287043124592145,0.2709917435625788,0.6188623692735934,0.08022403880346864,-0.005333539270100623,0.2672506566266404"
433,"0.4366856296765853,0.35680936805929275,0.21204337407130963,0.06599899893373304,0.7637305319430366,0.5959841321934389,0.22470482539791706,0.5004605140697782,0.16266628135111896,0.8383841630350378"
434,"0.17118188360062314,0.329579296335714,0.25050516968016107,0.0871910491377258,0.6006876805669716,0.3310481341613836,0.37733627213746707,-0.028009106121658994,0.3442760028742837,0.26175908800178677"
435,"1.035036317286911,0.30573100495367284,0.29038520838184695,0.8449534377736494,0.31222837948084387,0.4059722998877403,0.8821282476320019,0.8881016522193387,0.6231380561740069,0.21377177562866795"
436,"0.47526918878883634,0.8370063824812105,0.2859884270746793,0.28114361696969764,1.1681905855220853,0.7122439752464235,0.4694636648464634,0.9341884126122049,1.384832552101178,1.0193817024134768"
437,"0.46974423205635707,0.2467282751170824,0.9076835336176905,0.07341410954624983,0.4351180569476705,0.9735000872838001,0.3071821955237908,0.04717513644065119,0.6795922740422821,0.9290737991403739"
438,"0.7427518299019911,0.0794650661001326,0.332158774305431,0.8533445613939695,0.31360988778157994,0.17857457153797335,0.4287203940692442,0.5674691930621862,0.6391347612011374,0.4756008981472882"
439,"1.2293938554125028,0.4297562971286057,0.09115442253432207,0.5557381192351026,0.8531262624371638,0.2187927508912285,-0.09370247130700865,0.2472017301556609,0.3434192066491975,0.7726097204110749"
440,"0.39375983945163107,0.6309590291945066,0.7342531453896307,0.9558525978448834,0.8093512699969164,0.7291365053167143,0.539210144079968,1.0818943666148773,1.1197314024701874,1.0770393302656636"
441,"0.7318059531408613,-0.07973805865640977,0.212080342902581,1.3761702734590975,0.3354955733142062,0.13825485914146965,0.24809752476986408,0.576367397292162,0.9099121335668249,0.7219947884260965"
442,"0.8938424539482313,0.5858498970153857,0.6641307370530237,0.24434755539048136,0.8025992261731004,0.4362665215741074,0.8169071763268644,0.5275290085767387,0.2804950743939726,0.5719555384801008"
443,"0.3433058908686194,0.39044725645616774,0.17078773183806673,0.4164344744626759,0.5839529057863626,0.9135424595623057,0.9182542467971493,0.8545872139808909,0.42080979724902834,0.009714320021002365"
444,"0.32305033782266357,0.2564749578865406,0.006731978183461829,0.7082166346701524,0.6185507001818483,0.897119960879572,0.4584585493059996,0.9483990767215782,0.9281377786508757,0.06111707111700271"
445,"0.3564483186063925,0.390902530352924,0.6655362910532476,0.8418418154583969,0.8409715983924565,0.5299119832264736,1.0332387641086032,0.7951060724634366,0.8687397108253397,0.7978196166961444"
446,"0.8192493678514562,0.8377813644439659,0.8840173604787251,0.7244643258637405,0.9506081660779847,0.5170009114029768,0.9256154538954426,0.9609000541179142,0.9060413356064354,0.3172420967723569"
447,"0.6002434954095711,0.12882599106730974,0.6109204995663828,0.2892860230521953,0.07549933817279486,0.5286193844378577,0.7627778763631741,0.11061389647675368,0.15221101597438047,0.8546958065111792"
