,words
5080,"-1.9564355611801147,0.2600729465484619,0.19079643487930298,-0.32839256525039673,0.6878350973129272,-1.3365819454193115,1.3870811462402344,0.2107243835926056,-0.3763633668422699,1.2612634897232056"
5081,"-0.7705786228179932,-0.06926228851079941,-0.7131235599517822,0.11002602428197861,-0.283913254737854,-1.8706928491592407,0.33518025279045105,0.1300676316022873,1.2016674280166626,1.9306292533874512"
5082,"-0.5843725204467773,-0.6554678082466125,-0.5361859798431396,-0.30304479598999023,0.783394992351532,-1.1912682056427002,0.17787358164787292,-0.6867142915725708,0.542374849319458,2.4534106254577637"
5083,"-1.841368317604065,0.28078949451446533,-0.5532500743865967,0.14245577156543732,0.2885584831237793,-1.1720740795135498,1.32201087474823,0.36362987756729126,-0.46025243401527405,1.6295005083084106"
5084,"-1.4886798858642578,0.10685889422893524,-0.4999243915081024,0.1680462658405304,0.2189013659954071,-1.5745899677276611,0.03011500835418701,-0.09226462244987488,1.7304662466049194,1.4010711908340454"
5085,"-0.9293107390403748,-0.10606235265731812,-1.3982880115509033,0.8147042393684387,0.6739108562469482,-1.4271092414855957,-0.1275387406349182,0.1062893271446228,0.44718021154403687,1.9462242126464844"
5086,"-1.3997315168380737,-0.005148008465766907,-0.4053152799606323,0.3646303117275238,-0.28127339482307434,-1.9316613674163818,0.8311285376548767,0.33252328634262085,1.1486140489578247,1.346233606338501"
5087,"-0.5293920040130615,-0.05442490428686142,-0.41710367798805237,0.49360665678977966,0.7736998200416565,-2.170084238052368,0.2704092860221863,-0.28289422392845154,-0.04245593398809433,1.9586389064788818"
5088,"-0.9264765977859497,0.36768895387649536,-0.5336276888847351,0.19794683158397675,0.2444377839565277,-2.00880765914917,0.6017780303955078,-0.12774881720542908,0.13788211345672607,2.046926975250244"
5089,"-1.6977005004882812,0.0038007497787475586,-0.027972646057605743,0.1834985464811325,-0.031867675483226776,-1.263031005859375,1.3439545631408691,-0.28174492716789246,-0.12269606441259384,1.8937588930130005"
5090,"-0.8711583018302917,0.9785621166229248,-0.7428841590881348,0.21991218626499176,0.35524067282676697,-1.6607894897460938,1.0366722345352173,-0.7982859015464783,-0.2555205225944519,1.7382514476776123"
5091,"-1.5914024114608765,0.27138978242874146,-0.8262795805931091,0.2507810890674591,0.2305065095424652,-0.5639095306396484,1.0786868333816528,-0.4619559645652771,-0.5356267690658569,2.1478099822998047"
5092,"-1.0990253686904907,0.09409338980913162,-1.0022469758987427,0.36830905079841614,1.034716248512268,-0.6795177459716797,-0.2441999316215515,-0.8415848016738892,0.05876145884394646,2.310694694519043"
5093,"-0.6669729351997375,0.5464178919792175,-0.8993759751319885,0.3794553875923157,0.4644676446914673,-1.8474345207214355,0.8311549425125122,-0.3800448179244995,-0.3547835350036621,1.9271160364151"
5094,"-1.481231927871704,-0.24398785829544067,-1.4305204153060913,-0.10858195275068283,0.3728041648864746,-0.6250181198120117,1.686566948890686,0.004705473780632019,0.343337744474411,1.4819259643554688"
5095,"-1.155158519744873,-0.15536461770534515,-0.7848391532897949,-0.2748599648475647,0.8896276950836182,-1.9152241945266724,1.0383870601654053,0.2438090592622757,0.8129239678382874,1.3006983995437622"
5096,"-0.878908634185791,0.037154704332351685,-0.49509310722351074,-0.22158125042915344,0.22479026019573212,-1.8586803674697876,0.08241300284862518,0.5840206742286682,0.29117342829704285,2.234711170196533"
5097,"-1.2736701965332031,-0.7577639222145081,-0.6409024000167847,0.29292333126068115,0.007712971419095993,-1.4263999462127686,1.177963137626648,-0.1426442414522171,1.5359771251678467,1.2268041372299194"
5098,"-0.9486657977104187,-0.6547125577926636,-1.1929612159729004,0.397499680519104,0.2679286003112793,-0.501539409160614,0.45103663206100464,-0.5127325057983398,0.19137638807296753,2.502770185470581"
5099,"-0.8146384954452515,0.6226029992103577,-1.0371198654174805,0.5946829319000244,-0.4284989833831787,-1.776371955871582,0.5901932716369629,-0.38480669260025024,0.9890844225883484,1.644872784614563"
5100,"-0.33955127000808716,-0.5525189638137817,0.09881752729415894,-0.8228515386581421,0.33851224184036255,-1.3678789138793945,0.8523448705673218,-0.8147587776184082,0.27536171674728394,2.3325231075286865"
5101,"-0.8135312795639038,-0.5329661965370178,-1.311034917831421,0.03403162956237793,0.5581288933753967,-0.7725633382797241,1.5954114198684692,-0.291896253824234,-0.3768862783908844,1.911306381225586"
5102,"-1.5183017253875732,-0.5207202434539795,-1.3723070621490479,0.5934342741966248,-0.287104070186615,0.6560593247413635,0.880186140537262,-0.16238942742347717,-0.22432035207748413,1.955463171005249"
5103,"-0.4665985107421875,-0.17056883871555328,-0.622798502445221,-0.46574002504348755,0.31562745571136475,-1.8123321533203125,-0.2760828137397766,0.41598039865493774,0.9232158660888672,2.159296989440918"
5104,"0.4259707033634186,-0.07909824699163437,-0.7786112427711487,-0.7521759867668152,1.6170413494110107,-1.2058320045471191,0.052194744348526,-1.4654790163040161,1.218902826309204,0.9670863747596741"
5105,"-2.0249199867248535,-0.11129742860794067,-0.09902945160865784,0.6070300340652466,-0.04583814740180969,-0.3727871775627136,0.04636257886886597,-0.5308787226676941,0.29614561796188354,2.235213041305542"
5106,"0.2594999372959137,0.7849349975585938,-2.447568893432617,0.7074309587478638,-0.5717192888259888,0.36669787764549255,-0.15300995111465454,-0.6187535524368286,0.3074668347835541,1.3650208711624146"
5107,"0.09879326820373535,0.032190900295972824,-0.047717634588479996,0.47797122597694397,-1.2991026639938354,-1.6504613161087036,0.3090052604675293,-0.8948134183883667,1.6048870086669922,1.3692476749420166"
5108,"-2.0005009174346924,-0.5068912506103516,-0.5270432233810425,0.5513943433761597,-0.35832616686820984,-0.6769413948059082,0.806448221206665,-0.08623766899108887,1.4022128582000732,1.395885705947876"
5109,"-1.4840763807296753,-0.16481441259384155,0.05532500147819519,-0.022764034569263458,0.2421596348285675,-1.0701581239700317,1.15744948387146,-0.2872276306152344,-0.6096753478050232,2.183781623840332"
5110,"-1.0982786417007446,0.37132877111434937,0.10350652039051056,0.11493530869483948,-0.768990695476532,-1.5072232484817505,1.3320467472076416,-0.31992125511169434,-0.1909877359867096,1.9635846614837646"
5111,"-1.595750331878662,-0.22892513871192932,-0.11491209268569946,0.7293392419815063,-0.03616129234433174,-1.124994158744812,1.70880126953125,-0.47915127873420715,-0.3745480179786682,1.5163017511367798"
5112,"-1.0339901447296143,0.06150739639997482,-0.3014734387397766,-0.31806010007858276,0.003134116530418396,-1.8549091815948486,0.8714860677719116,-0.3077062964439392,1.0573499202728271,1.8226619958877563"
5113,"-1.4356508255004883,0.41283854842185974,-0.3446177542209625,-0.17983561754226685,0.5453498363494873,-1.901645302772522,1.2157505750656128,-0.21311789751052856,0.5183765888214111,1.3825520277023315"
5114,"-0.8907444477081299,-1.1006718873977661,-0.1424488127231598,1.1883080005645752,-0.06842491775751114,-1.172730803489685,-0.4069259762763977,-0.35664457082748413,0.9566053152084351,1.9936785697937012"
5115,"-0.7938768267631531,0.353962242603302,-0.9997878670692444,0.9280997514724731,-0.07520446181297302,-1.5225985050201416,0.5036295652389526,-0.06465649604797363,-0.4698660373687744,2.140298843383789"
5116,"-1.8761157989501953,-1.1629716157913208,-0.5591098070144653,0.7046679258346558,0.6507687568664551,-0.4901665151119232,-0.02281048893928528,0.22666595876216888,0.8147087097167969,1.7143633365631104"
5117,"0.07706038653850555,0.9264639019966125,-0.43797141313552856,0.13004976511001587,-0.0816597044467926,-1.9095234870910645,-0.052211612462997437,-0.8874567747116089,0.12126961350440979,2.1139793395996094"
5118,"-1.6033738851547241,-0.49882277846336365,-1.0255106687545776,-0.11770308017730713,0.2394130825996399,-0.7511956691741943,1.6277592182159424,-0.20493951439857483,1.3632453680038452,0.9711277484893799"
5119,"-1.1889961957931519,0.4302248954772949,-0.6408171653747559,0.7387905716896057,0.4181597828865051,-1.9241950511932373,1.0481603145599365,-0.23385144770145416,-0.18956466019153595,1.5420887470245361"
5120,"-1.8492709398269653,-0.2385767102241516,-0.8073205947875977,1.3780100345611572,-0.4554509222507477,-0.6308354139328003,-0.26643744111061096,0.41957756876945496,1.468166470527649,0.9821377992630005"
5121,"-1.643592357635498,-0.9480535984039307,-0.17570103704929352,0.6195127367973328,-0.8932176828384399,-0.45597636699676514,0.28519484400749207,0.11285068094730377,1.3452789783477783,1.7537039518356323"
5122,"-1.8841902017593384,-0.08583679795265198,-0.043391384184360504,0.853294312953949,0.5290610790252686,-0.9065837860107422,0.8166102766990662,-0.8166370987892151,-0.25454920530319214,1.7922228574752808"
5123,"-0.2205488085746765,0.2009938359260559,0.2245708703994751,0.3963658809661865,-1.4337908029556274,-1.2860897779464722,1.4891705513000488,-0.22428888082504272,-0.8695886135101318,1.723205804824829"
5124,"-0.1358039379119873,0.16350442171096802,-2.2600862979888916,0.9169144034385681,0.08593863993883133,0.1418309509754181,-0.5734767317771912,-0.7080423831939697,1.5979671478271484,0.7712539434432983"
5125,"-1.5783451795578003,0.7913057208061218,-0.888961911201477,-0.6351335048675537,1.4143314361572266,-1.1136751174926758,0.29352128505706787,-0.03774312511086464,0.2365412563085556,1.5181589126586914"
5126,"-0.43052753806114197,-0.660927414894104,-0.8306282758712769,0.8796373605728149,-0.3548106253147125,-1.811092734336853,0.8592088222503662,-0.30170395970344543,1.0378892421722412,1.6129554510116577"
5127,"-1.9505852460861206,0.5227417349815369,-0.7089836597442627,0.26259317994117737,1.6988500356674194,-0.5966541767120361,0.24353179335594177,-0.8163343071937561,0.18346138298511505,1.1613789796829224"
5128,"-1.1180559396743774,-0.0626627653837204,-1.669748067855835,0.5995168089866638,-0.30065298080444336,-0.5485893487930298,0.12474089860916138,-0.21146027743816376,1.778703212738037,1.408208966255188"
5129,"-0.08075697720050812,-0.09960249066352844,0.5587384700775146,0.566124677658081,0.6040499210357666,-2.52767276763916,0.12651470303535461,-0.9038282632827759,0.5455657839775085,1.2108672857284546"
5130,"-1.1199722290039062,-0.3629572093486786,0.6079896688461304,0.7423280477523804,-0.4635358154773712,-1.772540807723999,-0.49829259514808655,0.012631356716156006,1.342635989189148,1.5117138624191284"
5131,"0.05650727078318596,0.44719189405441284,-2.4487154483795166,0.13727609813213348,0.18344441056251526,-0.5900586843490601,0.30548685789108276,-0.37457072734832764,1.670495629310608,0.6129427552223206"
5132,"-1.8598134517669678,0.3508743941783905,-0.21035560965538025,1.5334157943725586,-0.48364490270614624,-0.8248127102851868,-0.22505003213882446,0.36967360973358154,-0.3276171088218689,1.6773302555084229"
5133,"-0.7203805446624756,-0.701714038848877,-0.3563053011894226,-0.13555791974067688,0.421193391084671,-1.406732201576233,0.10805931687355042,-0.6827541589736938,2.0321433544158936,1.442048192024231"
5134,"-1.1645615100860596,1.022536277770996,0.05016240477561951,-0.37401339411735535,-0.04054221510887146,-0.846469521522522,-0.7565900087356567,-1.0067145824432373,1.9430110454559326,1.1731817722320557"
5135,"0.2661322355270386,-0.6732476353645325,-0.5916061997413635,-1.0357143878936768,1.1765536069869995,-0.7070722579956055,-0.5467871427536011,-0.7429057359695435,0.6388137936592102,2.2158334255218506"
5136,"-2.356868028640747,0.1026669591665268,-0.6586211323738098,0.614508330821991,-0.007377013564109802,0.07013638317584991,0.6126446723937988,0.14660093188285828,-0.2942255139350891,1.770534634590149"
5137,"-0.758234977722168,-0.020161524415016174,-0.29410141706466675,1.8969407081604004,0.29635316133499146,-1.7815039157867432,0.5877358913421631,-0.0726184993982315,-0.9559966325759888,1.101587176322937"
5138,"-0.11247377097606659,0.47587770223617554,-1.8225550651550293,1.149946928024292,-0.5648332238197327,-1.1769691705703735,0.6816507577896118,-0.6920619010925293,0.6159071922302246,1.4455101490020752"
5139,"0.4601967930793762,0.10485098510980606,-1.6594051122665405,0.14953960478305817,0.6207972168922424,-1.2970095872879028,0.867992103099823,-1.0751811265945435,1.7365816831588745,0.09163737297058105"
5140,"-1.0996582508087158,-0.40377458930015564,-0.6147321462631226,-0.0359092652797699,0.4622958302497864,-1.7540843486785889,1.0458359718322754,0.20561575889587402,0.25633057951927185,1.9380805492401123"
5141,"-0.787877082824707,0.47186827659606934,-0.35206130146980286,0.018830835819244385,-0.3499648869037628,-1.7533575296401978,1.243520975112915,-0.6574622392654419,0.21435344219207764,1.9521492719650269"
5142,"-0.5831197500228882,-0.025680549442768097,0.32563379406929016,0.4975574016571045,0.4631432592868805,-2.3921353816986084,0.5136513113975525,-0.2825797498226166,-0.23923265933990479,1.7227623462677002"
5143,"-1.0711020231246948,0.434704065322876,-0.05951642990112305,-0.0528738871216774,0.40496039390563965,-1.9209247827529907,0.902996838092804,-0.35165727138519287,-0.23792989552021027,1.9513431787490845"
5144,"-0.7714850902557373,0.5926531553268433,-1.4743088483810425,0.3137565851211548,-0.2005690038204193,-1.6439180374145508,0.1972973793745041,0.17662329971790314,1.3031132221221924,1.5068373680114746"
5145,"-0.8454892635345459,0.743715763092041,-1.732295274734497,-0.10990415513515472,0.21661263704299927,-1.5451529026031494,1.2733343839645386,0.5102431774139404,0.3607969284057617,1.128138542175293"
5146,"-0.458980917930603,-1.431168556213379,-0.4716970920562744,0.8811938166618347,-0.1392921358346939,-0.6559324860572815,0.07118944823741913,-0.13921035826206207,-0.15488184988498688,2.4987807273864746"
5147,"-0.6141902208328247,0.0029474198818206787,-0.8738933801651001,0.3378068804740906,-0.10563929378986359,-1.8247472047805786,-0.3210275173187256,0.24400080740451813,1.2131996154785156,1.941542625427246"
5148,"-0.48895472288131714,-0.7535632848739624,-0.7553681135177612,-0.038518160581588745,-0.0650806725025177,-1.377758264541626,0.33361122012138367,0.01820063591003418,0.6373323202133179,2.4900994300842285"
5149,"-0.7016516923904419,-0.09460249543190002,-0.33123862743377686,0.6222952604293823,0.3275986909866333,-2.1683874130249023,0.17398197948932648,0.0630757063627243,0.07099395990371704,2.0379345417022705"
5150,"-1.447567105293274,-0.0790734589099884,-0.7247380614280701,0.41364800930023193,0.4816115200519562,-1.3480751514434814,0.6361483335494995,-0.1678791344165802,0.06437790393829346,2.1715474128723145"
5151,"-2.025393486022949,-0.2918216586112976,0.05537287890911102,-0.17581228911876678,-0.2219151109457016,-0.888982892036438,1.640189290046692,0.3136748671531677,0.13443662226200104,1.4602525234222412"
5152,"-1.3908169269561768,-0.5116414427757263,-0.6254107356071472,-0.22627057135105133,0.8660918474197388,-1.2030402421951294,1.174960970878601,-0.21106603741645813,0.2043980211019516,1.922795057296753"
5153,"-1.403315782546997,-0.028347104787826538,-0.6458444595336914,0.3803749978542328,0.4297194480895996,-0.8220354318618774,-0.21106134355068207,-0.7914760708808899,0.7855802774429321,2.3064053058624268"
5154,"-0.41264259815216064,-0.06790892779827118,-1.1375672817230225,0.32625430822372437,-0.04124051332473755,-1.9491968154907227,0.8539935350418091,-0.27057063579559326,1.0502798557281494,1.6485991477966309"
5155,"-1.1701481342315674,0.3447467088699341,-1.050158977508545,0.22117267549037933,0.6152848601341248,-1.8416049480438232,1.2548012733459473,-0.1392473727464676,0.414514422416687,1.3506395816802979"
5156,"-1.7695815563201904,-0.6996847987174988,-0.1654573678970337,1.278141736984253,-0.18232011795043945,-1.2654058933258057,0.28999680280685425,0.2918763756752014,0.6397594213485718,1.5826756954193115"
5157,"-0.7831650972366333,1.202210783958435,-1.3883285522460938,0.27773621678352356,-0.0815461277961731,-1.132399559020996,-0.3808194100856781,-0.08318673074245453,0.26592859625816345,2.103569746017456"
5158,"-0.9718402624130249,-0.2700877785682678,-0.16519637405872345,-0.4480386972427368,0.07498570531606674,-1.3308185338974,-0.10760603845119476,-0.4131380319595337,1.4990520477294922,2.132688283920288"
5159,"-1.5500085353851318,-0.5891733765602112,-0.8115352392196655,0.15839283168315887,0.8250494599342346,-1.5301790237426758,0.6289951205253601,0.442554771900177,1.2852447032928467,1.1406590938568115"
5160,"-2.0128486156463623,-0.6223734617233276,-0.05019620060920715,0.36402690410614014,0.31735795736312866,-0.8120702505111694,0.39341306686401367,0.19412419199943542,0.11675810068845749,2.1118083000183105"
5161,"-1.6159493923187256,0.16380731761455536,0.03955613076686859,0.9074711799621582,0.2590993046760559,-1.7017810344696045,0.7529381513595581,0.08558426797389984,-0.5371648669242859,1.6464388370513916"
5162,"-1.4781150817871094,-0.0896311104297638,-0.5641054511070251,0.043013639748096466,-0.05849727615714073,-1.30751633644104,1.2986104488372803,0.10653829574584961,0.030970700085163116,2.0187323093414307"
5163,"-1.1137001514434814,-0.10715258121490479,-0.8490070700645447,1.4990861415863037,-0.2763873338699341,-1.5194993019104004,0.6982795596122742,-0.20898160338401794,0.19664373993873596,1.6807187795639038"
5164,"-0.39410600066185,-0.13437899947166443,-0.6385563611984253,0.1708804816007614,0.002830296754837036,-2.008373737335205,0.5716189742088318,-0.40298178791999817,0.7631782293319702,2.0698888301849365"
5165,"-0.16147489845752716,-0.05282503366470337,0.34890663623809814,0.0773775577545166,0.121558777987957,-2.310168504714966,0.7422196865081787,-0.2837710380554199,-0.40449339151382446,1.9226702451705933"
5166,"-1.5118868350982666,0.029734015464782715,-0.5397875905036926,0.4481896460056305,-0.282040536403656,-1.6051089763641357,1.2975037097930908,-0.03538883477449417,1.5805197954177856,0.6182660460472107"
5167,"-0.7238004207611084,0.27732229232788086,-0.7110579013824463,0.28758448362350464,0.16381168365478516,-1.743040680885315,0.6430416107177734,-0.4314996898174286,-0.03065967559814453,2.268298387527466"
5168,"-1.1537034511566162,0.40616053342819214,0.31161344051361084,0.15907028317451477,-1.1781423091888428,-1.7024118900299072,0.8975785970687866,-0.25162455439567566,1.065214991569519,1.446244478225708"
5169,"-0.9118822813034058,-1.146736741065979,-0.7041655778884888,0.2888548970222473,0.881719708442688,-1.5741980075836182,0.7313684225082397,-0.17117062211036682,1.4736199378967285,1.132590413093567"
5170,"-0.5585557818412781,-0.09117631614208221,-0.5251368880271912,-0.05927570164203644,0.9698512554168701,-1.7717971801757812,1.6143810749053955,-1.0884883403778076,0.31402388215065,1.196173906326294"
5171,"-1.2178442478179932,0.42217451333999634,-0.809863805770874,-0.0002722814679145813,-0.040480151772499084,-1.5965421199798584,0.8078295588493347,-0.019478201866149902,0.37082624435424805,2.083650827407837"
5172,"-1.9199210405349731,-0.2754843831062317,-0.14888693392276764,0.6585660576820374,-0.5970022082328796,-0.8105849027633667,0.1821679174900055,0.5920143723487854,0.23876497149467468,2.0803661346435547"
5173,"-1.030401349067688,0.5494679808616638,-0.8103153705596924,0.45873236656188965,0.9296038150787354,-2.1510488986968994,0.3408588767051697,-0.23673349618911743,0.654895544052124,1.2949408292770386"
5174,"-1.4911069869995117,-0.11657848954200745,-0.5520685911178589,0.741692066192627,0.3742900490760803,-1.260019063949585,-0.24972030520439148,-0.36658594012260437,0.8600137233734131,2.0600833892822266"
5175,"-1.5179275274276733,-0.1411670446395874,0.6114232540130615,0.043157368898391724,0.28768253326416016,-1.7345138788223267,0.5815337300300598,-0.44586411118507385,0.45400747656822205,1.861668348312378"
5176,"-0.7259362936019897,-0.08849237859249115,-0.9432502388954163,0.3525097370147705,1.1443305015563965,-1.9434013366699219,0.5650832653045654,-0.0416988879442215,-0.06265898048877716,1.7435146570205688"
5177,"-1.099372148513794,-0.2742215096950531,-0.29547443985939026,-0.167938232421875,-0.3599102795124054,-1.4985966682434082,0.795406699180603,-0.13285842537879944,0.8180984854698181,2.214867115020752"
5178,"-1.7028474807739258,-0.2833290994167328,-0.2936757504940033,0.4068126976490021,-0.3579157292842865,-0.6555545330047607,0.23018380999565125,-0.27532634139060974,0.5212963223457336,2.410356283187866"
5179,"-0.7985855937004089,-0.46085265278816223,-0.22773784399032593,-0.8217366933822632,0.7197383046150208,-1.430511474609375,1.9432755708694458,-0.29901668429374695,-0.03569664806127548,1.4111238718032837"
5180,"-1.0057649612426758,-0.3941273093223572,-0.14970333874225616,0.08002257347106934,0.14220592379570007,-1.0440229177474976,-0.10052040219306946,-0.670204758644104,0.49908018112182617,2.6430349349975586"
5181,"-1.5005128383636475,0.2372523844242096,-0.5308436751365662,0.3797318637371063,0.5483102798461914,-1.2545403242111206,-0.11392702162265778,0.6954281330108643,-0.5925371050834656,2.131638526916504"
5182,"-1.5439848899841309,0.40353989601135254,-0.02601112425327301,-0.11809109151363373,0.7374050617218018,-1.5509620904922485,0.7198835611343384,-0.6704124808311462,0.18077237904071808,1.8678606748580933"
5183,"-1.567831039428711,-0.36817601323127747,0.07513248175382614,0.3906369209289551,0.6412285566329956,-2.0045318603515625,0.7094314694404602,0.3445934057235718,0.3359717130661011,1.4435443878173828"
5184,"-0.5997083187103271,-0.2742180824279785,-0.15682098269462585,0.463826060295105,0.8631433248519897,-2.404895782470703,0.13695359230041504,-0.19477155804634094,0.6398057341575623,1.526686191558838"
5185,"-1.1730072498321533,-0.5574069619178772,-0.612695574760437,0.556185781955719,0.02239140123128891,-1.6149718761444092,0.9910571575164795,-0.08170019090175629,0.5349917411804199,1.9351558685302734"
5186,"-0.9773236513137817,-0.16166670620441437,-0.8161285519599915,0.8586832284927368,0.49594590067863464,-2.0216774940490723,1.093145728111267,-0.3488999009132385,0.621080219745636,1.2568410634994507"
5187,"-1.6357598304748535,-0.4326642155647278,0.007285915315151215,0.33636534214019775,-0.18180914223194122,-1.1965134143829346,0.19591611623764038,0.030267946422100067,0.6073364615440369,2.2695748805999756"
5188,"-0.21667638421058655,0.07843592762947083,0.20630331337451935,0.22674450278282166,-0.25713446736335754,-2.3410301208496094,-0.02532362937927246,-0.0413668155670166,0.3203275501728058,2.049720048904419"
5189,"-1.5215113162994385,-0.5737531185150146,-0.9146955609321594,0.32896196842193604,0.6469004154205322,-1.1975171566009521,0.9497677683830261,-0.29982754588127136,0.948908805847168,1.632765769958496"
5190,"-1.8463187217712402,-0.2468910813331604,0.4450366497039795,1.1236287355422974,-0.420491099357605,-1.4599485397338867,0.26594871282577515,1.1123862266540527,-0.16714447736740112,1.193793773651123"
5191,"-1.8915749788284302,0.6037014722824097,-0.024955645203590393,-0.11871963739395142,0.006114393472671509,-1.450799822807312,0.9994820356369019,-0.20287305116653442,0.43348556756973267,1.6461398601531982"
5192,"-0.33418792486190796,-1.0082839727401733,0.8291146159172058,0.5120207667350769,0.3355128765106201,-1.86484694480896,0.6564571261405945,1.1140750646591187,-1.2668638229370117,1.027002215385437"
5193,"-1.8705003261566162,1.2564215660095215,-0.9446315765380859,0.11531314253807068,0.36395445466041565,-1.3119264841079712,0.6423956155776978,0.1363392472267151,0.3416956067085266,1.2709386348724365"
5194,"-1.579472541809082,-0.09480015933513641,0.3191574215888977,0.25064170360565186,0.42455869913101196,-1.8953907489776611,0.3593200743198395,0.11256103962659836,0.2755708694458008,1.8278536796569824"
5195,"-1.1806012392044067,0.5396624207496643,-0.7654365301132202,0.7820678949356079,-0.061999350786209106,-1.7143234014511108,0.9752274751663208,0.30458980798721313,-0.5582233667373657,1.6790364980697632"
5196,"-1.4042577743530273,-0.10761336982250214,0.3760566711425781,0.3543670177459717,-0.391815721988678,-1.4681077003479004,-0.27769726514816284,-0.30355650186538696,1.4129918813705444,1.8096330165863037"
5197,"-1.9826692342758179,0.19950664043426514,-0.30778712034225464,0.8708583116531372,0.8372289538383484,-1.4420686960220337,0.025917798280715942,-0.07176750898361206,0.3698020279407501,1.5009788274765015"
5198,"-1.5026975870132446,-0.0444113165140152,-0.6623383164405823,0.36779165267944336,0.5240299701690674,-1.589982032775879,0.9123643636703491,-0.2030791938304901,0.36660677194595337,1.8317158222198486"
5199,"-2.029244899749756,-0.45331835746765137,-0.33672812581062317,0.05103977024555206,0.01325999666005373,-0.9133015871047974,1.152932047843933,0.2179850935935974,0.5526289939880371,1.7447471618652344"
5200,"-0.7987632751464844,0.4825626611709595,-1.3302589654922485,0.5402752757072449,0.39372751116752625,-1.704648733139038,0.6690798997879028,-0.6137343645095825,0.7373602390289307,1.6243997812271118"
5201,"-1.8394348621368408,0.16816267371177673,0.2148119956254959,0.7596089243888855,-0.34296560287475586,-1.1080751419067383,0.06694263964891434,-0.22018063068389893,0.17103257775306702,2.1300973892211914"
5202,"-1.362067461013794,-0.43114084005355835,-0.564578652381897,1.698370337486267,-0.6734787225723267,-1.3324882984161377,0.1633509397506714,0.5381475687026978,0.6065616607666016,1.3573236465454102"
5203,"0.05227284878492355,-0.6205534934997559,-1.7604330778121948,0.06058429181575775,0.8411605358123779,-1.3016154766082764,0.7992508411407471,-0.5453267097473145,1.0035274028778076,1.4711329936981201"
5204,"0.01889757066965103,-0.15379807353019714,-1.1389840841293335,1.3152927160263062,1.9080400466918945,-1.2905265092849731,0.4559531807899475,-0.886031985282898,-0.6727322936058044,0.4438895285129547"
5205,"-0.8149924874305725,-0.5615881681442261,-0.8849170804023743,1.1275969743728638,-0.46450114250183105,-1.6247529983520508,-0.1390620768070221,0.7379438877105713,1.0853006839752197,1.5389723777770996"
5206,"-2.226850748062134,0.7597330212593079,-0.841800332069397,0.4272688627243042,0.605630099773407,-0.9392400979995728,-0.24279378354549408,0.7997336387634277,0.47547459602355957,1.1828442811965942"
5207,"-0.98865807056427,-0.8422707319259644,-1.5710973739624023,1.7417861223220825,0.19765013456344604,0.946922779083252,-0.8685431480407715,-0.06840330362319946,0.5515862703323364,0.9010273218154907"
5208,"-0.8989797234535217,-0.45190662145614624,-0.727916419506073,-0.31184154748916626,0.5512275695800781,-1.735673189163208,1.1728745698928833,-0.24011313915252686,1.5658800601959229,1.0764484405517578"
5209,"-1.4393119812011719,-0.7438874244689941,0.11902867257595062,1.4123399257659912,0.029276043176651,-1.1228923797607422,0.829265832901001,0.1822834610939026,-0.8808720707893372,1.6147699356079102"
5210,"-1.203574776649475,0.35797128081321716,-0.3557438254356384,0.7536595463752747,0.1587194800376892,-1.8985904455184937,0.9835490584373474,-0.7187207937240601,1.5804109573364258,0.3423198163509369"
5211,"0.6785580515861511,-0.8469289541244507,-1.9630868434906006,0.4001275599002838,1.307605504989624,-0.8295239806175232,0.029073640704154968,-0.3981276750564575,1.4949426651000977,0.12736035883426666"
5212,"-0.7728787660598755,0.354135125875473,-2.3224143981933594,0.1639857143163681,1.1708711385726929,-0.18224585056304932,0.7313233613967896,-0.7586075067520142,0.9434632062911987,0.6723681688308716"
5213,"-0.8005326986312866,0.27842986583709717,-1.434114933013916,0.30816271901130676,0.5129522085189819,-1.7477737665176392,0.37467214465141296,-0.13415876030921936,1.036001443862915,1.606361746788025"
5214,"-0.6759225726127625,0.052129194140434265,-1.0968940258026123,1.0473098754882812,0.021806687116622925,-1.047236680984497,-1.2982873916625977,0.04482188820838928,1.6970670223236084,1.2552058696746826"
5215,"-0.026229552924633026,1.3966134786605835,-1.2864785194396973,0.6223605871200562,-1.2976772785186768,0.5941230058670044,-1.2992000579833984,-0.5352293252944946,1.3142306804656982,0.5174870491027832"
5216,"-1.362619161605835,0.7798715233802795,-1.4290202856063843,0.563360333442688,1.0985125303268433,-0.7694180607795715,0.17981699109077454,-0.5825110077857971,-0.19995684921741486,1.7219643592834473"
5217,"-0.38384947180747986,-0.3193136751651764,-0.1601315438747406,-0.8274458646774292,0.4307946562767029,-1.77095627784729,0.39948344230651855,-0.5700302124023438,1.3669703006744385,1.8344789743423462"
5218,"-1.5935691595077515,-0.4231528341770172,0.015009075403213501,-0.04768405109643936,0.02093171328306198,-1.5802042484283447,0.5217875242233276,0.15511488914489746,1.1597015857696533,1.7720657587051392"
5219,"-1.6775131225585938,0.2599412798881531,-0.735107958316803,0.22505202889442444,-0.928108811378479,-0.8496346473693848,0.5187972187995911,0.1451784372329712,1.4008928537368774,1.6405028104782104"
5220,"-0.5821928977966309,0.12838056683540344,0.012693654745817184,-0.3951645791530609,-0.26892802119255066,-1.7472877502441406,0.9001550674438477,-0.885686993598938,0.8103753328323364,2.027655601501465"
