,words
6163,"-0.2960450053215027,0.8009142279624939,0.10348819196224213,-0.7278943061828613,-0.7327250838279724,0.7839813232421875,-1.966725468635559,1.924756407737732,0.0549168586730957,0.05533289909362793"
6164,"0.8796928524971008,0.4382658898830414,-0.01850351318717003,-1.6396862268447876,0.6759058833122253,-0.11455414444208145,-1.3201611042022705,0.8128848075866699,-1.1666061878204346,1.4527616500854492"
6165,"-1.7823172807693481,1.5330332517623901,-0.29465892910957336,-0.11657775193452835,-1.040407657623291,0.005187453702092171,-0.33633148670196533,1.6011536121368408,0.725616991519928,-0.2946977913379669"
6166,"-0.39525824785232544,1.2556630373001099,1.2020515203475952,0.060500890016555786,1.002661108970642,-0.15730831027030945,-2.190297842025757,-0.869122326374054,0.385715126991272,-0.29460519552230835"
6167,"0.3877245783805847,-0.6056130528450012,1.028773307800293,-0.0810396671295166,1.4989359378814697,0.25184279680252075,-2.371448278427124,0.43935227394104004,-0.009310513734817505,-0.5392172932624817"
6168,"-0.32749587297439575,1.4625509977340698,0.919124186038971,-1.4307851791381836,1.5133987665176392,-0.758364200592041,-1.1613651514053345,-0.1780075877904892,-0.5740532279014587,0.5349973440170288"
6169,"-1.2526859045028687,-0.49210357666015625,0.8074750304222107,0.42375966906547546,2.383310079574585,-0.6731575727462769,-0.9589753150939941,0.2931150197982788,-0.4619482755661011,-0.06878895312547684"
6170,"-1.813199520111084,0.3210771679878235,1.116173505783081,-0.5711796879768372,1.247157335281372,0.8261997699737549,-0.3884718716144562,-1.466825008392334,0.024819090962409973,0.7042490243911743"
6171,"-1.3767791986465454,2.0025582313537598,-0.582050621509552,0.8082162737846375,0.01424318552017212,-0.5318607687950134,-1.236706018447876,1.1105107069015503,-0.23590807616710663,0.027776643633842468"
6172,"0.035518109798431396,1.6724767684936523,1.4808070659637451,-0.6816442012786865,0.7129793763160706,-0.24610565602779388,-0.47010886669158936,-0.1898113340139389,-0.4357576370239258,-1.8783537149429321"
6173,"-0.33721405267715454,1.4195430278778076,0.3592953681945801,-1.004176139831543,1.4377422332763672,1.162703275680542,-1.374696135520935,-0.13371296226978302,-1.1092407703399658,-0.420244038105011"
6174,"-0.40966740250587463,1.2059599161148071,1.3131622076034546,-0.49789029359817505,0.2922948896884918,-0.010644998401403427,-2.455674171447754,-0.07867006957530975,0.12322090566158295,0.5179091095924377"
6175,"-0.6956525444984436,-0.17090961337089539,-0.44235554337501526,-0.6645224094390869,0.26571276783943176,0.44680124521255493,-1.688754677772522,1.3923313617706299,1.9135942459106445,-0.35624468326568604"
6176,"-0.5643330216407776,0.09101936221122742,0.5735039114952087,-2.124976873397827,0.8889268040657043,1.6525540351867676,-0.9632789492607117,-0.29668277502059937,0.2837134003639221,0.4595540761947632"
6177,"-0.16382595896720886,1.933037281036377,1.0915549993515015,-1.5610979795455933,-0.3346100449562073,0.3684859871864319,-0.742206335067749,0.7599195241928101,-1.0749282836914062,-0.2763292193412781"
6178,"-0.19994571805000305,0.5925384163856506,0.6930974721908569,-1.03249192237854,1.742836356163025,-1.649425983428955,0.6700838804244995,0.28765571117401123,0.21032117307186127,-1.3146693706512451"
6179,"-0.25994497537612915,0.4421740174293518,0.5915421843528748,-1.646876573562622,1.3792282342910767,1.4542845487594604,-1.6164202690124512,-0.17379333078861237,-0.08580335229635239,-0.08439095318317413"
6180,"-1.048926591873169,-1.0828934907913208,-0.19505326449871063,0.21410873532295227,-0.3257156014442444,0.31127917766571045,-1.0120662450790405,0.537651002407074,0.12979353964328766,2.47182297706604"
6181,"-0.9416980743408203,-0.8194042444229126,1.2666975259780884,-0.5728104114532471,1.4126439094543457,1.2610529661178589,-1.1273876428604126,0.7079653739929199,-1.0660032033920288,-0.12105584144592285"
6182,"-0.6610848307609558,1.507244348526001,0.5521692037582397,-2.2559869289398193,-0.5307163000106812,0.041995592415332794,-0.1575685739517212,-0.12243490666151047,1.1674089431762695,0.4589734375476837"
6183,"0.13520243763923645,0.4219858646392822,0.21544528007507324,-1.3770743608474731,0.18901023268699646,-0.12211573868989944,-1.6803679466247559,2.088831663131714,-0.48998013138771057,0.6190627217292786"
6184,"-0.6496896743774414,0.7826485633850098,0.8144294023513794,-1.229324460029602,0.003700297325849533,0.916248619556427,-0.6848570704460144,-0.2805558741092682,-1.4718282222747803,1.7992286682128906"
6185,"-1.3775599002838135,1.5473309755325317,0.13457101583480835,0.8361341953277588,1.1099025011062622,-0.8636006116867065,-1.6954314708709717,0.24903491139411926,0.22325453162193298,-0.16363605856895447"
6186,"-0.36805495619773865,-0.3519296646118164,0.30697324872016907,-0.42029282450675964,2.15533709526062,0.13780426979064941,-2.0926201343536377,0.5882470607757568,-0.17670851945877075,0.221244215965271"
6187,"-0.6084961891174316,-0.46067574620246887,1.1258577108383179,-0.8828181028366089,-0.2546291649341583,1.3193315267562866,1.6331303119659424,0.20337389409542084,-0.4444209635257721,-1.630652666091919"
6188,"0.05669797584414482,1.9917378425598145,0.35879093408584595,-2.02001953125,0.4933217167854309,-0.3033667802810669,-0.8010683655738831,-0.6144611835479736,0.6583433151245117,0.18002422153949738"
6189,"-0.6138524413108826,1.037732481956482,-0.13081958889961243,-0.8936091661453247,1.978056788444519,0.8942903280258179,-1.520975112915039,0.2578720450401306,-0.7588435411453247,-0.2498517483472824"
6190,"-1.3257336616516113,0.2024860680103302,-0.2032300978899002,0.6530271768569946,1.4421796798706055,1.6097819805145264,-1.4037160873413086,0.39233076572418213,-0.6418442130088806,-0.7252821922302246"
6191,"-0.2761566936969757,0.7803714275360107,-0.8395116925239563,-0.8500421643257141,0.9834814071655273,0.36743366718292236,-1.6069035530090332,1.9471240043640137,0.12375485897064209,-0.6295512914657593"
6192,"-0.46432140469551086,-0.42352524399757385,1.454819679260254,-0.848229706287384,1.9922034740447998,0.737263560295105,-0.3719451129436493,-0.9791960120201111,-1.076543927192688,-0.020525433123111725"
6193,"-2.0525283813476562,1.1526213884353638,0.7077484130859375,-0.8119549751281738,1.329753041267395,0.6188182830810547,-0.9839589595794678,-0.0049733966588974,0.32055655121803284,-0.2760823965072632"
6194,"-1.060764193534851,1.0371805429458618,0.9340937733650208,-0.5220177173614502,1.6978609561920166,0.42211195826530457,-1.585253119468689,-0.7343671917915344,-0.6057327389717102,0.4168878197669983"
6195,"-1.4563660621643066,0.2990812063217163,-0.8713985085487366,-0.7335177063941956,0.8120177984237671,0.7170575261116028,-1.0797455310821533,0.3707413673400879,-0.06075635552406311,2.0028862953186035"
6196,"-1.27275812625885,1.0030156373977661,0.933353841304779,-1.272392988204956,1.5447438955307007,0.3756565451622009,0.22465746104717255,-1.2601094245910645,-0.7211936116218567,0.44502687454223633"
6197,"0.07934245467185974,0.8394612073898315,1.5100157260894775,-1.0489656925201416,0.7865450382232666,1.393554925918579,-1.0877354145050049,-0.6168526411056519,-1.1050713062286377,-0.7502947449684143"
6198,"-0.20135068893432617,1.7014269828796387,1.1556713581085205,-1.9145030975341797,-0.9685695171356201,0.06100746989250183,0.6873695254325867,-0.7373434901237488,0.3109190762042999,-0.09462776780128479"
6199,"-0.38169509172439575,-0.22080157697200775,0.2161542773246765,-0.8789539933204651,2.288588762283325,0.3834981322288513,-1.800669550895691,0.5836390852928162,-0.11006489396095276,-0.07969541847705841"
6200,"-0.5917697548866272,-0.1616203784942627,-0.3585449457168579,-0.37378376722335815,2.0282623767852783,0.840920090675354,-1.7937803268432617,0.5065553784370422,0.6783317923545837,-0.774570643901825"
6201,"-1.1876264810562134,0.31673121452331543,0.6353248953819275,-0.40064144134521484,1.907047152519226,1.1071470975875854,-1.2866863012313843,-1.143429160118103,0.2474992871284485,-0.19536665081977844"
6202,"-1.455777883529663,0.7166915535926819,0.9120344519615173,0.06940945982933044,1.3272227048873901,0.5042148232460022,-1.5613473653793335,0.07760756462812424,-1.2688701152801514,0.6788148880004883"
6203,"-0.5921369791030884,0.5444613099098206,0.583885669708252,-1.1406134366989136,1.2264994382858276,0.12254249304533005,-2.303703784942627,0.4521055221557617,0.7371960282325745,0.3697635531425476"
6204,"-0.7158704996109009,1.742807149887085,0.5213043689727783,-1.614410161972046,1.5673854351043701,-0.4027414321899414,-0.7961682677268982,0.0220729261636734,0.20258352160453796,-0.5269632935523987"
6205,"-0.2521641254425049,0.40708667039871216,1.124950885772705,-1.0907880067825317,2.198010206222534,-0.5899835824966431,-0.3409888446331024,0.44922369718551636,-0.915798544883728,-0.9895485043525696"
6206,"-1.2319684028625488,0.7475446462631226,0.14854970574378967,-0.2783772945404053,2.2743563652038574,0.30873915553092957,-1.377163290977478,0.36378180980682373,-0.290061891078949,-0.6654011011123657"
6207,"0.44455960392951965,1.1597167253494263,-0.18479162454605103,-0.7407630681991577,-0.4461612105369568,0.6686431765556335,-1.041986346244812,1.1572858095169067,0.9557520747184753,-1.9722551107406616"
6208,"-0.1616833508014679,-0.8411445617675781,0.4227107763290405,-0.22371825575828552,0.8250882625579834,-0.12390565127134323,-2.392246961593628,1.2572402954101562,0.987590491771698,0.25006890296936035"
6209,"0.14972534775733948,2.2009105682373047,0.43508628010749817,-1.2907202243804932,0.2777878940105438,-0.134663388133049,-1.5511173009872437,-0.17564794421195984,0.653508186340332,-0.5648691654205322"
6210,"0.35511302947998047,0.7675134539604187,0.3212226331233978,-1.2816276550292969,1.0258382558822632,0.6422597169876099,-1.9620163440704346,1.255251407623291,-0.6561219692230225,-0.46743282675743103"
6211,"0.6620696783065796,1.3971885442733765,-0.6850637197494507,-0.9827504754066467,0.9238612651824951,-0.40919044613838196,-1.2474931478500366,1.6523385047912598,-0.5938390493392944,-0.717121422290802"
6212,"-1.3966416120529175,0.2967272996902466,1.1866761445999146,-0.5919704437255859,1.8452684879302979,0.49517834186553955,-0.9230789542198181,0.479157030582428,-1.1971062421798706,-0.19420994818210602"
6213,"-1.2671623229980469,-0.03164300322532654,0.07547719031572342,-0.8874669075012207,1.8870339393615723,1.3424971103668213,-1.3465126752853394,0.48169147968292236,0.1553516685962677,-0.40926653146743774"
6214,"0.08896613121032715,1.2941856384277344,-0.5335893630981445,-0.7706784605979919,2.424689292907715,-0.5743652582168579,-0.5536397695541382,-0.29165536165237427,-0.895807147026062,-0.18810531497001648"
6215,"-1.86793053150177,-0.005037358961999416,0.6022332906723022,-0.4393332898616791,0.5877503156661987,1.1958919763565063,-1.6980434656143188,0.06235680729150772,0.5911692380905151,0.970943033695221"
6216,"-1.2727868556976318,1.6582434177398682,0.9020881652832031,-0.8494905829429626,0.5290187001228333,-0.2310057133436203,-1.7968811988830566,0.19997751712799072,0.6776596307754517,0.18317720293998718"
6217,"-0.7957767248153687,0.046517468988895416,-0.3582831621170044,-1.0730838775634766,1.8491300344467163,0.007841160520911217,-1.7843729257583618,0.7034302353858948,0.697307825088501,0.7072901129722595"
6218,"0.32962727546691895,0.05265788733959198,-0.4695964455604553,-0.7297874689102173,1.6949667930603027,1.0486347675323486,-2.2374367713928223,0.20927640795707703,0.282952219247818,-0.18129470944404602"
6219,"-0.7100186347961426,-1.0714330673217773,0.19758227467536926,-0.7229025959968567,2.476813554763794,-0.3820646107196808,-0.8042991161346436,-0.19031953811645508,0.8207329511642456,0.38590845465660095"
6220,"-0.7925927639007568,0.9474273920059204,-1.2448124885559082,-0.059779003262519836,0.47962653636932373,1.5421650409698486,-1.6666312217712402,1.0200444459915161,0.37157323956489563,-0.5970208048820496"
6221,"-1.4128587245941162,1.7367370128631592,1.1389985084533691,-0.9299358129501343,0.28567126393318176,-0.2227858603000641,0.1796656996011734,0.4269687831401825,0.3359556496143341,-1.5384165048599243"
6222,"-1.790255069732666,0.9823841452598572,0.5743551850318909,0.38471683859825134,0.9077950716018677,0.32773730158805847,-1.742059350013733,-0.5345351696014404,-0.14836245775222778,1.0382235050201416"
6223,"-0.6688607335090637,1.1585156917572021,-0.08527365326881409,-0.5122891664505005,2.1474905014038086,-1.0186644792556763,-1.4579052925109863,-0.029950512573122978,0.06626921892166138,0.4006686508655548"
6224,"-0.3445266783237457,1.16474187374115,0.4107099771499634,-1.2324450016021729,1.5128517150878906,0.3235180974006653,-1.7929580211639404,-0.7382459044456482,-0.12165120244026184,0.8180051445960999"
6225,"-0.935846209526062,1.389265775680542,-0.7179544568061829,-1.084713101387024,1.224661111831665,-1.2134302854537964,-0.6389554142951965,0.03574760630726814,0.6270581483840942,1.3141672611236572"
6226,"-1.0375230312347412,1.314406394958496,-0.2542473077774048,-1.6729469299316406,1.439216136932373,0.08603797852993011,-0.8715075850486755,0.7701693177223206,-0.54837566614151,0.7747706174850464"
6227,"-1.1225239038467407,1.2706292867660522,-0.36791932582855225,-0.36580389738082886,2.0444748401641846,-0.13585402071475983,-1.2235462665557861,0.024368155747652054,-0.8210423588752747,0.697217583656311"
6228,"-1.0193175077438354,1.7095578908920288,-0.07652807235717773,-0.9831737875938416,1.5956331491470337,0.5676620006561279,-1.2411354780197144,-0.349874883890152,0.40562722086906433,-0.6084505915641785"
6229,"-0.9932929277420044,0.7446364164352417,0.523560643196106,-1.5889428853988647,1.2779613733291626,1.6170023679733276,-1.1448781490325928,-0.08194917440414429,-0.05076533555984497,-0.3033325672149658"
6230,"-0.7853639125823975,1.1169730424880981,0.38605716824531555,-0.35681381821632385,1.7666949033737183,-0.524520754814148,-1.3737614154815674,-0.9313706159591675,-0.5038372278213501,1.2059426307678223"
6231,"-1.4025416374206543,1.533772587776184,-0.7179129719734192,-0.6946223974227905,1.5862929821014404,-0.0843813493847847,-0.908557116985321,-0.5023331046104431,0.1633974015712738,1.0268856287002563"
6232,"-1.232714056968689,1.6936620473861694,0.34588223695755005,-0.5934981107711792,1.6735901832580566,-0.20099696516990662,-1.4176228046417236,-0.4969915449619293,0.025276675820350647,0.20341214537620544"
6233,"-1.954127550125122,1.151623010635376,-0.5190065503120422,-0.8056458234786987,1.6662352085113525,0.1187991201877594,-0.8037655353546143,0.18668623268604279,0.42816561460494995,0.5310364961624146"
6234,"-1.2125401496887207,0.8805262446403503,0.11385469138622284,-1.0636268854141235,1.4788953065872192,0.3340805172920227,-1.9072641134262085,0.521255612373352,0.5627579689025879,0.29206088185310364"
6235,"-1.80894136428833,0.9746192097663879,-0.4376041889190674,-0.8027094602584839,1.722946047782898,0.6955771446228027,-1.1025468111038208,0.46228212118148804,0.05774882435798645,0.23862849175930023"
6236,"-0.5705918669700623,0.2725106179714203,-0.11517386138439178,-0.9788641929626465,2.2338523864746094,-0.6557562351226807,-1.0828361511230469,1.3569965362548828,-0.4406777322292328,-0.01945977285504341"
6237,"-1.2128440141677856,0.8152298331260681,-0.10192165523767471,-1.255289077758789,1.6760989427566528,-0.47857916355133057,-1.24293851852417,1.2400869131088257,0.2687011957168579,0.29145556688308716"
6238,"-1.831244945526123,0.844570517539978,0.16806016862392426,-0.6745523810386658,1.9986810684204102,0.13333870470523834,-0.8863248825073242,-0.5479382872581482,0.2648787200450897,0.5305312275886536"
6239,"-0.7513920664787292,1.8150415420532227,-0.1936216652393341,-0.9196262359619141,0.6293904185295105,-0.03932568430900574,-1.2495999336242676,0.13095137476921082,-0.9587662816047668,1.536948561668396"
6240,"-1.3723928928375244,1.128811001777649,1.126888394355774,-0.5802611112594604,0.4183434247970581,0.7627706527709961,-1.4295077323913574,1.2512603998184204,-0.745053768157959,-0.5608582496643066"
6241,"-1.843912959098816,0.42206791043281555,-0.2228488326072693,-0.7384219169616699,2.061213970184326,-0.081412173807621,-0.7334638237953186,0.941253662109375,-0.15579697489738464,0.3513210713863373"
6242,"-1.0664396286010742,1.7280967235565186,0.15834251046180725,-0.618725597858429,1.8886321783065796,-0.6553857922554016,-0.6566717624664307,0.07754633575677872,-1.0060142278671265,0.15061894059181213"
6243,"-1.8611860275268555,1.3835179805755615,-0.09450025856494904,-0.2020387202501297,1.228896141052246,0.21778592467308044,-1.4774706363677979,0.9032074213027954,-0.1229439526796341,0.02473226748406887"
6244,"-1.0284520387649536,1.0066189765930176,0.08261212706565857,-0.6901777982711792,2.1020097732543945,-0.030617907643318176,-1.626747488975525,0.2197265774011612,-0.4244327247142792,0.38946038484573364"
6245,"-0.13196337223052979,1.5216776132583618,0.24669596552848816,-0.7513984441757202,1.5137676000595093,-1.121403694152832,-1.6322276592254639,0.025494597852230072,-0.4572068750858307,0.7865644097328186"
6246,"0.26490819454193115,0.5366498827934265,-0.6654517650604248,-0.9291715621948242,2.0851218700408936,-0.9371128082275391,-0.8753583431243896,0.02959825098514557,-0.8086559176445007,1.2994725704193115"
6247,"-1.633777141571045,1.010509729385376,0.3703150153160095,-0.7219460010528564,1.087934136390686,0.18662862479686737,-1.014548897743225,0.34296172857284546,-1.0822484493255615,1.4541712999343872"
6248,"-0.1922978013753891,0.15573431551456451,-0.5349215269088745,-1.1495364904403687,2.406391143798828,-0.5809582471847534,-1.0170842409133911,0.9777761101722717,-0.35679829120635986,0.2916947603225708"
6249,"-1.1536003351211548,1.7836328744888306,-0.29828080534935,-0.7575387358665466,1.5281518697738647,0.18638858199119568,-0.8472256660461426,0.6090416312217712,-1.1634032726287842,0.11283394694328308"
6250,"-1.1999084949493408,1.0440927743911743,-0.5031634569168091,-0.4097098112106323,1.7631057500839233,0.3653281629085541,-1.7851835489273071,-0.30260854959487915,0.519768476486206,0.5082782506942749"
6251,"-1.0612013339996338,1.1045706272125244,0.28395766019821167,-0.8645908832550049,1.5133566856384277,-0.18907298147678375,-1.9944019317626953,0.41608643531799316,0.2620079517364502,0.5292877554893494"
6252,"-1.1666481494903564,1.0255329608917236,-0.45963630080223083,0.1876276284456253,1.9438165426254272,0.047293417155742645,-1.4112554788589478,0.3895914852619171,-1.0724732875823975,0.5161508917808533"
6253,"-0.3823671340942383,1.1151752471923828,0.1564604490995407,-1.1788311004638672,1.505852460861206,0.2672729194164276,-1.9522285461425781,-0.08614230155944824,-0.38759976625442505,0.9424080848693848"
6254,"-0.7123737335205078,1.5860025882720947,0.2662750780582428,-1.6217401027679443,1.6191010475158691,0.20496708154678345,-0.6569592952728271,-1.0512360334396362,0.11600673198699951,0.24995645880699158"
6255,"-0.11630356311798096,2.3706178665161133,0.198447585105896,-1.1395660638809204,1.097621202468872,-0.3899571895599365,-1.1863362789154053,-0.40813231468200684,-0.15455713868141174,-0.27183398604393005"
6256,"-1.8009752035140991,1.7664865255355835,0.2151881456375122,-0.8529443740844727,1.2935361862182617,0.164845809340477,-0.7257071733474731,0.09312451630830765,-0.6311281323432922,0.477573961019516"
6257,"-0.6350195407867432,1.3891901969909668,0.15499907732009888,-0.11717304587364197,1.287152886390686,-0.027277737855911255,-2.3981406688690186,-0.12878835201263428,0.024136409163475037,0.45092064142227173"
6258,"-0.9879161715507507,0.8342770934104919,-0.3160454034805298,-1.1107802391052246,0.8010265231132507,0.7428275346755981,-1.9900507926940918,1.2192310094833374,0.521941065788269,0.2854893207550049"
6259,"-1.6121127605438232,1.1784902811050415,0.31273263692855835,-1.3692790269851685,1.4892125129699707,0.6025310158729553,-0.8586732149124146,0.09945660829544067,-0.5123652219772339,0.6700069308280945"
6260,"-1.7829294204711914,0.5182182788848877,-0.44770050048828125,-0.3578777015209198,2.0329980850219727,-0.006025258451700211,-1.1489976644515991,0.6255146265029907,-0.047378040850162506,0.6141775846481323"
6261,"-1.6467474699020386,0.2021125853061676,-0.2090851217508316,-1.2431211471557617,1.6399625539779663,1.0911303758621216,-1.0832189321517944,0.6524925827980042,0.2737870514392853,0.32268771529197693"
6262,"-0.6040623784065247,0.8614682555198669,0.5898487567901611,-1.8801671266555786,1.9770175218582153,0.1795968860387802,-0.8923130631446838,-0.4848182201385498,0.07324279844760895,0.18018661439418793"
6263,"-1.5266199111938477,1.1749664545059204,0.2961563766002655,-0.8198607563972473,1.3041749000549316,0.4091007709503174,-1.2655446529388428,0.1868700385093689,-0.8784205317497253,1.1191775798797607"
6264,"-0.7368341088294983,0.2863140404224396,0.03485497459769249,-1.1224943399429321,2.3052098751068115,0.4110093116760254,-1.4247875213623047,0.6458143591880798,-0.42778313159942627,0.02869633212685585"
6265,"-1.2240389585494995,1.0710035562515259,0.4538995027542114,-1.2356278896331787,2.029202699661255,-0.07807090133428574,-1.1327033042907715,-0.02069597691297531,0.3888320326805115,-0.2518007755279541"
6266,"-1.8294323682785034,1.4240742921829224,-0.1727139949798584,-0.43968501687049866,1.6601438522338867,-0.738897979259491,-0.6251242756843567,-0.06866227090358734,-0.04766308143734932,0.8379607200622559"
6267,"-0.9339115619659424,1.6197103261947632,0.3252285122871399,-1.355207920074463,1.7524945735931396,-0.3120494484901428,-1.111474871635437,0.30557602643966675,-0.03939666599035263,-0.2509688138961792"
6268,"-1.4601854085922241,1.2290830612182617,-0.6391845941543579,-1.3505183458328247,1.7219310998916626,0.6805992722511292,-0.5669676661491394,0.014935895800590515,-0.20612432062625885,0.5764308571815491"
6269,"-1.7224526405334473,0.8597651124000549,0.3373148441314697,-0.5004109740257263,1.6031959056854248,-0.08828535676002502,-1.5086631774902344,0.3671550452709198,-0.2771350145339966,0.9295161962509155"
6270,"-1.7573695182800293,0.48955702781677246,0.5370962619781494,-0.5843982100486755,1.8341752290725708,0.4597817063331604,-1.1265496015548706,-0.6597990393638611,-0.06307689845561981,0.8705829977989197"
6271,"-1.7536585330963135,0.8532543182373047,-0.0025981590151786804,-0.5971111059188843,1.930484414100647,0.5683884620666504,-0.6053267121315002,-0.379852831363678,-0.8066067099571228,0.7930266261100769"
6272,"-0.9051080346107483,0.6042675375938416,-0.40347713232040405,-0.9850512146949768,2.3968312740325928,0.19908350706100464,-1.1381235122680664,-0.3629564940929413,-0.08629880100488663,0.6808327436447144"
6273,"-1.1291730403900146,1.3177144527435303,0.22308218479156494,-1.1537610292434692,1.737013816833496,0.9219332933425903,-0.9461511969566345,-0.3677327036857605,0.21243484318256378,-0.815360963344574"
6274,"0.039393119513988495,2.3422999382019043,0.15614475309848785,-1.3073468208312988,0.6844541430473328,-0.7683992981910706,-0.449995756149292,-0.3747013211250305,-0.9748280048370361,0.6529790163040161"
6275,"-1.8656880855560303,0.8674206137657166,0.7040120363235474,-0.42140525579452515,1.116760492324829,0.20956259965896606,-1.6939239501953125,0.5991069078445435,-0.23589569330215454,0.7200502157211304"
6276,"-1.7790961265563965,1.3015761375427246,-0.22394442558288574,-0.48031577467918396,1.6403977870941162,0.1626676321029663,-1.0764474868774414,-0.15508678555488586,-0.3167298138141632,0.9269788861274719"
6277,"-1.470329761505127,1.4536771774291992,0.6880984902381897,-1.1064114570617676,1.4592357873916626,-0.2153456062078476,-1.2456412315368652,0.5333333611488342,-0.12164551019668579,0.025028906762599945"
6278,"-0.7429969310760498,0.9323371648788452,0.43947309255599976,-1.2417680025100708,1.6882731914520264,0.765608549118042,-1.7808070182800293,0.3061663508415222,-0.3767683506011963,0.010481908917427063"
6279,"-1.0202594995498657,1.344673991203308,-0.08830897510051727,-0.548960268497467,1.110459327697754,0.7448561191558838,-1.5594290494918823,0.2375451624393463,-1.2374969720840454,1.0169200897216797"
6280,"-1.0381187200546265,1.2153202295303345,0.3576826751232147,-0.540258526802063,2.1693196296691895,-0.14767712354660034,-1.443257212638855,-0.434506893157959,-0.15953359007835388,0.02102959156036377"
6281,"-1.4134788513183594,0.5310208201408386,-0.17908263206481934,-0.8890367150306702,1.852085828781128,-0.012828338891267776,-1.4303920269012451,1.132482647895813,0.03894247114658356,0.3702864646911621"
6282,"-1.7082276344299316,0.767914354801178,-0.2751600742340088,-0.8923901915550232,2.1935031414031982,0.026372365653514862,-0.28385332226753235,0.4961283802986145,-0.6251190900802612,0.3008320927619934"
6283,"-0.9641063809394836,0.7306219339370728,-0.04352351278066635,-1.1405770778656006,2.1828062534332275,-0.36847296357154846,-1.3362349271774292,0.02588442713022232,0.7116169929504395,0.20198549330234528"
6284,"-1.1139897108078003,1.0692919492721558,-0.05303993821144104,-1.2532269954681396,1.3524333238601685,0.12899711728096008,-1.6244348287582397,-0.01169651746749878,0.29237836599349976,1.213287353515625"
6285,"-0.8564404249191284,1.0984379053115845,0.17121896147727966,-1.1619517803192139,2.0361552238464355,-0.5050545334815979,-1.1858259439468384,-0.25417837500572205,-0.21542830765247345,0.8730674982070923"
6286,"-1.8696973323822021,1.5755276679992676,0.539740800857544,-0.7856711149215698,1.2141441106796265,-0.6108900308609009,-0.7963278293609619,0.04514119029045105,0.7873309254646301,-0.09929811954498291"
6287,"-1.5588258504867554,1.0522593259811401,-0.07119819521903992,0.7230079174041748,1.3935719728469849,-0.10468867421150208,-1.6561452150344849,0.5513416528701782,-0.8283336162567139,0.49901026487350464"
6288,"-0.5179805159568787,0.9260669350624084,-0.5575979351997375,-1.1136668920516968,1.881215214729309,0.4395867586135864,-1.7881739139556885,0.04595644772052765,0.06244083493947983,0.6221529245376587"
6289,"-0.6584164500236511,0.3666958212852478,0.5712162852287292,-1.4772865772247314,2.1382267475128174,-0.6737683415412903,-1.0516208410263062,-0.352365106344223,0.669938325881958,0.4673801362514496"
6290,"-1.7381223440170288,0.3076658248901367,-0.428480327129364,-0.8686719536781311,1.8327000141143799,0.5071229934692383,-1.0744975805282593,0.15288621187210083,0.27073734998703003,1.038659691810608"
6291,"-1.7081961631774902,0.15886235237121582,0.2750347852706909,-0.8066685199737549,1.3496040105819702,0.636304497718811,-1.482666254043579,0.9033481478691101,-0.3194544315338135,0.9938313364982605"
6292,"-1.3827427625656128,0.5256600379943848,0.4877593219280243,-0.5919471383094788,1.9169154167175293,0.5844225883483887,-0.8624333739280701,-0.2440575510263443,-1.2914714813232422,0.857894778251648"
6293,"-1.1046777963638306,1.8944710493087769,-0.2803392708301544,-0.3574029207229614,1.6080365180969238,0.011255081743001938,-1.542527198791504,-0.10381628572940826,-0.04854603111743927,-0.07645301520824432"
6294,"-0.99988853931427,1.402872085571289,0.30501076579093933,-1.6125879287719727,1.1313657760620117,-0.4640762507915497,-1.3963203430175781,0.5945394039154053,0.5306852459907532,0.5083996653556824"
6295,"-0.7056866884231567,1.3684368133544922,-0.4682931900024414,-1.6135236024856567,1.7492811679840088,0.89149010181427,-0.8171679377555847,-0.10443795472383499,-0.4877573847770691,0.18765859305858612"
6296,"-0.9609893560409546,1.2254689931869507,0.6610412001609802,-1.1474617719650269,1.6320329904556274,-0.5325448513031006,-1.2701183557510376,-0.7560436725616455,0.4529987573623657,0.6956161260604858"
6297,"-1.4449740648269653,1.4831347465515137,-0.10288909077644348,-0.9342164993286133,1.6293280124664307,0.3390215337276459,-1.2982372045516968,0.22495462000370026,-0.34674370288848877,0.45062196254730225"
6298,"-0.9885368347167969,0.8454446196556091,0.11665987223386765,-0.413139283657074,1.2148089408874512,1.029003381729126,-1.895477294921875,0.5046015381813049,-1.1166698932647705,0.7033050656318665"
6299,"-1.0515193939208984,1.113330602645874,0.14530810713768005,-0.7126588821411133,0.9422668218612671,0.8857145309448242,-1.8492331504821777,0.05104222893714905,-0.7413983941078186,1.2171478271484375"
6300,"-2.076742172241211,0.7362111806869507,0.8924642205238342,-0.14134246110916138,1.8351104259490967,0.43429034948349,-0.5032208561897278,-0.45051807165145874,-0.5251080393791199,-0.2011447548866272"
6301,"-1.7025399208068848,1.590511679649353,0.14859046041965485,-1.1238223314285278,1.2999094724655151,0.4645136892795563,-1.072574257850647,0.343311607837677,-0.20990315079689026,0.2620027959346771"
6302,"-1.9171321392059326,0.39905887842178345,1.2764208316802979,-0.5242676138877869,0.3328736126422882,-0.5627662539482117,-0.9723100662231445,0.30143481492996216,-0.005849603563547134,1.6725376844406128"
6303,"0.6894128918647766,1.6721668243408203,0.4143323302268982,-0.6940149068832397,0.4888821840286255,-0.0006894916296005249,-1.909092903137207,0.9453235268592834,-0.7409121990203857,-0.8654083013534546"
