,words
7568,"-0.22636711597442627,0.9862105250358582,0.126967653632164,-1.716329574584961,1.6896345615386963,1.14552903175354,-1.0670790672302246,-0.7296473979949951,-0.382111132144928,0.17319250106811523"
7569,"-1.3093366622924805,1.2967089414596558,-0.18146830797195435,-0.5281314253807068,1.489306926727295,0.3318325877189636,-1.9232903718948364,0.2768307626247406,0.13494187593460083,0.4126057028770447"
7570,"0.5545263886451721,1.8544847965240479,0.10244530439376831,-1.024811029434204,1.1691768169403076,0.027689052745699883,-1.7851555347442627,-0.00878579169511795,-0.7928550839424133,-0.09671498835086823"
7571,"-1.5929996967315674,1.5719059705734253,-0.038548216223716736,-0.10688324272632599,1.6692907810211182,-0.18655578792095184,-1.0229127407073975,-0.36448270082473755,-0.6627725958824158,0.7339584827423096"
7572,"-1.3941609859466553,1.1002254486083984,0.3593021035194397,-0.9348073601722717,1.9719719886779785,-0.7531452775001526,-0.9802475571632385,0.5159120559692383,-0.21933522820472717,0.3342847526073456"
7573,"-0.5464539527893066,0.4880320727825165,-0.684403657913208,-1.195106029510498,2.421053886413574,0.012047313153743744,-1.2200673818588257,0.3208516836166382,0.32785263657569885,0.07619334757328033"
7574,"-1.0255309343338013,0.7279908657073975,-0.041684433817863464,-1.2293132543563843,1.9036192893981934,-0.24286401271820068,-1.3025201559066772,1.1105084419250488,-0.3294282853603363,0.4292229413986206"
7575,"-1.8829970359802246,1.437509298324585,-0.055901821702718735,-0.8867520689964294,1.443494200706482,-0.1124500036239624,-0.7801889777183533,-0.30328547954559326,0.29557791352272034,0.8449943661689758"
7576,"-0.562442421913147,1.0985102653503418,-0.004538968205451965,-0.5885777473449707,0.9134799242019653,0.8186911344528198,-2.2183637619018555,0.3420554995536804,-0.7846606969833374,0.985846996307373"
7577,"-0.6861220598220825,0.8500686287879944,-0.8107578754425049,-0.027112873271107674,2.083799123764038,-0.06102532893419266,-1.89690101146698,0.28122639656066895,-0.07827013731002808,0.345095157623291"
7578,"-1.2758562564849854,1.4268646240234375,-0.15978345274925232,-0.8214606046676636,1.1341099739074707,0.2529987096786499,-1.776475191116333,0.8149694204330444,-0.23571759462356567,0.6403505206108093"
7579,"-0.8486508727073669,0.9158952236175537,0.05370086804032326,-0.3902429938316345,2.2667837142944336,-0.20961642265319824,-1.3193557262420654,0.20267173647880554,-1.0760136842727661,0.4048279821872711"
7580,"-1.9365476369857788,1.3263558149337769,0.6021195650100708,-0.07074204087257385,1.4328614473342896,-0.011072292923927307,-1.2826615571975708,0.17956891655921936,-0.5462686419487,0.3063865900039673"
7581,"-1.767997145652771,1.3538906574249268,-0.4936616122722626,-0.5294419527053833,1.1031030416488647,-0.1091240644454956,-0.741557240486145,-0.8298006057739258,1.1087839603424072,0.9058048129081726"
7582,"-1.7004188299179077,0.6140276193618774,-0.6831371188163757,-1.1765936613082886,1.319350242614746,0.31740832328796387,-1.0025701522827148,0.42190539836883545,1.1317188739776611,0.7583096027374268"
7583,"-1.198064923286438,0.9224177002906799,0.49652913212776184,-0.7819127440452576,2.2004354000091553,-0.9210504293441772,-0.8965262174606323,-0.3355344831943512,0.4990028440952301,0.014703424647450447"
7584,"-1.5231349468231201,1.2250745296478271,0.2715644836425781,-1.1308575868606567,1.7474737167358398,-0.08064678311347961,-1.2441045045852661,0.402163565158844,0.13749563694000244,0.19497165083885193"
7585,"-1.801003098487854,0.8682501912117004,1.0622800588607788,-0.16438381373882294,1.6222167015075684,-0.04823414981365204,-1.4105756282806396,0.2549407184123993,-0.3977229595184326,0.014232158660888672"
7586,"-1.6670780181884766,0.8309562802314758,-0.3921288251876831,-0.8038099408149719,1.9309303760528564,0.4896574318408966,-1.094364881515503,0.7387824058532715,-0.11186814308166504,0.07892312109470367"
7587,"-1.1782077550888062,0.9718561172485352,-0.2949077785015106,-0.3303896188735962,1.77749502658844,0.7880024909973145,-1.845912218093872,0.00797753781080246,-0.32066622376441956,0.42475223541259766"
7588,"-0.6860089302062988,1.4509477615356445,0.16511493921279907,-0.7577570676803589,1.2508163452148438,0.05329693853855133,-1.8620405197143555,0.04369767755270004,-0.7584643959999084,1.1003971099853516"
7589,"-1.645524024963379,0.9498537182807922,0.3512454926967621,-1.6898809671401978,1.0982980728149414,1.122207760810852,-0.7369548678398132,-0.08360952138900757,0.005749106407165527,0.628615140914917"
7590,"-0.6121067404747009,1.401185154914856,0.20137055218219757,-1.021830439567566,1.8086435794830322,0.23666724562644958,-1.3158730268478394,-0.6273032426834106,-0.7845516204833984,0.7137987613677979"
7591,"-1.246334433555603,0.9903554916381836,-0.46813714504241943,-1.218711018562317,2.185673236846924,-0.20877952873706818,-0.3363792300224304,-0.6172326803207397,0.35089242458343506,0.5686528086662292"
7592,"-1.3441359996795654,1.312886118888855,0.07375732064247131,-0.7541214227676392,1.3471425771713257,0.7082661390304565,-1.5305954217910767,0.018101096153259277,-0.6972252130508423,0.8659248352050781"
7593,"-0.7802394032478333,1.4591902494430542,-0.3423929214477539,-1.2736326456069946,2.0526905059814453,-0.00872454047203064,-0.9003585577011108,-0.22160498797893524,-0.46631133556365967,0.48138344287872314"
7594,"-0.7294407486915588,1.1817476749420166,-0.5190685987472534,-0.5290260314941406,2.0202689170837402,-0.19971990585327148,-1.7388265132904053,-0.0022218525409698486,-0.09103542566299438,0.6073223352432251"
7595,"-1.64459228515625,0.9470952153205872,0.1021585613489151,-0.8172094821929932,2.089930772781372,-0.14773181080818176,-1.1030751466751099,0.16489875316619873,0.16595667600631714,0.24256855249404907"
7596,"-0.8451104760169983,0.5914797186851501,-0.7879756093025208,-0.04630105942487717,2.409444808959961,0.2944200038909912,-1.1874772310256958,0.12395089864730835,-0.9253160357475281,0.3728850185871124"
7597,"-1.088306188583374,1.454875111579895,0.06947685778141022,-1.353925108909607,1.78200101852417,0.16137130558490753,-1.2307757139205933,0.029512856155633926,-0.1653372198343277,0.34110721945762634"
7598,"-0.952996015548706,1.3742600679397583,-0.0757247656583786,-1.0922431945800781,1.3869409561157227,0.13686677813529968,-1.7687277793884277,-0.2550356388092041,0.8373143672943115,0.40934526920318604"
7599,"-1.5995280742645264,1.4818439483642578,0.5066853165626526,-0.6615432500839233,1.369753360748291,0.7604745626449585,-1.1471686363220215,-0.5730341672897339,-0.5393068790435791,0.40182387828826904"
7600,"0.39314621686935425,-0.3849140703678131,0.2987699508666992,-0.8813790082931519,2.431915283203125,0.48873811960220337,-1.2740780115127563,0.2222164124250412,-0.35767829418182373,-0.936736524105072"
7601,"-0.8881968855857849,0.3655572235584259,1.559701681137085,-0.2558622360229492,-0.5628584027290344,0.8979618549346924,-1.8876874446868896,-0.2851388454437256,1.3198719024658203,-0.2633485496044159"
7602,"-1.5250658988952637,0.8817328810691833,0.7994409203529358,-1.0478742122650146,-0.7237020134925842,1.8680047988891602,0.4843548834323883,-0.15241622924804688,-0.8912560939788818,0.30678126215934753"
7603,"0.06309081614017487,0.32646870613098145,0.9117363095283508,-1.7977408170700073,-0.10759715735912323,0.6521795392036438,-1.9949144124984741,0.9231958389282227,0.3824266195297241,0.6411543488502502"
7604,"-1.183876633644104,1.1020828485488892,0.6407066583633423,-0.6135081052780151,1.3910765647888184,0.34350907802581787,-1.8309905529022217,-0.6580718755722046,0.8687054514884949,-0.05963366851210594"
7605,"-0.21196207404136658,-0.3012540638446808,0.6640653014183044,-1.029364824295044,0.9575027227401733,0.5805837512016296,-2.3913607597351074,0.9940099716186523,0.1130080372095108,0.6247721314430237"
7606,"-0.9381065964698792,0.4289402663707733,-1.023620367050171,-0.8627604842185974,2.4670183658599854,0.4983706772327423,-0.591556191444397,0.48174160718917847,-0.4763662815093994,0.016338909044861794"
7607,"-1.8244377374649048,0.16927550733089447,1.1151827573776245,-0.6624411940574646,1.3399800062179565,0.2852485179901123,-0.8967287540435791,1.1837798357009888,-0.9143587350845337,0.20449990034103394"
7608,"-0.7332369089126587,1.1738277673721313,0.4939326345920563,-0.9966957569122314,0.9306796789169312,-0.11909672617912292,-2.03054141998291,0.6294618844985962,-0.4599933624267578,1.1116623878479004"
7609,"-0.5184977650642395,0.19813749194145203,-0.46800675988197327,-1.0645947456359863,0.306397020816803,0.625706136226654,-1.5820682048797607,2.283942222595215,0.3447801172733307,-0.12579545378684998"
7610,"0.18193978071212769,0.704231858253479,-0.003375403583049774,-0.7199400663375854,1.1450779438018799,1.7218917608261108,-1.6313749551773071,-0.30382010340690613,-1.360844612121582,0.26621362566947937"
7611,"0.07721623033285141,1.8180347681045532,0.9291526675224304,-0.9714111089706421,1.4577186107635498,-1.235363483428955,-0.7072146534919739,-0.19028717279434204,-0.6071544289588928,-0.5706915855407715"
7612,"-1.2599376440048218,0.3651845455169678,-0.09517163783311844,-0.9011896848678589,1.0983952283859253,-0.012055148370563984,-1.507413625717163,1.5375123023986816,-0.4235305190086365,1.1982060670852661"
7613,"-1.3533927202224731,0.6400088667869568,1.2045940160751343,-1.0823800563812256,-0.38270553946495056,0.5386913418769836,-0.5193926692008972,-0.997465193271637,0.10153738409280777,1.8505043983459473"
7614,"-0.6063213348388672,0.7011040449142456,-0.07570759207010269,-0.6584627032279968,1.6078219413757324,-0.17865803837776184,-1.6609218120574951,1.3670660257339478,-1.0646470785140991,0.5687268376350403"
7615,"-1.3711678981781006,1.6892688274383545,0.6076074242591858,-0.8293023109436035,1.1191006898880005,-0.038683339953422546,-1.6383109092712402,0.3985222578048706,-0.20360390841960907,0.2665693759918213"
7616,"-0.99847412109375,0.9815016388893127,0.8113665580749512,-0.8238131403923035,-0.13545958697795868,1.5754338502883911,-1.3928879499435425,0.9728721380233765,-1.1375763416290283,0.147037535905838"
7617,"-0.326042115688324,-0.9123588800430298,0.7999444603919983,-0.8640240430831909,0.6975066661834717,0.4088699221611023,-1.27375328540802,1.7324491739273071,0.9556124210357666,-1.218204140663147"
7618,"-2.4081451892852783,-0.4979749321937561,0.42008599638938904,-0.9955045580863953,0.757236659526825,0.8566747903823853,-0.03462207689881325,0.2123372107744217,0.8013317584991455,0.8885805606842041"
7619,"-1.5074083805084229,1.9708093404769897,1.1300477981567383,-0.09735986590385437,-0.006709292531013489,0.18727153539657593,-0.19078493118286133,-1.2415376901626587,0.5539597868919373,-0.7982879877090454"
7620,"-1.3594688177108765,0.47952741384506226,1.7477000951766968,-1.3861448764801025,0.253597617149353,0.2837258577346802,-1.3683929443359375,0.9087600111961365,0.2736614942550659,0.1670340895652771"
7621,"-1.560955286026001,0.8241192102432251,-0.05682908743619919,-1.6193196773529053,0.5218035578727722,-0.07589257508516312,-0.3559926450252533,1.7527835369110107,0.841509222984314,-0.27122578024864197"
7622,"-0.8653602600097656,1.3705260753631592,-0.17355908453464508,-1.2014532089233398,1.1813030242919922,1.3408268690109253,-1.0428622961044312,-1.1501686573028564,-0.0027434080839157104,0.5434908270835876"
7623,"-0.440553218126297,1.414050817489624,0.23734697699546814,-1.9131639003753662,1.4624942541122437,-0.07428757101297379,-1.13909912109375,-0.03398416191339493,-0.27020716667175293,0.7574030160903931"
7624,"-2.0211620330810547,0.8633313179016113,0.1293041706085205,-1.2778290510177612,1.437972068786621,1.1041525602340698,-0.38503310084342957,-0.024328775703907013,-0.09909678995609283,0.2726890444755554"
7625,"-2.2645249366760254,1.1175475120544434,-0.12918928265571594,-0.8313729763031006,0.1448528915643692,0.4852641522884369,-0.6722579598426819,1.2638988494873047,0.7722221612930298,0.1135602593421936"
7626,"-0.4188380241394043,1.394633412361145,0.8548617959022522,-0.6472557187080383,-0.36036115884780884,-1.0309686660766602,-1.9792048931121826,0.844532310962677,0.7225579023361206,0.6200434565544128"
7627,"-0.7385849952697754,2.172318458557129,0.6664997935295105,-1.45253586769104,0.1883532702922821,-0.5566055774688721,-1.1311525106430054,0.5329922437667847,-0.17357894778251648,0.49229443073272705"
7628,"-0.2596515417098999,0.15139153599739075,0.20696018636226654,-0.6100709438323975,0.8029353022575378,0.8078881502151489,-2.6655192375183105,0.2538904547691345,0.3672701120376587,0.9449058175086975"
7629,"0.8988547325134277,0.4606550931930542,0.4338151812553406,-0.8785345554351807,0.36354386806488037,-0.7206283807754517,-2.355689525604248,1.27479088306427,0.4305162727832794,0.09267661720514297"
7630,"-0.6354771852493286,0.5955002307891846,-0.7919816374778748,-1.3595623970031738,1.9480082988739014,-0.3063501715660095,-0.4920946955680847,0.40122535824775696,-0.7447266578674316,1.3854589462280273"
7631,"-0.7106956839561462,-0.972727358341217,-1.1918379068374634,-0.044729940593242645,2.1967079639434814,0.19878114759922028,-0.0638340413570404,0.7037043571472168,0.8791071772575378,-0.9944760203361511"
7632,"-0.6167429089546204,1.2321528196334839,0.5763211250305176,-0.7069858908653259,2.077315092086792,-0.9621773958206177,-0.9248890280723572,-0.8273983001708984,-0.4120430052280426,0.5644472241401672"
7633,"-0.7702492475509644,0.6276794075965881,-0.08724832534790039,-0.24358966946601868,2.0811173915863037,0.9044123291969299,-1.9031950235366821,-0.09719866514205933,-0.3866245150566101,-0.1251038908958435"
7634,"-0.433582067489624,-0.17003126442432404,0.6662821769714355,0.27858006954193115,1.8537778854370117,0.3124650716781616,-1.9096633195877075,0.9433665871620178,-0.7321174740791321,-0.8090780377388"
7635,"-1.1854243278503418,0.1978076994419098,-0.1045558750629425,-0.2366529107093811,0.9584157466888428,0.2943263649940491,-2.3285303115844727,1.0400309562683105,0.526264488697052,0.83831787109375"
7636,"-0.09171249717473984,-0.8958902359008789,0.1601504236459732,-0.5997719168663025,2.4437458515167236,0.5863274931907654,-1.381504774093628,-0.6800185441970825,0.15284983813762665,0.3058243989944458"
7637,"-0.6278765201568604,0.36518150568008423,1.0737614631652832,-2.1621360778808594,0.9760274887084961,1.1616382598876953,-0.6171106100082397,-0.3142722547054291,0.7252371311187744,-0.5804502964019775"
7638,"-0.7852045297622681,0.6300764679908752,0.1740676760673523,1.2149943113327026,0.9277437329292297,-0.9358872175216675,-1.5218013525009155,1.2746179103851318,0.32429635524749756,-1.3029032945632935"
7639,"-0.39788997173309326,2.3565070629119873,0.4491148889064789,-1.1371220350265503,0.6905114054679871,-0.14190521836280823,-1.18960440158844,-0.18476027250289917,0.3893473744392395,-0.8341990113258362"
7640,"-0.5204151272773743,0.9056721329689026,0.0026474446058273315,-0.6881676912307739,2.047821521759033,0.02507467195391655,-1.9834836721420288,0.13563969731330872,-0.34030723571777344,0.4155184030532837"
7641,"-1.8684889078140259,0.38866257667541504,-0.13779397308826447,-0.9475773572921753,1.4826630353927612,0.9718959331512451,-1.1808538436889648,0.48177433013916016,0.8193089962005615,-0.009590618312358856"
7642,"0.11350417137145996,0.013340190052986145,-0.49718743562698364,-0.6674930453300476,2.3033530712127686,-0.1311820149421692,-1.6427860260009766,0.6727878451347351,-0.7172315716743469,0.5528945922851562"
7643,"-1.6645101308822632,1.1786582469940186,0.23290276527404785,-1.4103164672851562,1.3493738174438477,0.15753082931041718,-0.1422082483768463,0.3108876943588257,-0.9638405442237854,0.951522171497345"
7644,"-0.6119219064712524,1.0137786865234375,-0.17937368154525757,-0.5461411476135254,1.5347305536270142,-0.27640432119369507,-2.1954174041748047,0.9874690771102905,0.096650630235672,0.17662931978702545"
7645,"-1.565399408340454,1.1586471796035767,0.28002214431762695,-0.6995570659637451,1.0255100727081299,-0.28197547793388367,-1.695261001586914,0.22102680802345276,0.34654176235198975,1.2104451656341553"
7646,"-1.777595043182373,1.33095121383667,0.1812213808298111,-1.3858660459518433,0.8359620571136475,0.10846594721078873,-0.8396909236907959,1.282834529876709,0.22950954735279083,0.034207187592983246"
7647,"-0.8274601101875305,1.229028344154358,-0.3598923683166504,-0.056107085198163986,2.158021926879883,-0.5015096664428711,-1.5995557308197021,-0.2744387090206146,-0.11062481999397278,0.342538058757782"
7648,"-1.705501914024353,1.567561388015747,0.403525173664093,0.13042902946472168,0.8139933347702026,0.24349214136600494,-1.7297900915145874,0.0695134624838829,-0.4940516948699951,0.700829267501831"
7649,"-1.2536126375198364,1.3888092041015625,0.34330135583877563,-0.8624972701072693,1.6093904972076416,-0.35757961869239807,-1.3620034456253052,0.7263637185096741,-0.6211816668510437,0.3890096843242645"
7650,"-1.5297425985336304,0.41511183977127075,-1.1457953453063965,-0.5957528948783875,2.142484664916992,0.7459150552749634,-0.7000187039375305,0.09593935310840607,0.2139267921447754,0.3579314947128296"
7651,"-0.5771028995513916,1.7998876571655273,0.15806891024112701,-0.7706448435783386,1.1881663799285889,0.4084329605102539,-0.7817610502243042,-0.39451491832733154,-1.7260658740997314,0.6955335140228271"
7652,"-1.4811818599700928,0.5650713443756104,0.39403867721557617,-1.2736872434616089,1.33307945728302,0.07583454251289368,-1.3698381185531616,-0.09635277837514877,0.5241890549659729,1.3288465738296509"
7653,"-1.6937934160232544,0.989926278591156,-0.4374122619628906,-0.14775852859020233,2.0108120441436768,0.23356299102306366,-1.1894937753677368,-0.3175603747367859,-0.017442382872104645,0.5691596269607544"
7654,"-0.29109352827072144,1.9673632383346558,0.5630766153335571,-0.918268084526062,1.6171174049377441,-0.9520189762115479,-0.9678058624267578,-0.26703882217407227,-0.5664591789245605,-0.18487292528152466"
7655,"-0.7894312739372253,1.4568357467651367,-0.4956631660461426,-0.7679765820503235,1.3350279331207275,0.6042948961257935,-1.9045921564102173,0.34221094846725464,0.6110413670539856,-0.3917476534843445"
7656,"-1.3660598993301392,0.8969369530677795,-0.14666400849819183,-1.1393312215805054,1.9733492136001587,-0.446078360080719,-1.0031177997589111,0.8552260398864746,-0.04492748901247978,0.42066657543182373"
7657,"-1.518090009689331,1.5465539693832397,-0.00820760428905487,-0.7096657156944275,1.5766175985336304,-0.4794139862060547,-1.1180403232574463,-0.39346060156822205,0.36430588364601135,0.7394008040428162"
7658,"-1.7985303401947021,0.2823335528373718,0.1768525391817093,-0.3296855092048645,1.852435827255249,0.13352487981319427,-1.4582453966140747,-0.13831409811973572,0.38302814960479736,0.8966003060340881"
7659,"-0.17504215240478516,1.0780904293060303,0.2895541191101074,-0.7101407051086426,1.3995459079742432,-0.5438202619552612,-2.126089096069336,0.03723505139350891,-0.38657620549201965,1.1372431516647339"
7660,"-0.5992825627326965,0.9352880716323853,-0.24793173372745514,-0.44513893127441406,2.2113072872161865,0.09993217885494232,-1.554878830909729,0.20776709914207458,-0.99688720703125,0.38982445001602173"
7661,"-1.010190486907959,1.7771011590957642,0.11972054839134216,-1.3222349882125854,0.846206784248352,0.43553391098976135,-1.5629215240478516,0.004719644784927368,-0.12182527035474777,0.8338905572891235"
7662,"-0.24406525492668152,1.0770881175994873,0.024625267833471298,-1.7007347345352173,2.23504638671875,0.12785954773426056,-0.4968772530555725,-0.11286265403032303,-0.7725499868392944,-0.13752970099449158"
7663,"-0.9455970525741577,0.9666363000869751,0.11173572391271591,-1.2931699752807617,1.9571888446807861,-0.022849038243293762,-0.7686694860458374,0.04000913351774216,-1.0380260944366455,0.9927414655685425"
7664,"-0.9278959631919861,0.5293711423873901,-1.083406686782837,-0.19703105092048645,2.0423898696899414,0.41353675723075867,-1.1068191528320312,0.4623543620109558,-1.0296190977096558,0.8971198797225952"
7665,"-1.3430826663970947,1.3020094633102417,0.1842721700668335,-0.5102381706237793,0.9993336200714111,-0.25065821409225464,-1.7200731039047241,0.8860403895378113,-0.5797172784805298,1.0321134328842163"
7666,"-1.5860856771469116,-0.11161793768405914,-0.09001635015010834,-0.8197091221809387,2.0561716556549072,0.9055693745613098,-1.148910641670227,-0.04055805876851082,0.22591416537761688,0.6092426776885986"
7667,"-1.225595235824585,1.6606318950653076,0.13657519221305847,-0.16901181638240814,0.9348527193069458,0.2817115783691406,-2.105715274810791,-0.18275748193264008,0.4899100661277771,0.179398313164711"
7668,"-0.754869282245636,0.11066772043704987,0.49253058433532715,-1.4189648628234863,1.676597237586975,-0.18558181822299957,-1.2136341333389282,-0.7682092785835266,0.7772342562675476,1.2842293977737427"
7669,"-0.11080115288496017,2.0284135341644287,0.17760904133319855,-0.9200843572616577,1.1997064352035522,0.3313649892807007,-1.0348137617111206,-1.0729783773422241,-1.02199387550354,0.4235777258872986"
7670,"-1.7183921337127686,0.685425877571106,0.4912877678871155,-0.6772739291191101,2.2218101024627686,0.06376146525144577,-0.7870661616325378,-0.3204984664916992,-0.30639082193374634,0.34733617305755615"
7671,"-1.9608995914459229,0.7287758588790894,0.3720935583114624,-0.8697469234466553,1.6191543340682983,0.1916339248418808,-1.2182931900024414,0.23950998485088348,0.19806508719921112,0.6997066736221313"
7672,"-1.0434449911117554,1.1901299953460693,-0.1927793025970459,-1.7537950277328491,1.7068688869476318,0.013520888984203339,-0.6268484592437744,-0.06058311089873314,-0.24002698063850403,1.0069580078125"
7673,"-0.8267990350723267,0.8676803708076477,0.14775466918945312,-1.1300299167633057,1.3937711715698242,0.06691811978816986,-1.774440884590149,0.6298658847808838,-0.5752608180046082,1.2005401849746704"
7674,"-1.756730556488037,1.0863770246505737,-0.05981529504060745,-1.100114345550537,1.3777730464935303,0.251160204410553,-1.194741129875183,0.5047537088394165,0.9350742697715759,-0.04373662918806076"
7675,"-2.05928635597229,1.6687849760055542,-0.5484787225723267,-0.21877917647361755,0.7692728042602539,0.7845813632011414,-1.0676311254501343,-0.042108915746212006,0.25160500407218933,0.46204063296318054"
7676,"-0.9630706310272217,1.4295687675476074,0.9989306926727295,-1.076212763786316,0.8199334144592285,-0.21627062559127808,-1.6112744808197021,-0.10985687375068665,-0.43592187762260437,1.164174199104309"
7677,"-1.4607789516448975,1.6011778116226196,-0.25007808208465576,-0.9409992694854736,1.5441581010818481,0.7602521181106567,-0.9203684329986572,0.4690419137477875,-0.3635178208351135,-0.43888768553733826"
7678,"-1.0060518980026245,0.43142610788345337,1.1041793823242188,-0.8173028230667114,1.9941365718841553,0.3964235186576843,-1.2220587730407715,-0.03812380135059357,-1.103543996810913,0.2609158754348755"
7679,"-1.0702428817749023,1.4425947666168213,0.01607014238834381,-0.33785828948020935,1.000423550605774,0.1104036495089531,-2.2791738510131836,0.41504326462745667,0.47821488976478577,0.2245253324508667"
7680,"-1.9323272705078125,1.1476637125015259,-0.16682586073875427,-0.5984369516372681,1.1299046277999878,0.09981398284435272,-1.315751314163208,1.1884211301803589,0.09607981145381927,0.3514584004878998"
7681,"-1.940386414527893,1.1300654411315918,0.06535240262746811,-0.18942958116531372,1.9216076135635376,0.08332850784063339,-0.9915274381637573,-0.3101559281349182,-0.12117964774370193,0.35232484340667725"
7682,"-1.5823942422866821,1.4542319774627686,0.8229379057884216,-0.8254883885383606,1.4788087606430054,0.05060000717639923,-1.305427074432373,0.12547942996025085,-0.32066088914871216,0.1019124910235405"
7683,"-0.6773532629013062,-0.05652821809053421,0.23035743832588196,-1.355324149131775,2.310192108154297,-0.26951804757118225,-0.8778014779090881,0.375546932220459,-0.6383605599403381,0.9587892293930054"
7684,"-0.5898720622062683,1.2748470306396484,-0.5346471667289734,-1.2140557765960693,1.3039991855621338,0.08883349597454071,-1.692633867263794,-0.3910213112831116,0.9051517248153687,0.8493985533714294"
7685,"-1.0841708183288574,1.570129632949829,0.2874723970890045,-0.14675620198249817,1.0726125240325928,0.17151857912540436,-2.200368642807007,0.39396220445632935,-0.22741711139678955,0.16301743686199188"
7686,"-1.2280014753341675,0.46611154079437256,0.1590161919593811,-1.43985915184021,1.8244636058807373,-0.10713918507099152,-0.37225210666656494,0.8474026918411255,-1.0668842792510986,0.9171416163444519"
7687,"-1.2813835144042969,1.186643123626709,-0.1964176446199417,-0.5531449317932129,1.8780041933059692,0.6939163208007812,-1.5069061517715454,0.26403313875198364,-0.5059123039245605,0.02116815745830536"
7688,"-0.158942312002182,1.1036336421966553,-0.10205843299627304,-0.7509456276893616,1.3366607427597046,-0.35576769709587097,-2.26349139213562,-0.2045183777809143,0.44249239563941956,0.9529373049736023"
7689,"-2.0338995456695557,0.30693894624710083,0.057890504598617554,-0.06793347001075745,1.7129511833190918,0.0031495988368988037,-1.2414571046829224,1.0983887910842896,0.2632162272930145,-0.09924517571926117"
7690,"-0.6560472846031189,1.0890121459960938,0.04870803654193878,-0.1475020796060562,1.9212733507156372,-0.7496046423912048,-1.8477225303649902,-0.19856561720371246,-0.23311825096607208,0.7735670804977417"
7691,"-1.6793073415756226,1.0297218561172485,-0.025593474507331848,-0.7502949237823486,1.4666601419448853,0.5397526025772095,-1.5225160121917725,0.8812769651412964,0.12232829630374908,-0.06202803552150726"
7692,"-0.9647542834281921,1.3077442646026611,-0.483171284198761,-0.6962052583694458,2.2367544174194336,0.04170209541916847,-1.255654215812683,0.11623846739530563,-0.14774426817893982,-0.15491005778312683"
7693,"-1.7993495464324951,0.9071430563926697,-0.02338021993637085,-0.9382291436195374,0.8204960823059082,0.7829861044883728,-1.356818437576294,0.2593393325805664,-0.017383232712745667,1.3651962280273438"
7694,"-0.8521131873130798,2.158022165298462,0.3368759751319885,-0.21291713416576385,0.5923437476158142,-0.7798104286193848,-1.5435264110565186,-0.29514116048812866,-0.35442352294921875,0.9506901502609253"
7695,"-0.7652700543403625,0.9974998831748962,0.3975972533226013,-0.8779187798500061,1.801822304725647,-0.057248517870903015,-2.0166516304016113,0.3692287504673004,-0.03861624002456665,0.18955691158771515"
7696,"-1.5747535228729248,0.9954789280891418,0.1996651291847229,-1.2371442317962646,2.1412034034729004,-0.012624126859009266,-0.23519577085971832,-0.4032454788684845,-0.2086198925971985,0.3352356553077698"
7697,"-0.2878933548927307,1.513641119003296,-0.5344657897949219,-1.189609169960022,1.3286552429199219,-0.08590121567249298,-1.5183993577957153,0.5544859766960144,-0.7606965899467468,0.9801833033561707"
7698,"-1.471011757850647,1.043379783630371,0.014331117272377014,-0.8762142658233643,2.0894808769226074,-0.09707383811473846,-0.8692668080329895,-0.542148232460022,-0.03534165397286415,0.7438650131225586"
7699,"-1.1309943199157715,0.825729250907898,0.3394172191619873,-1.289794921875,1.7240443229675293,0.03958255797624588,-1.6612205505371094,0.272074818611145,0.2611536979675293,0.6200082898139954"
7700,"-0.2288750410079956,-0.05380341410636902,-1.447428584098816,1.306918740272522,-0.6480271816253662,1.791744351387024,-0.0895080417394638,0.8961292505264282,-1.2803211212158203,-0.24682927131652832"
7701,"-1.0275057554244995,1.4933645725250244,1.0670294761657715,-1.161562204360962,0.36543580889701843,0.14799316227436066,-1.4442976713180542,0.13226072490215302,-0.754867672920227,1.1821492910385132"
7702,"0.3587511479854584,0.2958722710609436,0.7538899183273315,-0.9488398432731628,0.27791497111320496,0.8733277916908264,-2.041795015335083,1.5818544626235962,-0.3094714879989624,-0.8415041565895081"
7703,"-0.1484972983598709,0.12977895140647888,-1.4668803215026855,-1.3336806297302246,1.036508321762085,0.812000572681427,-0.620620846748352,0.034290194511413574,-0.3829663097858429,1.9400675296783447"
7704,"-0.4865815043449402,1.2029924392700195,-0.34656068682670593,-0.933278501033783,-0.16141793131828308,0.7519423961639404,-2.0698764324188232,1.4751276969909668,0.04729728400707245,0.5203552842140198"
7705,"-2.3234097957611084,0.035100504755973816,0.8772199153900146,-0.018542759120464325,1.3743207454681396,0.9128206968307495,-1.009898066520691,0.07630573213100433,-0.16196611523628235,0.2380494475364685"
7706,"-0.5259318351745605,0.07696601748466492,0.6150785684585571,-1.6251635551452637,0.599899411201477,0.5993272662162781,-1.8710530996322632,-0.08530697971582413,1.0214362144470215,1.1947482824325562"
7707,"-1.1888242959976196,0.5823256373405457,0.7190492749214172,-1.5640203952789307,1.880365252494812,-0.8455275297164917,-0.682483971118927,0.6732782125473022,0.1036081612110138,0.3222295641899109"
7708,"-0.546563982963562,-0.5137038826942444,0.06353572010993958,-0.31100916862487793,2.4104721546173096,0.5047414302825928,-1.640276312828064,0.23870784044265747,0.39841020107269287,-0.6043140888214111"
