,words
116,"2523,4229,3719,3291,1544,1484,3024,3721,4229,1129,4096,2523,3228,2194,540,3611,511,1616,523,3508,338,1585,3022,4109,3254,511,4030,3748,3858,1037,2691,4241,3924,3508,4076,1460,1046,2685,1475,2556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
117,"2556,4470,3962,124,2546,1651,0,3983,217,4369,0,1625,1222,3147,1186,3435,3271,4079,4533,1179,3839,4229,2807,0,534,3448,4228,532,3810,511,1616,1524,848,2652,2713,540,1202,3356,2304,532,3839,4229,2807,0,534,3448,4228,532,3810,511,1616,1524,848,2652,2713,540,1202,3356,2304,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
118,"2254,3666,3508,2523,3644,1544,1386,3508,0,2636,2194,1129,999,2186,2844,4205,2481,3009,511,2611,2254,3666,3508,2523,3644,1544,1386,3508,0,2636,2194,1129,999,2186,2844,4205,2481,3009,511,2611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
119,"2844,4205,540,522,1585,1272,1386,2397,2974,210,511,4210,3839,1046,3790,1544,1583,2211,3445,3508,2844,4205,540,522,1585,1272,1386,2397,2974,210,511,4210,3839,1046,3790,1544,1583,2211,3445,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
120,"2523,3644,1272,1386,1558,2974,3937,262,2194,999,3525,3508,3350,1460,1616,1585,1614,1365,2189,1776,2523,3644,1272,1386,1558,2974,3937,262,2194,999,3525,3508,3350,1460,1616,1585,1614,1365,2189,1776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
121,"4392,3024,3962,511,540,522,2298,1511,1732,3611,532,1616,954,3508,1616,195,3962,2399,689,2729,2678,3610,3962,540,522,611,3087,4229,1786,181,532,2857,2504,4511,2250,4205,2409,3508,2334,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
122,"3142,3858,3299,4411,3508,2523,4505,528,3254,511,2754,4329,747,0,0,0,0,0,0,0,3142,3858,3299,4411,3508,2523,4505,528,3254,511,2754,4329,747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
123,"534,2399,75,3385,3508,884,1854,1551,1129,999,139,532,784,896,2673,18,1616,2932,2326,1957,534,2399,75,3385,3508,884,1854,1551,1129,999,139,532,784,896,2673,18,1616,2932,2326,1957,534,2399,75,3385,3508,884,1854,1551,1129,999,139,532,784,896,2673,18,1616,2932,2326,1957,534,2399,75,3385,3508,884,1854,1551,1129,999,139,532,784,896,2673,18,1616,2932,2326,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
124,"13,2528,2523,4229,4166,2399,2980,3508,568,2051,3261,3508,1272,4329,1272,2636,3508,4377,1388,886,13,2528,2523,4229,4166,2399,2980,3508,568,2051,3261,3508,1272,4329,1272,2636,3508,4377,1388,886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
125,"2556,2298,3962,3402,2194,3344,3229,3508,3271,1419,907,1776,4329,3962,2509,3508,2754,4528,4229,4164,2556,2298,3962,3402,2194,3344,3229,3508,3271,1419,907,1776,4329,3962,2509,3508,2754,4528,4229,4164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
126,"1386,3508,2636,3858,1616,2365,3093,3888,1616,2660,511,4403,1562,1365,2272,2504,532,4113,2890,532,3001,3644,171,1013,298,72,1616,2298,3962,322,2194,4185,1365,1673,2691,1804,540,522,2298,3241,3001,3644,171,1013,298,72,1616,2298,3962,322,2194,4185,1365,1673,2691,1804,540,522,2298,3241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
127,"4392,4229,1365,79,1181,532,1263,2049,3508,1365,2427,2334,1804,2481,181,2259,2521,730,34,1182,4392,4229,1365,79,1181,532,1263,2049,3508,1365,2427,2334,1804,2481,181,2259,2521,730,34,1182,4392,4229,1365,79,1181,532,1263,2049,3508,1365,2427,2334,1804,2481,181,2259,2521,730,34,1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
128,"2254,1585,511,3913,4229,2807,0,2319,3024,4229,200,3385,45,3508,2672,3697,508,532,2468,1460,2254,1585,1272,1357,3508,3046,3024,4229,3350,3087,4229,631,3508,3350,2523,3605,0,2556,3024,4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
129,"4392,4229,1365,79,612,3254,1544,566,3508,1649,3721,4229,540,522,519,3212,1907,0,0,0,4392,4229,1365,79,612,3254,1544,566,3508,1649,3721,4229,540,522,519,3212,1907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
130,"4252,4223,3701,4229,2817,3508,290,4005,289,1616,3525,314,1272,2255,1563,0,0,0,0,0,4252,4223,3701,4229,2817,3508,290,4005,289,1616,3525,314,1272,2255,1563,0,0,0,0,0,4252,4223,3701,4229,2817,3508,290,4005,289,1616,3525,314,1272,2255,1563,0,0,0,0,0,4252,4223,3701,4229,2817,3508,290,4005,289,1616,3525,314,1272,2255,1563,0,0,0,0,0,3888,1616,846,532,1616,597,532,1616,3293,2691,3721,3962,4228,532,556,540,2456,962,0,0"
131,"4252,3024,532,4223,3814,3956,3780,4229,2927,532,1129,940,4082,511,3508,65,4082,532,1365,3876,2556,4284,3962,540,2945,3024,511,540,522,2491,1544,1355,2211,723,3508,3382,2825,889,2720,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
132,"1078,532,540,18,3848,3508,540,2389,3153,2523,2650,1952,1544,540,4300,3464,1272,1016,0,2523,1078,532,540,18,3848,3508,540,2389,3153,2523,2650,1952,1544,540,4300,3464,1272,1016,0,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
133,"2556,262,3962,4180,863,942,1616,4457,2085,919,1607,3508,2195,1616,790,3962,2937,1707,1544,540,2556,262,3962,4180,863,942,1616,4457,2085,919,1607,3508,2195,1616,790,3962,2937,1707,1544,540,2556,262,3962,4180,863,942,1616,4457,2085,919,1607,3508,2195,1616,790,3962,2937,1707,1544,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
134,"4392,3024,3962,2475,3508,3719,4315,1840,2523,1738,72,2195,2214,3508,3685,3290,2211,3350,532,924,4392,3024,3962,2475,3508,3719,4315,1840,2523,1738,72,2195,2214,3508,3685,3290,2211,3350,532,924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
135,"2844,2130,540,3326,3686,1272,2214,3098,1675,83,3466,2844,719,4185,1091,2263,3508,265,3508,1091,2844,2130,540,3326,3686,1272,2214,3098,1675,83,3466,2844,719,4185,1091,2263,3508,265,3508,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
136,"2347,3024,4229,3494,4175,3385,3508,4177,532,1387,3508,2858,4406,3508,3648,3858,367,2980,3093,0,2347,3024,4229,3494,4175,3385,3508,4177,532,1387,3508,2858,4406,3508,3648,3858,367,2980,3093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
137,"4392,3962,1365,3300,532,3024,4511,2523,3806,532,4255,0,2214,3098,3685,3858,3719,377,3508,3593,4392,3962,1365,3300,532,3024,4511,2523,3806,532,4255,0,2214,3098,3685,3858,3719,377,3508,3593,4392,3962,1365,3300,532,3024,4511,2523,3806,532,4255,0,2214,3098,3685,3858,3719,377,3508,3593,4392,3962,1365,3300,532,3024,4511,2523,3806,532,4255,0,2214,3098,3685,3858,3719,377,3508,3593,4392,3962,1365,3300,532,3024,4511,2523,3806,532,4255,0,2214,3098,3685,3858,3719,377,3508,3593"
138,"2556,2239,2211,1616,262,43,7,3721,2698,0,1438,4229,3220,2057,942,2250,2029,2994,3508,412,2556,2239,2211,1616,262,43,7,3721,2698,0,1438,4229,3220,2057,942,2250,2029,2994,3508,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
139,"2948,1506,2085,685,3508,3378,3038,1957,1249,1585,171,72,1441,72,2560,3725,3131,2890,2276,0,2948,1506,2085,685,3508,3378,3038,1957,1249,1585,171,72,1441,72,2560,3725,3131,2890,2276,0,2948,1506,2085,685,3508,3378,3038,1957,1249,1585,171,72,1441,72,2560,3725,3131,2890,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
140,"350,884,586,3962,1129,540,1202,2304,3611,3271,1616,3457,2553,697,3087,4197,937,942,32,2304,350,884,586,3962,1129,540,1202,2304,3611,3271,1616,3457,2553,697,3087,4197,937,942,32,2304,350,884,586,3962,1129,540,1202,2304,3611,3271,1616,3457,2553,697,3087,4197,937,942,32,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
141,"2445,3832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184,4229,3745,2556,195,4229,4046,3508,555,4132,4234,3614,4229,4441,1798,3078,511,2608,2552,3191,2184,4229,3745,2556,195,4229,4046,3508,555,4132,4234,3614,4229,4441,1798,3078,511,2608,2552,3191,2184,4229,3745,2556,195,4229,4046,3508,555,4132,4234,3614,4229,4441,1798,3078,511,2608,2552,3191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
142,"2085,1930,3508,522,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3721,4229,1830,540,685,3133,2523,3463,3131,1739,532,2011,1483,848,1365,3317,1153,1616,586,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
143,"2844,719,595,1544,3243,794,3962,1616,79,612,2250,3131,1893,999,2211,2170,1306,0,2844,719,2844,719,595,1544,3243,794,3962,1616,79,612,2250,3131,1893,999,2211,2170,1306,0,2844,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
144,"1483,4229,540,3326,3508,3323,3660,2556,984,4329,4229,4165,3508,1022,3508,3899,2363,4406,4234,3794,396,4229,540,3326,611,3508,2523,528,555,2049,523,2259,1209,3508,555,2949,4406,4229,2399,4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
145,"1182,937,942,2176,2304,3271,1616,2553,697,4062,3596,4523,2932,532,540,1999,4151,1616,1746,3962,4412,262,4045,1130,507,3936,540,1469,2198,2523,3702,540,2855,4530,1499,3508,1616,4396,3906,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
146,"3085,4329,3962,877,3385,522,2491,3508,4441,72,2560,3561,3508,4173,511,555,720,1438,3735,3962,3085,4329,3962,877,3385,522,2491,3508,4441,72,2560,3561,3508,4173,511,555,720,1438,3735,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
147,"4246,3962,540,3326,4482,0,2093,4229,1689,4517,1544,1067,3508,392,2590,0,2556,210,3962,4096,348,1623,2250,4205,896,3299,1585,1272,3008,3508,1076,3945,0,2556,4470,2628,3962,1129,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
148,"2569,4229,540,522,3038,0,2093,4205,540,790,1457,2654,2194,4082,3508,4234,4082,1544,896,767,2569,4229,540,522,3038,0,2093,4205,540,790,1457,2654,2194,4082,3508,4234,4082,1544,896,767,2523,4205,540,2399,379,4223,0,833,967,4082,1544,1067,3508,181,4229,3782,181,532,2011,4082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
149,"2569,443,540,2399,3988,563,2211,1525,1046,1738,1272,1740,0,2093,2168,4001,523,3508,3280,2423,2569,443,540,2399,3988,563,2211,1525,1046,1738,1272,1740,0,2093,2168,4001,523,3508,3280,2423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
150,"2523,4205,540,522,612,1272,4412,3358,2093,4229,1334,4228,3901,3508,690,2523,4205,540,1739,532,2523,4205,540,522,612,1272,4412,3358,2093,4229,1334,4228,3901,3508,690,2523,4205,540,1739,532,2523,4205,540,522,612,1272,4412,3358,2093,4229,1334,4228,3901,3508,690,2523,4205,540,1739,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
151,"2678,1350,2890,1738,3261,3271,1616,3447,3508,345,1091,4223,0,4406,4229,2269,3508,2781,3508,1616,2678,1350,2890,1738,3261,3271,1616,3447,3508,345,1091,4223,0,4406,4229,2269,3508,2781,3508,1616,2678,1350,2890,1738,3261,3271,1616,3447,3508,345,1091,4223,0,4406,4229,2269,3508,2781,3508,1616,2678,1350,2890,1738,3261,3271,1616,3447,3508,345,1091,4223,0,4406,4229,2269,3508,2781,3508,1616,2678,1350,2890,1738,3261,3271,1616,3447,3508,345,1091,4223,0,4406,4229,2269,3508,2781,3508,1616"
152,"4392,4229,1365,33,1585,1272,2759,4153,4271,2852,3721,4229,540,672,2678,3610,2914,1616,262,1385,4392,4229,1365,33,1585,1272,2759,4153,4271,2852,3721,4229,540,672,2678,3610,2914,1616,262,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
153,"2523,386,3831,3101,2855,3083,1460,185,357,3508,2678,2642,1597,3209,2556,262,3962,1360,3508,2334,2556,210,4229,540,4046,3024,532,1585,2937,1365,1756,169,532,4255,231,3385,1550,3508,458,4441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
154,"2678,2642,3024,3962,2086,1438,2334,3350,1046,3790,3247,540,2616,1545,738,540,3326,3508,2980,3038,243,3024,3962,3719,1225,3738,2491,3416,1690,2281,2769,1544,3350,1046,3574,2472,2465,2560,4180,3702,243,3024,3962,3719,1225,3738,2491,3416,1690,2281,2769,1544,3350,1046,3574,2472,2465,2560,4180,3702,3008,3508,243,3024,3962,4505,1225,4392,3962,1616,79,612,3001,3644,2798,2046,213,4235,532,3350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
155,"1232,1355,2211,513,1544,522,846,0,0,0,0,0,0,0,0,0,0,0,0,0,1232,1355,2211,513,1544,522,846,0,0,0,0,0,0,0,0,0,0,0,0,0,800,532,4272,3670,2523,553,1585,511,2017,4511,2523,2152,3725,1339,0,0,0,0,0,0,800,532,4272,3670,2523,553,1585,511,2017,4511,2523,2152,3725,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
156,"4392,3962,540,1049,25,1388,3728,3466,800,3598,632,4022,0,0,0,0,0,0,0,0,1710,1360,1109,2064,2134,1887,3603,2443,3385,767,2791,120,2822,3399,3714,2865,919,2298,511,3326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
157,"632,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1438,3962,540,3326,3311,1544,522,1973,3508,540,322,3598,0,0,0,0,0,0,0,0,1438,3962,540,3326,3311,1544,522,1973,3508,540,322,3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
158,"1325,2334,540,4330,1740,3697,2652,884,3508,1550,1804,2399,3385,3609,3508,2155,3341,2556,1448,4443,1325,2334,540,4330,1740,3697,2652,884,3508,1550,1804,2399,3385,3609,3508,2155,3341,2556,1448,4443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
159,"831,1778,3962,1616,33,612,2523,1585,171,3765,2194,979,2246,4257,1205,3159,7,1046,3790,532,4380,3508,1639,3858,4037,522,3093,3336,2523,3615,1639,1869,4082,540,4359,4162,1616,3859,3508,3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
160,"411,3024,3962,540,471,884,3663,532,2837,3508,423,3936,540,1469,2476,511,4255,2556,3295,4229,411,3024,3962,540,471,884,3663,532,2837,3508,423,3936,540,1469,2476,511,4255,2556,3295,4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
161,"2523,3644,2194,540,512,3508,4205,540,2855,309,2556,262,3962,4314,1304,3277,3508,1327,3508,4188,2523,3644,2194,540,512,3508,4205,540,2855,309,2556,262,3962,4314,1304,3277,3508,1327,3508,4188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
162,"2523,1585,171,207,4511,2523,1181,2017,2194,4025,1658,3721,3962,4441,72,620,511,1616,2756,833,2523,3305,1585,1544,833,3508,1639,4511,4185,2017,2194,3281,231,4441,72,620,511,1616,2126,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
163,"800,3024,2481,2272,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,3508,1639,3858,3299,97,1159,1129,4073,1616,2804,1564,2228,1097,3508,1930,4411,2523,3131,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
164,"2523,3131,1242,1365,4223,3234,3508,2855,532,1585,171,511,4255,0,0,0,0,0,0,0,2523,1242,1365,1585,511,555,1854,1105,2582,532,2803,2754,2939,3508,2412,2523,3131,1789,2315,2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
165,"833,3508,1639,3858,3719,3854,2132,1786,924,1117,2523,3131,3350,2523,1825,2556,3024,3962,2399,1385,833,3508,1639,3858,3719,3854,2132,1786,924,1117,2523,3131,3350,2523,1825,2556,3024,3962,2399,1385,833,3508,1639,3858,3719,3854,2132,1786,924,1117,2523,3131,3350,2523,1825,2556,3024,3962,2399,1385,833,3508,1639,3858,3719,3854,2132,1786,924,1117,2523,3131,3350,2523,1825,2556,3024,3962,2399,1385,833,3508,1639,3858,3719,3854,2132,1786,924,1117,2523,3131,3350,2523,1825,2556,3024,3962,2399,1385"
166,"800,1585,1272,1616,1975,1475,2556,195,4229,2692,1385,3508,2399,4060,0,0,0,0,0,0,800,1585,1272,1616,1975,1475,2556,195,4229,2692,1385,3508,2399,4060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
167,"2556,586,3962,1654,412,3508,4060,0,2863,3962,3924,3508,443,3350,1828,553,532,924,1046,1738,2556,586,3962,1654,412,3508,4060,0,2863,3962,3924,3508,443,3350,1828,553,532,924,1046,1738,2556,586,3962,1654,412,3508,4060,0,2863,3962,3924,3508,443,3350,1828,553,532,924,1046,1738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
168,"206,4229,3032,532,254,2890,595,2890,257,0,0,0,0,0,0,0,0,0,0,0,206,4229,3032,532,254,2890,595,2890,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
169,"2523,4205,540,2399,884,1585,1544,3183,4406,3962,540,3593,3508,379,611,3508,555,586,3962,3849,2523,4205,540,2399,884,1585,1544,3183,4406,3962,540,3593,3508,379,611,3508,555,586,3962,3849,2523,4205,540,2399,884,1585,1544,3183,4406,3962,540,3593,3508,379,611,3508,555,586,3962,3849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
170,"2085,3988,1385,919,3767,0,2869,2680,532,2825,889,3508,1327,1741,1691,3962,540,2399,1331,3038,2085,3988,1385,919,3767,0,2869,2680,532,2825,889,3508,1327,1741,1691,3962,540,2399,1331,3038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
171,"1821,4175,45,532,215,1891,0,2546,2272,2237,3391,2727,1691,4229,3719,4517,3508,2321,0,2523,1821,4175,45,532,215,1891,0,2546,2272,2237,3391,2727,1691,4229,3719,4517,3508,2321,0,2523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
172,"2912,1544,820,3508,2270,3962,2155,3600,2556,586,3962,1786,1385,1544,4518,90,3508,2464,2556,2298,2912,1544,820,3508,2270,3962,2155,3600,2556,586,3962,1786,1385,1544,4518,90,3508,2464,2556,2298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
173,"3001,3644,171,1899,34,0,3408,4008,1616,3598,0,0,0,0,0,0,0,0,0,0,4392,4229,1365,79,612,3254,171,4043,3087,1237,1567,331,3373,0,348,1046,1071,1616,4493,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
