,words
7474,"-1.2149438858032227,-0.34695160388946533,0.38929879665374756,-0.18903137743473053,-0.25511908531188965,-1.229108214378357,1.3767462968826294,-0.6552568674087524,0.04751218110322952,2.0768539905548096"
7475,"-0.0439850389957428,-0.2981008291244507,-0.7483652234077454,0.5547435283660889,0.5199584364891052,-2.090083599090576,-0.22513145208358765,-0.22026288509368896,0.5514060258865356,1.999821424484253"
7476,"-1.1982638835906982,0.17610657215118408,-0.07971623539924622,0.1865822970867157,-0.18940722942352295,-1.9418834447860718,0.10104802250862122,0.5201284885406494,0.35739633440971375,2.0680088996887207"
7477,"-0.896514892578125,-0.5169469118118286,-0.5792187452316284,-0.0043836310505867004,-0.02990904450416565,-1.4931267499923706,0.8132262229919434,-0.09704914689064026,0.4635162353515625,2.340407133102417"
7478,"-1.538152813911438,-0.3106958568096161,-0.9832744002342224,-0.06012812629342079,0.02264496684074402,-1.1083652973175049,1.0583072900772095,0.4042595624923706,0.5902582406997681,1.9251461029052734"
7479,"-1.8039541244506836,0.33198487758636475,0.22750379145145416,0.30921921133995056,0.31689709424972534,-1.2563765048980713,0.04940798878669739,-0.6308404207229614,0.3936888575553894,2.062469005584717"
7480,"0.27519869804382324,-0.7562079429626465,-0.1350066214799881,-0.04762910306453705,-0.6054009199142456,-1.3177571296691895,-0.11376617848873138,-0.3272070288658142,0.3902568221092224,2.6375198364257812"
7481,"-0.96503084897995,-0.4982662796974182,-0.6729796528816223,-0.475350022315979,0.5701853036880493,-0.8580037951469421,0.9997242093086243,-0.30499017238616943,-0.23131968080997467,2.436030626296997"
7482,"-0.9323204755783081,-0.08880408108234406,-0.9759699106216431,0.5489679574966431,0.24534094333648682,-1.8229061365127563,0.9555122256278992,-0.19122092425823212,0.4309707283973694,1.8304296731948853"
7483,"-0.8479455709457397,-0.5359885692596436,-1.1648344993591309,0.37272822856903076,-0.3879051208496094,-1.2246406078338623,0.5913614630699158,-0.05719335377216339,1.3117742538452148,1.9426441192626953"
7484,"-1.995725154876709,-0.07946938276290894,0.0007438212633132935,0.45964011549949646,0.9538803100585938,-1.4038255214691162,0.8882127404212952,0.013090364634990692,-0.270595908164978,1.4340486526489258"
7485,"-1.4429659843444824,0.952048122882843,-1.4183732271194458,-0.5837835669517517,0.5038163065910339,-0.72795170545578,0.5782625079154968,-0.17950278520584106,0.5185940861701965,1.799856424331665"
7486,"-2.011514186859131,-1.1445366144180298,0.19559913873672485,0.1162664145231247,0.413348913192749,-0.7859156727790833,0.2637638449668884,0.4649219512939453,1.7036648988723755,0.784401535987854"
7487,"-0.8797019124031067,0.01190541684627533,-0.35137009620666504,0.2810375690460205,1.055178165435791,-2.1995186805725098,0.2856646776199341,0.005549639463424683,0.06308189034461975,1.7281732559204102"
7488,"-1.5512633323669434,-0.15593045949935913,-0.6499350666999817,0.6803558468818665,0.9787889122962952,-1.1740809679031372,-0.2492971420288086,-0.07909533381462097,0.13638950884342194,2.064068078994751"
7489,"-2.06797194480896,-0.3514007329940796,0.3522523045539856,0.10712122172117233,0.24783585965633392,-1.1637803316116333,0.9482079744338989,0.25337284803390503,-0.08029960095882416,1.7546626329421997"
7490,"-1.5738886594772339,0.010764792561531067,-0.29993316531181335,0.9992198944091797,-0.24648898839950562,-1.1137897968292236,0.9951825141906738,0.0750705674290657,-0.7405065298080444,1.8943694829940796"
7491,"-1.6410223245620728,-0.34081053733825684,-1.2723660469055176,0.30968230962753296,0.47328078746795654,-0.3551545739173889,0.8889703750610352,-0.7877901196479797,1.3344614505767822,1.3907487392425537"
7492,"-1.216659426689148,0.21110793948173523,-0.9646509885787964,-0.28919005393981934,0.3993690609931946,-1.5128934383392334,0.11297363042831421,0.13594941794872284,1.3365366458892822,1.7874572277069092"
7493,"-0.5732304453849792,-0.3484387993812561,0.46795761585235596,0.5777234435081482,-0.37135738134384155,-2.2525179386138916,1.8332334756851196,-0.03539220243692398,0.053502943366765976,0.6485195755958557"
7494,"-1.5333528518676758,-0.646744966506958,0.29838913679122925,0.528396725654602,0.03497373312711716,-1.9315482378005981,0.9460126161575317,0.24863970279693604,0.8523977994918823,1.202836275100708"
7495,"-1.2529914379119873,0.20157268643379211,-1.1941189765930176,-0.29343682527542114,0.9175050258636475,-1.3076322078704834,0.3536039888858795,-0.14202120900154114,0.8648484945297241,1.852670669555664"
7496,"-1.3885538578033447,-0.4960724711418152,-1.2218215465545654,0.23211923241615295,0.9538949131965637,-1.223646879196167,1.0935102701187134,-0.22469663619995117,1.2738760709762573,1.0013912916183472"
7497,"-1.0792853832244873,-1.088808536529541,-0.6193968057632446,0.8939573764801025,0.051455020904541016,-1.1680216789245605,0.6278133392333984,0.09664961695671082,0.12198561429977417,2.163651466369629"
7498,"-1.0323548316955566,0.005673006176948547,0.14062736928462982,0.05093008279800415,0.5420390963554382,-2.3424482345581055,0.4313669800758362,-0.005479171872138977,0.6030603051185608,1.6065852642059326"
7499,"-1.8479018211364746,-0.6969752907752991,-0.2580457329750061,-0.07434636354446411,0.933973491191864,-0.8678882718086243,1.122768759727478,-0.4537564814090729,0.5050468444824219,1.6371251344680786"
7500,"-0.038568004965782166,-0.3820054531097412,-0.6501601934432983,-0.16940101981163025,1.7702360153198242,-0.34803056716918945,-1.5066852569580078,-0.3674103021621704,1.9206455945968628,-0.22862063348293304"
7501,"-0.37699493765830994,-0.5742638111114502,0.45843029022216797,1.0490100383758545,-0.6638280153274536,-1.5662167072296143,-0.7056111097335815,-0.6059259176254272,1.5271989107131958,1.4582006931304932"
7502,"-1.3656898736953735,0.6178698539733887,-0.10269300639629364,0.41364651918411255,-0.1544855684041977,-2.0419437885284424,0.7234600782394409,0.19285185635089874,0.038913317024707794,1.6780704259872437"
7503,"-0.5104785561561584,0.38537442684173584,-0.5198785066604614,0.32958412170410156,-0.4058449864387512,-2.052583694458008,0.5835762023925781,-0.5318294167518616,0.8581157326698303,1.8639649152755737"
7504,"-0.03676224499940872,-0.644874095916748,-2.535038948059082,1.3327382802963257,0.6099507212638855,-0.24607789516448975,0.4262342154979706,0.3393222987651825,-0.050549231469631195,0.8050570487976074"
7505,"-1.095637559890747,0.0857374370098114,-1.9951701164245605,-0.21266043186187744,1.6080557107925415,-0.25705283880233765,0.14434871077537537,0.018601447343826294,0.28545477986335754,1.418323040008545"
7506,"-1.0995429754257202,1.1640405654907227,-1.5684189796447754,0.43344300985336304,0.627837598323822,-1.2177072763442993,-0.48691123723983765,0.011172369122505188,0.6250470280647278,1.5110398530960083"
7507,"-0.7284520268440247,0.18503481149673462,-1.8223285675048828,1.8805055618286133,-0.4483928680419922,0.3959987759590149,-0.2293626368045807,-0.6886633634567261,0.1649622917175293,1.2906981706619263"
7508,"-0.5020899176597595,0.996250331401825,-2.252288579940796,0.31213173270225525,0.16045314073562622,-0.547563374042511,0.7668799161911011,-0.8407697081565857,0.6831713914871216,1.223825454711914"
7509,"-0.4484823942184448,0.2618996798992157,-1.2882672548294067,0.8656848669052124,0.44721728563308716,-1.924971342086792,0.5380266308784485,-0.05442504584789276,-0.1569608896970749,1.7602787017822266"
7510,"-1.0211857557296753,1.0102442502975464,-0.29962342977523804,-0.13910432159900665,-0.9348639249801636,-1.5470649003982544,0.8386826515197754,0.3281131982803345,-0.16441507637500763,1.9292176961898804"
7511,"-0.3383595049381256,-0.3302410840988159,-1.9535082578659058,0.9464901089668274,1.5118656158447266,-0.8968476057052612,-0.49837926030158997,-0.26151299476623535,0.8966189622879028,0.923874020576477"
7512,"-0.8318804502487183,-0.5613242387771606,-0.9010142087936401,1.2644357681274414,0.616837739944458,-1.8198007345199585,-0.04466620087623596,0.09940290451049805,0.5858659744262695,1.5921437740325928"
7513,"-1.1432901620864868,-1.0189520120620728,-1.2097692489624023,1.6851985454559326,0.6416798830032349,-0.17643262445926666,0.5097699761390686,-1.0427275896072388,0.981808066368103,0.7727153301239014"
7514,"0.07529756426811218,-0.11377106606960297,-2.0711758136749268,0.4501892030239105,-0.08938799798488617,-0.6026269197463989,0.7501364350318909,-1.0169856548309326,1.5247094631195068,1.0936150550842285"
7515,"-0.516289472579956,1.3266569375991821,-1.5772374868392944,-0.33240482211112976,-0.33229026198387146,-1.3218588829040527,1.4368659257888794,-0.24387937784194946,0.4836534559726715,1.0767840147018433"
7516,"-0.4847222566604614,-0.48109638690948486,-1.3938822746276855,1.0214974880218506,0.33781689405441284,-1.7244820594787598,-0.20308277010917664,0.38782942295074463,1.4139940738677979,1.1261279582977295"
7517,"-2.1821582317352295,-0.40275415778160095,-1.0265811681747437,0.44218429923057556,0.3145827651023865,0.22839216887950897,-0.05865401029586792,0.0181005597114563,1.5737134218215942,1.0931744575500488"
7518,"-0.39989984035491943,0.2753511667251587,-2.0213260650634766,0.05463477224111557,0.4605889618396759,-1.1269018650054932,-0.26621416211128235,0.17620758712291718,1.560095191001892,1.2874646186828613"
7519,"-0.9122961759567261,-0.8399460315704346,-1.1433535814285278,1.3083951473236084,0.4862961769104004,-0.8695081472396851,-0.5861636400222778,-0.23024031519889832,1.101273536682129,1.6855432987213135"
7520,"-1.3028854131698608,0.35293641686439514,-0.9809056520462036,-0.047510914504528046,0.3029291331768036,-1.6218053102493286,0.9816230535507202,0.29869547486305237,0.17042921483516693,1.846494197845459"
7521,"-1.6570329666137695,0.43847334384918213,-0.12331610918045044,-0.006691783666610718,0.798280656337738,-1.462336540222168,0.7600953578948975,-0.9807021021842957,0.7717990875244141,1.4614310264587402"
7522,"-0.08240659534931183,1.506361484527588,-2.2426810264587402,0.569078266620636,0.5352324843406677,-0.2620357871055603,-0.2914617657661438,-0.989700973033905,0.9117981195449829,0.3458158075809479"
7523,"0.20411324501037598,-0.5395873188972473,-0.030832886695861816,0.7997547388076782,-0.14997437596321106,-1.8514339923858643,-0.8398065567016602,0.2559571862220764,-0.03996378183364868,2.191774368286133"
7524,"0.6976512670516968,0.9446610808372498,-2.2262940406799316,0.7668447494506836,-0.12677881121635437,-1.2146999835968018,-0.06280165910720825,-0.34744369983673096,0.4456809163093567,1.1231801509857178"
7525,"-0.8726472854614258,-0.49561044573783875,-0.42658066749572754,1.0542457103729248,0.11885146796703339,-1.87002432346344,0.8964095115661621,-0.47893503308296204,0.328647255897522,1.7456437349319458"
7526,"0.03033432364463806,0.4225620627403259,-0.7335975766181946,1.395088791847229,0.6651806831359863,-2.1210155487060547,-0.21355420351028442,-0.9142146706581116,0.26869240403175354,1.2005234956741333"
7527,"-2.204026222229004,0.8246986269950867,-0.8337692618370056,0.7346219420433044,-0.15842238068580627,-0.3238842785358429,0.7623701691627502,-0.7659457325935364,0.9819499850273132,0.9824069142341614"
7528,"-1.26401686668396,-1.0694379806518555,-1.0513463020324707,0.1874905526638031,0.779898464679718,-0.9923627972602844,0.41738155484199524,0.22419025003910065,0.8998247981071472,1.8683786392211914"
7529,"0.1399281769990921,-0.5156328082084656,-1.390332818031311,-0.03685474395751953,1.205203652381897,-0.6313844323158264,-0.6386083960533142,-0.7778705358505249,0.48119255900382996,2.1643593311309814"
7530,"-1.2511488199234009,0.8856987357139587,-0.30877232551574707,1.0507245063781738,0.5574619770050049,-2.135003089904785,0.23476086556911469,-0.4163290858268738,0.24549716711044312,1.1371097564697266"
7531,"-0.6035956144332886,0.6406944394111633,-1.9576631784439087,0.7773638963699341,-1.2049137353897095,0.6844348311424255,-0.1529959738254547,-0.38114264607429504,0.7219698429107666,1.4758484363555908"
7532,"0.18486006557941437,0.5438717603683472,-0.8912904262542725,0.8888055682182312,-0.31370604038238525,-1.724753737449646,-0.7450904846191406,-0.6834235787391663,1.7126991748809814,1.0280277729034424"
7533,"-1.6714370250701904,0.5805653929710388,0.46444040536880493,0.5558507442474365,-0.4432589113712311,-1.3158589601516724,-0.13167908787727356,-0.565474271774292,0.5974888801574707,1.9293633699417114"
7534,"-0.9617508053779602,-1.0638701915740967,0.06963080167770386,0.011905744671821594,-0.05790138244628906,-1.956221342086792,0.8082108497619629,0.9758912920951843,0.8234094977378845,1.3506958484649658"
7535,"-0.22041961550712585,0.30888140201568604,-2.1913018226623535,0.5990761518478394,-0.7098294496536255,-0.1427410989999771,0.04867846146225929,-0.42583033442497253,1.0122482776641846,1.7212380170822144"
7536,"-1.3826617002487183,0.03587605059146881,-1.1387931108474731,0.3392813503742218,0.3889485001564026,-0.02056346833705902,-0.5263597965240479,-0.9080564379692078,1.96815025806427,1.2441786527633667"
7537,"-1.35354483127594,-0.3083933889865875,-0.0616624653339386,0.11448396742343903,0.38184767961502075,-2.001845359802246,0.2846289277076721,0.48241984844207764,0.7028183341026306,1.7592473030090332"
7538,"-0.5881149768829346,-0.018337756395339966,-1.3651225566864014,0.33622753620147705,0.565954327583313,-1.4365332126617432,-0.3486376404762268,-0.26124686002731323,1.20488703250885,1.9109240770339966"
7539,"1.1572365760803223,0.5651575326919556,-1.3299793004989624,0.36770886182785034,1.2872897386550903,-2.1360998153686523,-0.1370142251253128,0.2959165871143341,-0.267943799495697,0.19772818684577942"
7540,"-0.94107985496521,-0.10985472798347473,-0.6153643727302551,-0.2625487446784973,0.7277966737747192,-1.1917593479156494,-0.20661351084709167,-0.6595046520233154,0.9524476528167725,2.306481122970581"
7541,"-1.9165856838226318,0.10746628046035767,0.3163127303123474,0.8692201375961304,-0.1416906714439392,-1.3421521186828613,0.90494304895401,-0.593713641166687,0.2448650598526001,1.551335096359253"
7542,"0.15200790762901306,1.8787262439727783,-1.854310154914856,-0.049491625279188156,-0.375130295753479,-0.5886728763580322,-0.676996111869812,-0.2510986328125,1.3515666723251343,0.41339895129203796"
7543,"-1.3963888883590698,-0.9010958671569824,-1.6826728582382202,1.008742094039917,-0.0829738974571228,0.549333393573761,0.3299509882926941,0.039083391427993774,0.4811668395996094,1.6548548936843872"
7544,"-1.0131107568740845,0.31154167652130127,-0.3639792203903198,0.11854159832000732,0.012500360608100891,-0.3173524737358093,-1.8111158609390259,-0.1543699949979782,1.3353278636932373,1.8820170164108276"
7545,"-1.2879825830459595,-0.18886251747608185,-0.7574717402458191,0.5231374502182007,0.404521107673645,-1.5078916549682617,1.5126121044158936,-0.11749251186847687,-0.21531610190868378,1.6347463130950928"
7546,"-0.48147863149642944,0.03675355017185211,-2.0083301067352295,1.2815849781036377,0.21602089703083038,-0.4186704754829407,0.47839248180389404,-1.1889768838882446,0.878922700881958,1.2057816982269287"
7547,"-2.2123401165008545,0.6495039463043213,-0.7905780673027039,0.6112959980964661,-0.2559937834739685,0.2957490086555481,1.61269211769104,-0.7499885559082031,0.5096163749694824,0.33004292845726013"
7548,"-0.817388653755188,-1.301424264907837,-1.4207193851470947,0.36531415581703186,1.0046840906143188,-0.4791659116744995,0.6691048741340637,-0.4079796075820923,0.5681761503219604,1.8193984031677246"
7549,"-0.12028755247592926,-1.25911545753479,-0.2943418025970459,-0.7078654170036316,0.6018763780593872,0.30915069580078125,-1.1073116064071655,-0.731278121471405,1.4113754034042358,1.897797703742981"
7550,"-0.20603539049625397,0.17732906341552734,-0.6144282221794128,0.18015918135643005,0.21674510836601257,-1.8952711820602417,-0.4316365122795105,-0.5670385360717773,1.1016658544540405,2.03851056098938"
7551,"-0.7872612476348877,0.5803903341293335,-0.7927731275558472,1.3635311126708984,1.0034071207046509,-1.7579253911972046,-0.6158155202865601,-0.3177490234375,-0.08003516495227814,1.4042309522628784"
7552,"-0.4797307848930359,1.2916203737258911,-1.7568250894546509,0.01318405196070671,0.44817283749580383,-1.0640348196029663,0.12899333238601685,-0.8702968955039978,1.5240775346755981,0.764839231967926"
7553,"-1.3197907209396362,0.47897428274154663,-0.8283251523971558,0.3504899740219116,-0.07088921964168549,-1.4440866708755493,0.03197680413722992,-0.004915475845336914,0.6319699287414551,2.1745963096618652"
7554,"-1.0255125761032104,-2.0791256427764893,-1.065002202987671,0.09373702108860016,1.0859026908874512,0.06657925248146057,0.9110926389694214,0.5855422019958496,0.4809861481189728,0.9458006620407104"
7555,"-0.1708270013332367,0.3207906484603882,-1.4422527551651,1.0759282112121582,0.33514511585235596,-1.6449068784713745,-0.8735417127609253,-0.03885170817375183,1.4120475053787231,1.026468276977539"
7556,"-1.665878415107727,0.16572396457195282,-1.1397815942764282,0.46377766132354736,0.6641111373901367,0.08549019694328308,-0.28777235746383667,-0.9928184151649475,1.8545448780059814,0.852603554725647"
7557,"-0.05168335139751434,-0.10330305993556976,0.007649660110473633,-0.4400041699409485,0.3144063353538513,-2.5121562480926514,0.167242169380188,0.5256365537643433,0.3789496421813965,1.7132625579833984"
7558,"-0.7130685448646545,-0.5824803113937378,-0.7937267422676086,1.6342008113861084,-0.5519936084747314,-0.8168280720710754,-0.17885428667068481,-0.6464170813560486,0.6460829973220825,2.003084897994995"
7559,"0.103070929646492,0.28192535042762756,-1.9937559366226196,1.7743135690689087,-0.6061139702796936,-0.2746732234954834,0.47366827726364136,-0.23353318870067596,-0.7503764629364014,1.2254748344421387"
7560,"-1.9244972467422485,-0.2217235416173935,-0.16675309836864471,-0.04325656592845917,-0.35355836153030396,-0.8673461675643921,0.4985639452934265,-0.0803299993276596,1.3606412410736084,1.798259973526001"
7561,"-0.9861679077148438,-0.5959388017654419,0.6200135350227356,0.2100539654493332,0.5880768299102783,-1.8690080642700195,0.151746928691864,-0.3153345286846161,0.13137304782867432,2.065185070037842"
7562,"-1.2993687391281128,-0.2270888090133667,0.1541856825351715,0.27354180812835693,-0.29238811135292053,-0.8111791610717773,-0.9841388463973999,-0.3106714189052582,1.4036102294921875,2.0934972763061523"
7563,"-1.2768594026565552,-0.37754786014556885,-0.40419501066207886,-0.19098655879497528,0.5196472406387329,-0.6686472296714783,-0.6944152116775513,0.03931945562362671,0.4866999387741089,2.5669848918914795"
7564,"-0.6075476408004761,-0.9430515766143799,0.18881668150424957,0.8204129338264465,0.5901861190795898,-2.180769443511963,-0.5034197568893433,0.5063678026199341,1.3406459093093872,0.7883590459823608"
7565,"-1.261720895767212,0.06698216497898102,0.3666799068450928,0.01692582666873932,-0.31744956970214844,-1.8180365562438965,-0.4378129243850708,0.45190149545669556,1.1773074865341187,1.755223035812378"
7566,"-2.049752712249756,-0.761420726776123,-0.8262901306152344,0.45266854763031006,0.6083470582962036,-0.7078632116317749,1.3732166290283203,0.16530320048332214,0.7659828662872314,0.9798083305358887"
7567,"-2.2262723445892334,-0.8495213985443115,-0.3790179193019867,0.6748427748680115,0.48792797327041626,-0.21419551968574524,0.5543758869171143,-0.23984113335609436,0.516079306602478,1.6756221055984497"
7568,"-0.4405471980571747,-0.11794838309288025,-0.3814239203929901,-0.04422496259212494,1.2348568439483643,-2.0775012969970703,0.32699084281921387,0.00570891797542572,-0.3888406455516815,1.8829295635223389"
7569,"-1.8163650035858154,-0.0496072843670845,-0.6609883308410645,0.3022299110889435,-0.5313542485237122,-0.955089271068573,0.5737171769142151,0.09230563044548035,1.5486152172088623,1.496536374092102"
7570,"-2.0668859481811523,-1.00017249584198,0.08733709901571274,-0.3582209348678589,0.3539935350418091,-0.31395459175109863,1.517496109008789,0.23623748123645782,0.13298764824867249,1.411181926727295"
7571,"-1.0663436651229858,0.4865816831588745,-0.036423251032829285,-0.10434858500957489,0.019913218915462494,-2.030874013900757,0.0050286948680877686,-0.21805985271930695,1.2416951656341553,1.7028305530548096"
7572,"-0.5421939492225647,0.6732606887817383,-0.6063830256462097,-0.3552531898021698,0.875135600566864,-1.903327465057373,1.2030562162399292,-0.93060702085495,0.16123288869857788,1.425079107284546"
7573,"-0.28620266914367676,-0.1413794308900833,-0.5338051915168762,0.21114997565746307,0.47409510612487793,-2.325010299682617,0.7075472474098206,-0.3354935646057129,0.46630680561065674,1.7627921104431152"
7574,"-0.8613943457603455,0.38790661096572876,-1.158677101135254,0.9351121783256531,-0.003704458475112915,-1.7599694728851318,-0.15868842601776123,0.1324678361415863,0.6699717044830322,1.8169753551483154"
7575,"-0.53460294008255,-0.17768612504005432,-1.7705215215682983,0.39641958475112915,-0.1072160080075264,-0.9168330430984497,0.43529534339904785,-0.3991679251194,1.055472493171692,2.0188403129577637"
7576,"-1.0554783344268799,-0.6704451441764832,-0.4614603519439697,0.7841770648956299,0.6767635345458984,-2.0516858100891113,0.24421322345733643,0.1732170283794403,1.3606491088867188,1.0000494718551636"
7577,"-1.8838907480239868,0.3040998578071594,-0.35539472103118896,-0.6351227164268494,0.8585090041160583,-0.6749624609947205,1.6221842765808105,-0.38574397563934326,-0.19756071269512177,1.3478820323944092"
7578,"-0.999968409538269,0.19863146543502808,-0.5315744876861572,0.271183580160141,-0.5678504705429077,-1.5703669786453247,0.37843239307403564,0.3944494128227234,0.07956165075302124,2.347501754760742"
7579,"-0.26487573981285095,0.760533332824707,-0.9771534204483032,1.171287178993225,-0.24739673733711243,-1.8982576131820679,0.43638861179351807,0.25489455461502075,-0.8035297393798828,1.5681095123291016"
7580,"-0.6250965595245361,-0.9692323207855225,-0.5238009095191956,0.4250759482383728,0.8904123306274414,-1.5552747249603271,0.31765279173851013,0.25051212310791016,-0.37746208906173706,2.1672136783599854"
7581,"-1.4464377164840698,0.41343146562576294,-0.6061888933181763,-0.25023120641708374,0.9567229151725769,-1.5716948509216309,0.13473430275917053,-0.28380757570266724,0.9381190538406372,1.7153525352478027"
7582,"-0.2911190092563629,-0.05588105320930481,-0.26224908232688904,0.9870721101760864,-0.24604865908622742,-2.5134503841400146,0.8626681566238403,-0.06639426946640015,0.29992926120758057,1.285473108291626"
7583,"-0.9286589622497559,-0.14254367351531982,-1.3991973400115967,0.9980534315109253,0.03220862150192261,-1.35130774974823,0.3149944543838501,-0.024533569812774658,0.5058475136756897,1.9951372146606445"
7584,"-0.6240918040275574,0.1187119260430336,0.22145520150661469,0.018648341298103333,-0.6732293963432312,-1.9615620374679565,0.6189141869544983,-0.5218235850334167,0.8260332345962524,1.9769439697265625"
7585,"-1.2764878273010254,-0.32547667622566223,-0.8743066787719727,0.8099610805511475,-0.6181576251983643,-0.8891963958740234,1.011433720588684,0.13384035229682922,-0.12009477615356445,2.148484230041504"
7586,"-0.9138686060905457,0.5601856708526611,-1.2680131196975708,0.5894601941108704,0.8193076848983765,-1.5906383991241455,0.18999452888965607,-0.6315736174583435,0.5147423148155212,1.7304036617279053"
7587,"-1.8681025505065918,-0.27701419591903687,-0.5702040195465088,0.702744722366333,0.8217287659645081,-1.168208360671997,0.4296609163284302,-0.09480080008506775,0.19596493244171143,1.828230381011963"
7588,"-1.1903454065322876,-0.2215578556060791,0.20720134675502777,0.11037592589855194,0.42900151014328003,-2.2615156173706055,0.5256911516189575,0.37739795446395874,0.41448071599006653,1.609270453453064"
7589,"-1.448534607887268,-0.7292530536651611,-0.5274117588996887,0.0887315571308136,0.10743346810340881,-1.0689960718154907,0.5012120604515076,-0.033804211765527725,0.9075486660003662,2.2030742168426514"
7590,"-1.3834460973739624,0.06420847773551941,-0.897992730140686,1.2024061679840088,0.5006435513496399,-1.767959713935852,1.0564801692962646,0.73409503698349,-0.33625271916389465,0.8278177976608276"
7591,"-1.8215281963348389,-0.21830354630947113,0.1563323438167572,0.8894686698913574,0.866901159286499,-1.178044080734253,-0.21276549994945526,-0.1057019978761673,-0.26168370246887207,1.8853248357772827"
7592,"-2.045850992202759,-0.09721203148365021,-0.2924846112728119,0.586445689201355,-0.14484208822250366,-1.1546660661697388,0.8444150686264038,-0.032484471797943115,0.6311638355255127,1.705515742301941"
7593,"-2.082028865814209,0.049713134765625,-0.24635440111160278,1.2621307373046875,0.3804891109466553,-1.4424008131027222,0.40989190340042114,0.27494052052497864,0.16343678534030914,1.2301816940307617"
7594,"-1.4147428274154663,-0.29596245288848877,-0.3127231001853943,0.41135284304618835,0.6681133508682251,-1.7115830183029175,1.311112403869629,-0.4061957001686096,0.22278769314289093,1.527840495109558"
7595,"-1.6077629327774048,-0.4477537274360657,0.2534084916114807,0.07129808515310287,-0.4132431745529175,-1.033066749572754,0.6498514413833618,0.4660245180130005,-0.22305281460285187,2.284297227859497"
7596,"-1.0374025106430054,0.2941930890083313,-1.6055783033370972,0.6727005243301392,-0.0411226749420166,-1.1871626377105713,1.4503382444381714,0.1703670620918274,-0.20648550987243652,1.490152359008789"
7597,"-0.9723065495491028,0.3451237678527832,-0.5670240521430969,-0.27432796359062195,-0.33601051568984985,-1.5944221019744873,0.675878643989563,-0.30435946583747864,0.9007787108421326,2.126669406890869"
7598,"-2.012000799179077,-0.2519025206565857,-0.8628796935081482,0.26456218957901,0.6852223873138428,-0.7050681710243225,0.6585879325866699,-0.38261890411376953,1.0470571517944336,1.5590403079986572"
7599,"-0.04036936163902283,-1.4067459106445312,0.07242904603481293,0.7736334204673767,-0.14411228895187378,-0.8054254055023193,0.09999769926071167,0.03201928734779358,-0.9831819534301758,2.4017553329467773"
7600,"0.1849481165409088,-0.7202364802360535,-0.4884248375892639,0.2209998369216919,0.9001151323318481,-0.8918958306312561,-0.05104741454124451,-0.4060661196708679,-1.1912174224853516,2.4428248405456543"
7601,"-0.823855996131897,1.0270689725875854,-2.317298412322998,0.688823938369751,0.05299508571624756,0.2542511820793152,0.3097483813762665,-0.6017172932624817,0.03323987498879433,1.3767441511154175"
7602,"-0.11911848187446594,0.40369194746017456,-1.4920750856399536,1.3847720623016357,-1.5481047630310059,-1.0338850021362305,0.6745098233222961,0.0312260240316391,1.245809555053711,0.45317381620407104"
7603,"-1.0442229509353638,0.21277092397212982,-1.3468512296676636,1.1512866020202637,0.4909206032752991,-0.4579409956932068,-1.4176985025405884,-0.10564674437046051,1.464147925376892,1.053234577178955"
7604,"-0.44610702991485596,-0.038708481937646866,-1.337823510169983,0.8509147763252258,-1.419754147529602,0.489042729139328,0.742567777633667,-1.1632905006408691,1.6239005327224731,0.6992583870887756"
7605,"0.018824443221092224,-1.2161414623260498,-0.15489476919174194,1.0309430360794067,-0.09997788071632385,-1.9257169961929321,-0.5939223170280457,0.5548251271247864,0.8704180121421814,1.5156428813934326"
7606,"-0.7848870754241943,0.3693484663963318,-1.2904940843582153,0.5346319079399109,0.22012650966644287,-0.447456955909729,-0.47597402334213257,-1.0258662700653076,0.5665551424026489,2.334016799926758"
7607,"-1.6846381425857544,0.28389978408813477,-1.1606886386871338,0.7847965955734253,0.2385174036026001,-0.7041242122650146,-0.02716972678899765,-0.4034332036972046,0.692213773727417,1.980626106262207"
7608,"-1.9853301048278809,0.3411482572555542,-0.5921739339828491,0.48620784282684326,0.2766985297203064,-1.1185942888259888,0.8733842372894287,-0.5285618305206299,0.6440622806549072,1.6031593084335327"
7609,"-1.8431320190429688,0.7259422540664673,0.04180678725242615,-0.020212814211845398,0.2069474160671234,-1.4545941352844238,-0.42794883251190186,0.04241359233856201,1.3055647611618042,1.423213243484497"
7610,"-1.345294713973999,0.6179818511009216,-0.9926605820655823,0.04146886244416237,0.16196474432945251,-0.6244029998779297,1.3741899728775024,-1.4201382398605347,0.8605096340179443,1.3263816833496094"
7611,"0.6281964778900146,0.47476232051849365,-2.076610803604126,0.7441540956497192,0.3652132451534271,-1.47580885887146,-0.38612526655197144,-0.10392524302005768,1.3439267873764038,0.4862173795700073"
7612,"-0.3793156147003174,-0.11773037910461426,-1.0177303552627563,-0.5013790726661682,-0.17396663129329681,-1.3802210092544556,0.33560580015182495,0.03426298871636391,2.432232141494751,0.7682426571846008"
7613,"-0.8411039710044861,1.445406436920166,-2.158752202987671,0.29898595809936523,-1.0803104639053345,0.3555542230606079,0.31661665439605713,0.3937891721725464,0.8570196628570557,0.4127946197986603"
7614,"0.21540392935276031,0.7817582488059998,-2.258906364440918,0.32990285754203796,-0.38790085911750793,-0.803164541721344,0.052559852600097656,-0.424144446849823,1.3911728858947754,1.103318452835083"
